Date,Price,Quatity Sold
Apr 20 2016 01: +0,0.043,54873
Apr 21 2016 01: +0,0.043,45312
Apr 22 2016 01: +0,0.044,45756
Apr 23 2016 01: +0,0.044,48979
Apr 24 2016 01: +0,0.041,51132
Apr 25 2016 01: +0,0.043,42343
Apr 26 2016 01: +0,0.04,37430
Apr 27 2016 01: +0,0.04,41421
Apr 28 2016 01: +0,0.037,52144
Apr 29 2016 01: +0,0.036,61332
Apr 30 2016 01: +0,0.043,65919
May 01 2016 01: +0,0.045,59055
May 02 2016 01: +0,0.043,56071
May 03 2016 01: +0,0.041,50127
May 04 2016 01: +0,0.04,49740
May 05 2016 01: +0,0.04,55661
May 06 2016 01: +0,0.038,70790
May 07 2016 01: +0,0.04,57016
May 08 2016 01: +0,0.036,55701
May 09 2016 01: +0,0.037,46507
May 10 2016 01: +0,0.037,49057
May 11 2016 01: +0,0.037,45962
May 12 2016 01: +0,0.039,47828
May 13 2016 01: +0,0.043,51840
May 14 2016 01: +0,0.037,52886
May 15 2016 01: +0,0.034,52486
May 16 2016 01: +0,0.036,44073
May 17 2016 01: +0,0.036,44382
May 18 2016 01: +0,0.036,39374
May 19 2016 01: +0,0.034,39443
May 20 2016 01: +0,0.036,43699
May 21 2016 01: +0,0.034,50534
May 22 2016 01: +0,0.034,48654
May 23 2016 01: +0,0.037,40186
May 24 2016 01: +0,0.035,42115
May 25 2016 01: +0,0.035,47960
May 26 2016 01: +0,0.036,53541
May 27 2016 01: +0,0.038,49186
May 28 2016 01: +0,0.033,41533
May 29 2016 01: +0,0.032,43926
May 30 2016 01: +0,0.031,43255
May 31 2016 01: +0,0.032,38412
Jun 01 2016 01: +0,0.03,41398
Jun 02 2016 01: +0,0.03,41617
Jun 03 2016 01: +0,0.032,39889
Jun 04 2016 01: +0,0.032,47931
Jun 05 2016 01: +0,0.03,42655
Jun 06 2016 01: +0,0.03,39213
Jun 07 2016 01: +0,0.03,34770
Jun 08 2016 01: +0,0.03,35973
Jun 09 2016 01: +0,0.03,33922
Jun 10 2016 01: +0,0.03,36613
Jun 11 2016 01: +0,0.03,41869
Jun 12 2016 01: +0,0.03,38196
Jun 13 2016 01: +0,0.03,37341
Jun 14 2016 01: +0,0.03,34446
Jun 15 2016 01: +0,0.03,33224
Jun 16 2016 01: +0,0.03,46106
Jun 17 2016 01: +0,0.03,45178
Jun 18 2016 01: +0,0.03,44703
Jun 19 2016 01: +0,0.03,43485
Jun 20 2016 01: +0,0.03,39973
Jun 21 2016 01: +0,0.03,37459
Jun 22 2016 01: +0,0.03,39299
Jun 23 2016 01: +0,0.03,39642
Jun 24 2016 01: +0,0.03,44428
Jun 25 2016 01: +0,0.03,36883
Jun 26 2016 01: +0,0.03,40204
Jun 27 2016 01: +0,0.03,43631
Jun 28 2016 01: +0,0.03,39725
Jun 29 2016 01: +0,0.03,37136
Jun 30 2016 01: +0,0.03,35238
Jul 01 2016 01: +0,0.03,33121
Jul 02 2016 01: +0,0.03,34674
Jul 03 2016 01: +0,0.03,36528
Jul 04 2016 01: +0,0.03,34009
Jul 05 2016 01: +0,0.03,35935
Jul 06 2016 01: +0,0.03,41065
Jul 07 2016 01: +0,0.03,37253
Jul 08 2016 01: +0,0.03,37873
Jul 09 2016 01: +0,0.03,37356
Jul 10 2016 01: +0,0.03,36247
Jul 11 2016 01: +0,0.03,34472
Jul 12 2016 01: +0,0.03,34242
Jul 13 2016 01: +0,0.03,31658
Jul 14 2016 01: +0,0.03,33445
Jul 15 2016 01: +0,0.03,27849
Jul 16 2016 01: +0,0.03,28317
Jul 17 2016 01: +0,0.03,33106
Jul 18 2016 01: +0,0.03,33491
Jul 19 2016 01: +0,0.03,35823
Jul 20 2016 01: +0,0.03,36333
Jul 21 2016 01: +0,0.03,29739
Jul 22 2016 01: +0,0.03,28437
Jul 23 2016 01: +0,0.03,28936
Jul 24 2016 01: +0,0.03,33502
Jul 25 2016 01: +0,0.03,35465
Jul 26 2016 01: +0,0.03,33628
Jul 27 2016 01: +0,0.03,33516
Jul 28 2016 01: +0,0.03,33747
Jul 29 2016 01: +0,0.03,39176
Jul 30 2016 01: +0,0.03,34569
Jul 31 2016 01: +0,0.03,34821
Aug 01 2016 01: +0,0.03,32061
Aug 02 2016 01: +0,0.03,33860
Aug 03 2016 01: +0,0.03,32025
Aug 04 2016 01: +0,0.03,33756
Aug 05 2016 01: +0,0.03,28383
Aug 06 2016 01: +0,0.03,30848
Aug 07 2016 01: +0,0.03,30280
Aug 08 2016 01: +0,0.03,34941
Aug 09 2016 01: +0,0.03,24338
Aug 10 2016 01: +0,0.03,31530
Aug 11 2016 01: +0,0.03,27412
Aug 12 2016 01: +0,0.03,28773
Aug 13 2016 01: +0,0.03,28176
Aug 14 2016 01: +0,0.03,31065
Aug 15 2016 01: +0,0.03,31372
Aug 16 2016 01: +0,0.03,29805
Aug 17 2016 01: +0,0.03,29631
Aug 18 2016 01: +0,0.03,33064
Aug 19 2016 01: +0,0.03,37773
Aug 20 2016 01: +0,0.03,32459
Aug 21 2016 01: +0,0.03,31827
Aug 22 2016 01: +0,0.03,32098
Aug 23 2016 01: +0,0.03,33743
Aug 24 2016 01: +0,0.03,27549
Aug 25 2016 01: +0,0.03,29980
Aug 26 2016 01: +0,0.03,29757
Aug 27 2016 01: +0,0.03,30309
Aug 28 2016 01: +0,0.03,30282
Aug 29 2016 01: +0,0.03,29064
Aug 30 2016 01: +0,0.03,28986
Aug 31 2016 01: +0,0.03,29923
Sep 01 2016 01: +0,0.03,23571
Sep 02 2016 01: +0,0.03,25755
Sep 03 2016 01: +0,0.03,25093
Sep 04 2016 01: +0,0.03,24785
Sep 05 2016 01: +0,0.03,24262
Sep 06 2016 01: +0,0.03,24052
Sep 07 2016 01: +0,0.03,28379
Sep 08 2016 01: +0,0.03,27399
Sep 09 2016 01: +0,0.03,27983
Sep 10 2016 01: +0,0.03,22684
Sep 11 2016 01: +0,0.03,28490
Sep 12 2016 01: +0,0.03,19131
Sep 13 2016 01: +0,0.03,20824
Sep 14 2016 01: +0,0.03,23089
Sep 15 2016 01: +0,0.03,22371
Sep 16 2016 01: +0,0.03,29603
Sep 17 2016 01: +0,0.03,25379
Sep 18 2016 01: +0,0.03,27498
Sep 19 2016 01: +0,0.03,19488
Sep 20 2016 01: +0,0.03,22708
Sep 21 2016 01: +0,0.03,18596
Sep 22 2016 01: +0,0.03,18977
Sep 23 2016 01: +0,0.03,21269
Sep 24 2016 01: +0,0.03,20880
Sep 25 2016 01: +0,0.03,24880
Sep 26 2016 01: +0,0.03,18938
Sep 27 2016 01: +0,0.03,18241
Sep 28 2016 01: +0,0.03,16625
Sep 29 2016 01: +0,0.03,18360
Sep 30 2016 01: +0,0.03,21297
Oct 01 2016 01: +0,0.03,24120
Oct 02 2016 01: +0,0.03,20540
Oct 03 2016 01: +0,0.03,18529
Oct 04 2016 01: +0,0.03,19281
Oct 05 2016 01: +0,0.03,17054
Oct 06 2016 01: +0,0.03,17893
Oct 07 2016 01: +0,0.03,18451
Oct 08 2016 01: +0,0.03,20794
Oct 09 2016 01: +0,0.03,18763
Oct 10 2016 01: +0,0.03,18648
Oct 11 2016 01: +0,0.03,17367
Oct 12 2016 01: +0,0.03,20365
Oct 13 2016 01: +0,0.03,15914
Oct 14 2016 01: +0,0.03,18436
Oct 15 2016 01: +0,0.03,18654
Oct 16 2016 01: +0,0.03,23368
Oct 17 2016 01: +0,0.03,21216
Oct 18 2016 01: +0,0.03,16387
Oct 19 2016 01: +0,0.03,15989
Oct 20 2016 01: +0,0.03,17211
Oct 21 2016 01: +0,0.03,15377
Oct 22 2016 01: +0,0.03,16924
Oct 23 2016 01: +0,0.03,19585
Oct 24 2016 01: +0,0.03,16744
Oct 25 2016 01: +0,0.03,16549
Oct 26 2016 01: +0,0.03,14903
Oct 27 2016 01: +0,0.03,15394
Oct 28 2016 01: +0,0.03,16465
Oct 29 2016 01: +0,0.03,20561
Oct 30 2016 01: +0,0.03,20375
Oct 31 2016 01: +0,0.03,16071
Nov 01 2016 01: +0,0.03,19136
Nov 02 2016 01: +0,0.03,16935
Nov 03 2016 01: +0,0.03,10551
Nov 04 2016 01: +0,0.03,15862
Nov 05 2016 01: +0,0.03,17862
Nov 06 2016 01: +0,0.03,17548
Nov 07 2016 01: +0,0.03,17355
Nov 08 2016 01: +0,0.03,15970
Nov 09 2016 01: +0,0.03,21803
Nov 10 2016 01: +0,0.03,16130
Nov 11 2016 01: +0,0.03,21502
Nov 12 2016 01: +0,0.03,18978
Nov 13 2016 01: +0,0.03,25109
Nov 14 2016 01: +0,0.03,36291
Nov 15 2016 01: +0,0.03,44668
Nov 16 2016 01: +0,0.03,23746
Nov 17 2016 01: +0,0.03,15559
Nov 18 2016 01: +0,0.03,24249
Nov 19 2016 01: +0,0.03,20201
Nov 20 2016 01: +0,0.03,33434
Nov 21 2016 01: +0,0.03,20435
Nov 22 2016 01: +0,0.03,14743
Nov 23 2016 01: +0,0.03,20425
Nov 24 2016 01: +0,0.03,13062
Nov 25 2016 01: +0,0.03,14439
Nov 26 2016 01: +0,0.03,16900
Nov 27 2016 01: +0,0.03,15792
Nov 28 2016 01: +0,0.03,12986
Nov 29 2016 01: +0,0.03,15478
Nov 30 2016 01: +0,0.03,11443
Dec 01 2016 01: +0,0.03,12125
Dec 02 2016 01: +0,0.03,13383
Dec 03 2016 01: +0,0.03,17753
Dec 04 2016 01: +0,0.03,15522
Dec 05 2016 01: +0,0.03,13783
Dec 06 2016 01: +0,0.03,13415
Dec 07 2016 01: +0,0.03,13237
Dec 08 2016 01: +0,0.03,15231
Dec 09 2016 01: +0,0.03,11250
Dec 10 2016 01: +0,0.03,12899
Dec 11 2016 01: +0,0.03,13954
Dec 12 2016 01: +0,0.03,12933
Dec 13 2016 01: +0,0.03,15379
Dec 14 2016 01: +0,0.03,21051
Dec 15 2016 01: +0,0.03,20983
Dec 16 2016 01: +0,0.03,24592
Dec 17 2016 01: +0,0.03,14159
Dec 18 2016 01: +0,0.03,21201
Dec 19 2016 01: +0,0.03,24462
Dec 20 2016 01: +0,0.03,13933
Dec 21 2016 01: +0,0.03,10974
Dec 22 2016 01: +0,0.03,20862
Dec 23 2016 01: +0,0.03,34057
Dec 24 2016 01: +0,0.03,138450
Dec 25 2016 01: +0,0.03,75534
Dec 26 2016 01: +0,0.03,52459
Dec 27 2016 01: +0,0.03,39576
Dec 28 2016 01: +0,0.03,23677
Dec 29 2016 01: +0,0.03,20056
Dec 30 2016 01: +0,0.03,19004
Dec 31 2016 01: +0,0.03,17495
Jan 01 2017 01: +0,0.03,16588
Jan 02 2017 01: +0,0.03,26645
Jan 03 2017 01: +0,0.03,14500
Jan 04 2017 01: +0,0.03,21954
Jan 05 2017 01: +0,0.03,15150
Jan 06 2017 01: +0,0.03,55242
Jan 07 2017 01: +0,0.032,27962
Jan 08 2017 01: +0,0.033,25878
Jan 09 2017 01: +0,0.03,20359
Jan 10 2017 01: +0,0.032,15146
Jan 11 2017 01: +0,0.03,14329
Jan 12 2017 01: +0,0.03,15206
Jan 13 2017 01: +0,0.03,16981
Jan 14 2017 01: +0,0.03,19322
Jan 15 2017 01: +0,0.03,18946
Jan 16 2017 01: +0,0.03,14572
Jan 17 2017 01: +0,0.03,19656
Jan 18 2017 01: +0,0.03,12743
Jan 19 2017 01: +0,0.03,12497
Jan 20 2017 01: +0,0.03,14110
Jan 21 2017 01: +0,0.03,12773
Jan 22 2017 01: +0,0.03,12696
Jan 23 2017 01: +0,0.03,11023
Jan 24 2017 01: +0,0.03,11911
Jan 25 2017 01: +0,0.03,12327
Jan 26 2017 01: +0,0.03,12320
Jan 27 2017 01: +0,0.03,9863
Jan 28 2017 01: +0,0.03,12974
Jan 29 2017 01: +0,0.03,16390
Jan 30 2017 01: +0,0.03,13200
Jan 31 2017 01: +0,0.03,12022
Feb 01 2017 01: +0,0.03,10084
Feb 02 2017 01: +0,0.03,12761
Feb 03 2017 01: +0,0.03,12231
Feb 04 2017 01: +0,0.03,13747
Feb 05 2017 01: +0,0.03,15739
Feb 06 2017 01: +0,0.03,10492
Feb 07 2017 01: +0,0.03,13664
Feb 08 2017 01: +0,0.03,17038
Feb 09 2017 01: +0,0.03,11607
Feb 10 2017 01: +0,0.03,12231
Feb 11 2017 01: +0,0.03,15092
Feb 12 2017 01: +0,0.03,19785
Feb 13 2017 01: +0,0.03,14251
Feb 14 2017 01: +0,0.03,14029
Feb 15 2017 01: +0,0.03,12495
Feb 16 2017 01: +0,0.03,12498
Feb 17 2017 01: +0,0.03,11211
Feb 18 2017 01: +0,0.03,14100
Feb 19 2017 01: +0,0.03,17076
Feb 20 2017 01: +0,0.03,12219
Feb 21 2017 01: +0,0.03,11559
Feb 22 2017 01: +0,0.03,10715
Feb 23 2017 01: +0,0.03,10131
Feb 24 2017 01: +0,0.03,12297
Feb 25 2017 01: +0,0.03,18125
Feb 26 2017 01: +0,0.03,19030
Feb 27 2017 01: +0,0.03,19667
Feb 28 2017 01: +0,0.03,15856
Mar 01 2017 01: +0,0.03,15447
Mar 02 2017 01: +0,0.032,11679
Mar 03 2017 01: +0,0.03,12728
Mar 04 2017 01: +0,0.03,16728
Mar 05 2017 01: +0,0.03,18453
Mar 06 2017 01: +0,0.03,11658
Mar 07 2017 01: +0,0.03,13465
Mar 08 2017 01: +0,0.03,10124
Mar 09 2017 01: +0,0.03,10504
Mar 10 2017 01: +0,0.03,12466
Mar 11 2017 01: +0,0.031,12239
Mar 12 2017 01: +0,0.03,15253
Mar 13 2017 01: +0,0.03,10167
Mar 14 2017 01: +0,0.03,11062
Mar 15 2017 01: +0,0.03,9665
Mar 16 2017 01: +0,0.03,13160
Mar 17 2017 01: +0,0.03,12305
