Date,Price,Quatity Sold
Aug 14 2019 01: +0,0.604,48996
Aug 15 2019 01: +0,0.592,49376
Aug 16 2019 01: +0,0.609,50591
Aug 17 2019 01: +0,0.604,50869
Aug 18 2019 01: +0,0.602,53697
Aug 19 2019 01: +0,0.586,46784
Aug 20 2019 01: +0,0.499,44814
Aug 21 2019 01: +0,0.501,47899
Aug 22 2019 01: +0,0.51,47045
Aug 23 2019 01: +0,0.532,52320
Aug 24 2019 01: +0,0.555,50234
Aug 25 2019 01: +0,0.533,50391
Aug 26 2019 01: +0,0.528,49090
Aug 27 2019 01: +0,0.511,48200
Aug 28 2019 01: +0,0.509,40846
Aug 29 2019 01: +0,0.498,52777
Aug 30 2019 01: +0,0.521,55215
Aug 31 2019 01: +0,0.538,55720
Sep 01 2019 01: +0,0.529,51672
Sep 02 2019 01: +0,0.534,49532
Sep 03 2019 01: +0,0.55,44984
Sep 04 2019 01: +0,0.542,44167
Sep 05 2019 01: +0,0.55,43977
Sep 06 2019 01: +0,0.548,48359
Sep 07 2019 01: +0,0.532,57587
Sep 08 2019 01: +0,0.479,60024
Sep 09 2019 01: +0,0.467,48749
Sep 10 2019 01: +0,0.461,47154
Sep 11 2019 01: +0,0.455,46948
Sep 12 2019 01: +0,0.46,47698
Sep 13 2019 01: +0,0.477,59807
Sep 14 2019 01: +0,0.463,58128
Sep 15 2019 01: +0,0.417,54989
Sep 16 2019 01: +0,0.404,45109
Sep 17 2019 01: +0,0.397,46192
Sep 18 2019 01: +0,0.389,47295
Sep 19 2019 01: +0,0.378,44743
Sep 20 2019 01: +0,0.356,52720
Sep 21 2019 01: +0,0.337,59360
Sep 22 2019 01: +0,0.328,56466
Sep 23 2019 01: +0,0.333,46046
Sep 24 2019 01: +0,0.344,46290
Sep 25 2019 01: +0,0.355,47267
Sep 26 2019 01: +0,0.367,45393
Sep 27 2019 01: +0,0.391,55510
Sep 28 2019 01: +0,0.395,58140
Sep 29 2019 01: +0,0.379,57429
Sep 30 2019 01: +0,0.388,49338
Oct 01 2019 01: +0,0.406,52108
Oct 02 2019 01: +0,0.417,49707
Oct 03 2019 01: +0,0.431,55722
Oct 04 2019 01: +0,0.428,54622
Oct 05 2019 01: +0,0.402,63867
Oct 06 2019 01: +0,0.379,61651
Oct 07 2019 01: +0,0.394,52280
Oct 08 2019 01: +0,0.405,49573
Oct 09 2019 01: +0,0.405,47380
Oct 10 2019 01: +0,0.409,49749
Oct 11 2019 01: +0,0.409,56242
Oct 12 2019 01: +0,0.405,64648
Oct 13 2019 01: +0,0.39,61172
Oct 14 2019 01: +0,0.378,47928
Oct 15 2019 01: +0,0.368,44027
Oct 16 2019 01: +0,0.372,46857
Oct 17 2019 01: +0,0.367,44997
Oct 18 2019 01: +0,0.365,55328
Oct 19 2019 01: +0,0.328,54972
Oct 20 2019 01: +0,0.324,47394
Oct 21 2019 01: +0,0.325,34534
Oct 22 2019 01: +0,0.326,30887
Oct 23 2019 01: +0,0.302,28947
Oct 24 2019 01: +0,0.272,41668
Oct 25 2019 01: +0,0.253,51480
Oct 26 2019 01: +0,0.237,56475
Oct 27 2019 01: +0,0.223,56649
Oct 28 2019 01: +0,0.189,40671
Oct 29 2019 01: +0,0.148,42347
Oct 30 2019 01: +0,0.124,39216
Oct 31 2019 01: +0,0.123,44314
Nov 01 2019 01: +0,0.141,45974
Nov 02 2019 01: +0,0.161,49434
Nov 03 2019 01: +0,0.146,46295
Nov 04 2019 01: +0,0.126,39751
Nov 05 2019 01: +0,0.114,38679
Nov 06 2019 01: +0,0.111,37598
Nov 07 2019 01: +0,0.112,40013
Nov 08 2019 01: +0,0.111,42431
Nov 09 2019 01: +0,0.096,50117
Nov 10 2019 01: +0,0.082,43065
Nov 11 2019 01: +0,0.07,38060
Nov 12 2019 01: +0,0.067,31955
Nov 13 2019 01: +0,0.067,33725
Nov 14 2019 01: +0,0.067,34584
Nov 15 2019 01: +0,0.071,41148
Nov 16 2019 01: +0,0.07,48851
Nov 17 2019 01: +0,0.063,43449
Nov 18 2019 01: +0,0.058,36034
Nov 19 2019 01: +0,0.032,37052
Nov 20 2019 01: +0,0.03,33371
Nov 21 2019 01: +0,0.03,28224
Nov 22 2019 01: +0,0.03,31720
Nov 23 2019 01: +0,0.03,39051
Nov 24 2019 01: +0,0.031,38874
Nov 25 2019 01: +0,0.033,30453
Nov 26 2019 01: +0,0.032,31314
Nov 27 2019 01: +0,0.03,36793
Nov 28 2019 01: +0,0.03,32038
Nov 29 2019 01: +0,0.03,36421
Nov 30 2019 01: +0,0.03,40674
Dec 01 2019 01: +0,0.03,36352
Dec 02 2019 01: +0,0.03,30497
Dec 03 2019 01: +0,0.03,29242
Dec 04 2019 01: +0,0.03,31090
Dec 05 2019 01: +0,0.03,31501
Dec 06 2019 01: +0,0.03,34569
Dec 07 2019 01: +0,0.03,49527
Dec 08 2019 01: +0,0.03,39132
Dec 09 2019 01: +0,0.03,32157
Dec 10 2019 01: +0,0.031,35370
Dec 11 2019 01: +0,0.033,32926
Dec 12 2019 01: +0,0.03,37432
Dec 13 2019 01: +0,0.03,35834
Dec 14 2019 01: +0,0.03,41441
Dec 15 2019 01: +0,0.03,41346
Dec 16 2019 01: +0,0.03,33387
Dec 17 2019 01: +0,0.03,33790
Dec 18 2019 01: +0,0.032,34110
Dec 19 2019 01: +0,0.03,32704
Dec 20 2019 01: +0,0.03,40509
Dec 21 2019 01: +0,0.03,41518
Dec 22 2019 01: +0,0.03,39776
Dec 23 2019 01: +0,0.03,39761
Dec 24 2019 01: +0,0.03,35724
Dec 25 2019 01: +0,0.03,42909
Dec 26 2019 01: +0,0.03,38113
Dec 27 2019 01: +0,0.03,39412
Dec 28 2019 01: +0,0.03,46343
Dec 29 2019 01: +0,0.03,41617
Dec 30 2019 01: +0,0.03,42101
Dec 31 2019 01: +0,0.03,38344
Jan 01 2020 01: +0,0.031,38455
Jan 02 2020 01: +0,0.03,43748
Jan 03 2020 01: +0,0.033,46104
Jan 04 2020 01: +0,0.04,42242
Jan 05 2020 01: +0,0.03,43931
Jan 06 2020 01: +0,0.03,38003
Jan 07 2020 01: +0,0.03,39084
Jan 08 2020 01: +0,0.031,43702
Jan 09 2020 01: +0,0.03,41020
Jan 10 2020 01: +0,0.031,57916
Jan 11 2020 01: +0,0.031,48750
Jan 12 2020 01: +0,0.03,46543
Jan 13 2020 01: +0,0.03,38963
Jan 14 2020 01: +0,0.03,45507
Jan 15 2020 01: +0,0.03,46944
Jan 16 2020 01: +0,0.031,46169
Jan 17 2020 01: +0,0.032,50821
Jan 18 2020 01: +0,0.031,60297
Jan 19 2020 01: +0,0.031,62346
Jan 20 2020 01: +0,0.032,50959
Jan 21 2020 01: +0,0.034,50992
Jan 22 2020 01: +0,0.033,49654
Jan 23 2020 01: +0,0.033,48524
Jan 24 2020 01: +0,0.034,57740
Jan 25 2020 01: +0,0.034,62906
Jan 26 2020 01: +0,0.032,58149
Jan 27 2020 01: +0,0.03,48414
Jan 28 2020 01: +0,0.03,48654
Jan 29 2020 01: +0,0.031,50665
Jan 30 2020 01: +0,0.033,47473
Jan 31 2020 01: +0,0.035,55188
Feb 01 2020 01: +0,0.038,59997
Feb 02 2020 01: +0,0.038,59004
Feb 03 2020 01: +0,0.036,43858
Feb 04 2020 01: +0,0.043,57907
Feb 05 2020 01: +0,0.042,57063
Feb 06 2020 01: +0,0.041,50082
Feb 07 2020 01: +0,0.04,58755
Feb 08 2020 01: +0,0.041,60268
Feb 09 2020 01: +0,0.037,58006
Feb 10 2020 01: +0,0.036,48944
Feb 11 2020 01: +0,0.034,46487
Feb 12 2020 01: +0,0.034,48250
Feb 13 2020 01: +0,0.034,49905
Feb 14 2020 01: +0,0.046,72274
Feb 15 2020 01: +0,0.039,61421
Feb 16 2020 01: +0,0.041,60364
Feb 17 2020 01: +0,0.041,51215
Feb 18 2020 01: +0,0.038,47848
Feb 19 2020 01: +0,0.039,54450
Feb 20 2020 01: +0,0.038,46117
Feb 21 2020 01: +0,0.044,58730
Feb 22 2020 01: +0,0.041,57238
Feb 23 2020 01: +0,0.053,134816
Feb 24 2020 01: +0,0.062,89229
Feb 25 2020 01: +0,0.062,85316
Feb 26 2020 01: +0,0.05,69065
Feb 27 2020 01: +0,0.053,71061
Feb 28 2020 01: +0,0.058,69401
