Date,Price,Quatity Sold
Sep 28 2020 01: +0,0.906,56351
Sep 29 2020 01: +0,0.884,58968
Sep 30 2020 01: +0,0.905,57990
Oct 01 2020 01: +0,0.972,59507
Oct 02 2020 01: +0,0.985,64938
Oct 03 2020 01: +0,0.94,65543
Oct 04 2020 01: +0,0.912,64935
Oct 05 2020 01: +0,0.908,58181
Oct 06 2020 01: +0,0.921,54526
Oct 07 2020 01: +0,0.934,57148
Oct 08 2020 01: +0,0.96,55674
Oct 09 2020 01: +0,0.979,60758
Oct 10 2020 01: +0,0.973,63035
Oct 11 2020 01: +0,0.966,60968
Oct 12 2020 01: +0,0.938,56964
Oct 13 2020 01: +0,0.939,54892
Oct 14 2020 01: +0,0.939,54239
Oct 15 2020 01: +0,0.952,53907
Oct 16 2020 01: +0,0.966,57271
Oct 17 2020 01: +0,0.955,64035
Oct 18 2020 01: +0,0.915,60667
Oct 19 2020 01: +0,0.866,53129
Oct 20 2020 01: +0,0.825,52251
Oct 21 2020 01: +0,0.835,57519
Oct 22 2020 01: +0,0.852,56468
Oct 23 2020 01: +0,0.865,61892
Oct 24 2020 01: +0,0.861,65099
Oct 25 2020 01: +0,0.788,61883
Oct 26 2020 01: +0,0.738,60004
Oct 27 2020 01: +0,0.722,58467
Oct 28 2020 01: +0,0.716,59984
Oct 29 2020 01: +0,0.72,61622
Oct 30 2020 01: +0,0.736,69660
Oct 31 2020 01: +0,0.744,66266
Nov 01 2020 01: +0,0.738,67356
Nov 02 2020 01: +0,0.746,47799
Nov 03 2020 01: +0,0.734,62412
Nov 04 2020 01: +0,0.739,62151
Nov 05 2020 01: +0,0.744,59766
Nov 06 2020 01: +0,0.773,65951
Nov 07 2020 01: +0,0.82,70370
Nov 08 2020 01: +0,0.792,65783
Nov 09 2020 01: +0,0.748,57902
Nov 10 2020 01: +0,0.741,60047
Nov 11 2020 01: +0,0.744,57391
Nov 12 2020 01: +0,0.741,57339
Nov 13 2020 01: +0,0.741,64769
Nov 14 2020 01: +0,0.743,67484
Nov 15 2020 01: +0,0.724,62885
Nov 16 2020 01: +0,0.678,61097
Nov 17 2020 01: +0,0.668,63159
Nov 18 2020 01: +0,0.649,60255
Nov 19 2020 01: +0,0.589,61483
Nov 20 2020 01: +0,0.61,69307
Nov 21 2020 01: +0,0.631,72118
Nov 22 2020 01: +0,0.623,69088
Nov 23 2020 01: +0,0.593,62138
Nov 24 2020 01: +0,0.555,58997
Nov 25 2020 01: +0,0.54,63869
Nov 26 2020 01: +0,0.536,69998
Nov 27 2020 01: +0,0.561,77220
Nov 28 2020 01: +0,0.581,79106
Nov 29 2020 01: +0,0.563,70534
Nov 30 2020 01: +0,0.55,68594
Dec 01 2020 01: +0,0.535,62251
Dec 02 2020 01: +0,0.554,63089
Dec 03 2020 01: +0,0.536,65570
Dec 04 2020 01: +0,0.262,71543
Dec 05 2020 01: +0,0.275,65130
Dec 06 2020 01: +0,0.258,64713
Dec 07 2020 01: +0,0.253,62203
Dec 08 2020 01: +0,0.244,59916
Dec 09 2020 01: +0,0.237,58163
Dec 10 2020 01: +0,0.245,61918
Dec 11 2020 01: +0,0.253,64818
Dec 12 2020 01: +0,0.246,67022
Dec 13 2020 01: +0,0.231,62035
Dec 14 2020 01: +0,0.221,58797
Dec 15 2020 01: +0,0.226,62812
Dec 16 2020 01: +0,0.225,63138
Dec 17 2020 01: +0,0.233,66133
Dec 18 2020 01: +0,0.243,68257
Dec 19 2020 01: +0,0.25,73846
Dec 20 2020 01: +0,0.257,72220
Dec 21 2020 01: +0,0.254,70651
Dec 22 2020 01: +0,0.255,78120
Dec 23 2020 01: +0,0.277,79065
Dec 24 2020 01: +0,0.308,79599
Dec 25 2020 01: +0,0.375,77211
Dec 26 2020 01: +0,0.382,76202
Dec 27 2020 01: +0,0.356,62656
Dec 28 2020 01: +0,0.344,72270
Dec 29 2020 01: +0,0.343,73618
Dec 30 2020 01: +0,0.355,79924
Dec 31 2020 01: +0,0.404,82752
Jan 01 2021 01: +0,0.484,77317
Jan 02 2021 01: +0,0.458,75074
Jan 03 2021 01: +0,0.445,74905
Jan 04 2021 01: +0,0.396,72263
Jan 05 2021 01: +0,0.368,70179
Jan 06 2021 01: +0,0.359,71643
Jan 07 2021 01: +0,0.365,72120
Jan 08 2021 01: +0,0.39,75469
Jan 09 2021 01: +0,0.43,77991
Jan 10 2021 01: +0,0.449,74301
Jan 11 2021 01: +0,0.447,71361
Jan 12 2021 01: +0,0.443,74947
Jan 13 2021 01: +0,0.467,74198
Jan 14 2021 01: +0,0.468,75222
Jan 15 2021 01: +0,0.473,78848
Jan 16 2021 01: +0,0.5,84736
Jan 17 2021 01: +0,0.498,77065
Jan 18 2021 01: +0,0.501,68156
Jan 19 2021 01: +0,0.496,68817
Jan 20 2021 01: +0,0.489,73301
Jan 21 2021 01: +0,0.493,67675
Jan 22 2021 01: +0,0.497,76070
Jan 23 2021 01: +0,0.498,74445
Jan 24 2021 01: +0,0.49,74803
Jan 25 2021 01: +0,0.482,69755
Jan 26 2021 01: +0,0.466,67058
Jan 27 2021 01: +0,0.45,71469
Jan 28 2021 01: +0,0.385,98876
Jan 29 2021 01: +0,0.426,91095
Jan 30 2021 01: +0,0.447,87010
Jan 31 2021 01: +0,0.435,83060
Feb 01 2021 01: +0,0.428,73577
Feb 02 2021 01: +0,0.425,73348
Feb 03 2021 01: +0,0.414,76745
Feb 04 2021 01: +0,0.417,72225
Feb 05 2021 01: +0,0.424,77944
Feb 06 2021 01: +0,0.433,82720
Feb 07 2021 01: +0,0.431,75133
Feb 08 2021 01: +0,0.421,73489
Feb 09 2021 01: +0,0.422,82169
Feb 10 2021 01: +0,0.416,83212
Feb 11 2021 01: +0,0.438,94184
Feb 12 2021 01: +0,0.443,91378
Feb 13 2021 01: +0,0.447,96616
Feb 14 2021 01: +0,0.436,83638
Feb 15 2021 01: +0,0.427,79325
Feb 16 2021 01: +0,0.437,76828
Feb 17 2021 01: +0,0.436,77210
Feb 18 2021 01: +0,0.431,75900
Feb 19 2021 01: +0,0.44,82233
Feb 20 2021 01: +0,0.455,90670
Feb 21 2021 01: +0,0.465,85709
Feb 22 2021 01: +0,0.471,84606
Feb 23 2021 01: +0,0.492,108633
Feb 24 2021 01: +0,0.534,106129
Feb 25 2021 01: +0,0.577,99338
Feb 26 2021 01: +0,0.618,100839
Feb 27 2021 01: +0,0.665,99403
Feb 28 2021 01: +0,0.668,90126
Mar 01 2021 01: +0,0.63,79198
Mar 02 2021 01: +0,0.607,75526
Mar 03 2021 01: +0,0.588,81823
Mar 04 2021 01: +0,0.585,78620
Mar 05 2021 01: +0,0.594,91892
Mar 06 2021 01: +0,0.619,96440
Mar 07 2021 01: +0,0.633,91354
Mar 08 2021 01: +0,0.613,79263
Mar 09 2021 01: +0,0.608,77595
Mar 10 2021 01: +0,0.602,80973
Mar 11 2021 01: +0,0.599,82956
Mar 12 2021 01: +0,0.602,89151
Mar 13 2021 01: +0,0.6,94730
Mar 14 2021 01: +0,0.583,81098
Mar 15 2021 01: +0,0.561,73984
Mar 16 2021 01: +0,0.547,81994
Mar 17 2021 01: +0,0.537,89324
Mar 18 2021 01: +0,0.548,86648
Mar 19 2021 01: +0,0.553,98006
Mar 20 2021 01: +0,0.559,96527
Mar 21 2021 01: +0,0.542,91011
Mar 22 2021 01: +0,0.54,85908
Mar 23 2021 01: +0,0.539,83083
Mar 24 2021 01: +0,0.547,84274
Mar 25 2021 01: +0,0.559,85161
Mar 26 2021 01: +0,0.568,92473
Mar 27 2021 01: +0,0.579,93627
Mar 28 2021 01: +0,0.573,91066
Mar 29 2021 01: +0,0.58,83740
Mar 30 2021 01: +0,0.574,78649
Mar 31 2021 01: +0,0.585,83289
Apr 01 2021 01: +0,0.597,84908
Apr 02 2021 01: +0,0.605,90829
Apr 03 2021 01: +0,0.607,91014
Apr 04 2021 01: +0,0.603,86601
Apr 05 2021 01: +0,0.61,81361
Apr 06 2021 01: +0,0.599,77410
Apr 07 2021 01: +0,0.565,74293
Apr 08 2021 01: +0,0.516,94803
Apr 09 2021 01: +0,0.521,119716
Apr 10 2021 01: +0,0.506,108614
Apr 11 2021 01: +0,0.49,92652
Apr 12 2021 01: +0,0.493,87020
Apr 13 2021 01: +0,0.489,80353
Apr 14 2021 01: +0,0.503,25930
Apr 15 2021 01: +0,0.498,99878
Apr 16 2021 01: +0,0.487,92152
Apr 17 2021 01: +0,0.487,90368
Apr 18 2021 01: +0,0.474,82017
Apr 19 2021 01: +0,0.459,80029
Apr 20 2021 01: +0,0.448,75012
Apr 21 2021 01: +0,0.444,75211
Apr 22 2021 01: +0,0.452,77181
Apr 23 2021 01: +0,0.466,87856
Apr 24 2021 01: +0,0.472,87404
Apr 25 2021 01: +0,0.466,82115
Apr 26 2021 01: +0,0.466,76745
Apr 27 2021 01: +0,0.468,73556
Apr 28 2021 01: +0,0.47,71974
Apr 29 2021 01: +0,0.469,70768
Apr 30 2021 01: +0,0.471,86127
May 01 2021 01: +0,0.473,80334
May 02 2021 01: +0,0.464,80430
May 03 2021 01: +0,0.455,81589
May 04 2021 01: +0,0.395,113580
May 05 2021 01: +0,0.388,95899
May 06 2021 01: +0,0.383,87456
May 07 2021 01: +0,0.396,92336
May 08 2021 01: +0,0.4,90929
May 09 2021 01: +0,0.397,86672
May 10 2021 01: +0,0.395,81951
May 11 2021 01: +0,0.389,80594
May 12 2021 01: +0,0.391,84834
May 13 2021 01: +0,0.388,80714
May 14 2021 01: +0,0.395,89592
May 15 2021 01: +0,0.4,96554
May 16 2021 01: +0,0.396,84773
May 17 2021 01: +0,0.385,73699
May 18 2021 01: +0,0.374,75045
May 19 2021 01: +0,0.361,73055
May 20 2021 01: +0,0.352,77575
May 21 2021 01: +0,0.353,81921
May 22 2021 01: +0,0.361,86681
May 23 2021 01: +0,0.349,80162
May 24 2021 01: +0,0.35,77813
May 25 2021 01: +0,0.348,72313
May 26 2021 01: +0,0.348,74457
May 27 2021 01: +0,0.349,76303
May 28 2021 01: +0,0.349,84367
May 29 2021 01: +0,0.349,84056
May 30 2021 01: +0,0.347,84573
May 31 2021 01: +0,0.347,79533
Jun 01 2021 01: +0,0.346,69356
Jun 02 2021 01: +0,0.347,72435
Jun 03 2021 01: +0,0.339,74504
Jun 04 2021 01: +0,0.36,105078
Jun 05 2021 01: +0,0.38,99460
Jun 06 2021 01: +0,0.356,76587
Jun 07 2021 01: +0,0.343,71390
Jun 08 2021 01: +0,0.342,70523
Jun 09 2021 01: +0,0.345,75749
Jun 10 2021 01: +0,0.342,71134
Jun 11 2021 01: +0,0.345,73238
Jun 12 2021 01: +0,0.345,78605
Jun 13 2021 01: +0,0.346,81056
Jun 14 2021 01: +0,0.343,73421
Jun 15 2021 01: +0,0.343,71803
Jun 16 2021 01: +0,0.338,67866
Jun 17 2021 01: +0,0.335,69436
Jun 18 2021 01: +0,0.333,71724
Jun 19 2021 01: +0,0.338,73012
Jun 20 2021 01: +0,0.329,71765
Jun 21 2021 01: +0,0.312,70089
Jun 22 2021 01: +0,0.304,71299
Jun 23 2021 01: +0,0.292,65348
Jun 24 2021 01: +0,0.269,73118
Jun 25 2021 01: +0,0.265,77006
Jun 26 2021 01: +0,0.261,73063
Jun 27 2021 01: +0,0.265,70679
Jun 28 2021 01: +0,0.258,70059
Jun 29 2021 01: +0,0.254,69165
Jun 30 2021 01: +0,0.248,66086
Jul 01 2021 01: +0,0.247,64563
Jul 02 2021 01: +0,0.251,67923
Jul 03 2021 01: +0,0.25,67211
Jul 04 2021 01: +0,0.241,64591
Jul 05 2021 01: +0,0.235,64440
Jul 06 2021 01: +0,0.227,64977
Jul 07 2021 01: +0,0.22,62992
Jul 08 2021 01: +0,0.207,59672
Jul 09 2021 01: +0,0.203,60023
Jul 10 2021 01: +0,0.206,60507
Jul 11 2021 01: +0,0.202,56494
Jul 12 2021 01: +0,0.19,57678
Jul 13 2021 01: +0,0.181,53992
Jul 14 2021 01: +0,0.183,65245
Jul 15 2021 01: +0,0.185,60382
Jul 16 2021 01: +0,0.19,61263
Jul 17 2021 01: +0,0.194,58126
Jul 18 2021 01: +0,0.19,56489
Jul 19 2021 01: +0,0.183,57970
Jul 20 2021 01: +0,0.185,55989
Jul 21 2021 01: +0,0.18,58216
Jul 22 2021 01: +0,0.177,55056
Jul 23 2021 01: +0,0.179,61535
Jul 24 2021 01: +0,0.182,60131
Jul 25 2021 01: +0,0.181,61334
Jul 26 2021 01: +0,0.18,58256
Jul 27 2021 01: +0,0.188,40239
Jul 28 2021 01: +0,0.188,65584
Jul 29 2021 01: +0,0.177,67825
Jul 30 2021 01: +0,0.18,70521
Jul 31 2021 01: +0,0.187,65539
Aug 01 2021 01: +0,0.188,64437
Aug 02 2021 01: +0,0.185,66570
Aug 03 2021 01: +0,0.189,63958
Aug 04 2021 01: +0,0.191,61281
Aug 05 2021 01: +0,0.203,61284
Aug 06 2021 01: +0,0.192,68793
Aug 07 2021 01: +0,0.189,66991
Aug 08 2021 01: +0,0.189,64155
Aug 09 2021 01: +0,0.182,62804
Aug 10 2021 01: +0,0.175,60820
Aug 11 2021 01: +0,0.171,59770
Aug 12 2021 01: +0,0.165,58471
Aug 13 2021 01: +0,0.166,64529
Aug 14 2021 01: +0,0.166,43070
Aug 14 2021 19: +0,0.162,3727
Aug 14 2021 20: +0,0.165,4066
Aug 14 2021 21: +0,0.165,3744
Aug 14 2021 22: +0,0.165,3499
Aug 14 2021 23: +0,0.165,2782
Aug 15 2021 00: +0,0.169,2622
Aug 15 2021 01: +0,0.17,1927
Aug 15 2021 02: +0,0.171,1896
Aug 15 2021 03: +0,0.171,1883
Aug 15 2021 04: +0,0.17,1719
Aug 15 2021 05: +0,0.17,1694
Aug 15 2021 06: +0,0.17,2036
Aug 15 2021 07: +0,0.169,1520
Aug 15 2021 08: +0,0.165,2135
Aug 15 2021 09: +0,0.163,1895
Aug 15 2021 10: +0,0.163,2263
Aug 15 2021 11: +0,0.162,2267
Aug 15 2021 12: +0,0.163,2315
Aug 15 2021 13: +0,0.165,2797
Aug 15 2021 14: +0,0.163,3201
Aug 15 2021 15: +0,0.162,3123
Aug 15 2021 16: +0,0.163,2802
Aug 15 2021 17: +0,0.165,3317
Aug 15 2021 18: +0,0.165,3667
Aug 15 2021 19: +0,0.165,3627
Aug 15 2021 20: +0,0.165,4025
Aug 15 2021 21: +0,0.16,3310
Aug 15 2021 22: +0,0.16,2895
Aug 15 2021 23: +0,0.16,2332
Aug 16 2021 00: +0,0.153,1771
Aug 16 2021 01: +0,0.16,1606
Aug 16 2021 02: +0,0.16,1704
Aug 16 2021 03: +0,0.16,1557
Aug 16 2021 04: +0,0.16,1244
Aug 16 2021 05: +0,0.16,1092
Aug 16 2021 06: +0,0.16,1480
Aug 16 2021 07: +0,0.16,1428
Aug 16 2021 08: +0,0.157,1662
Aug 16 2021 09: +0,0.154,1903
Aug 16 2021 10: +0,0.149,1906
Aug 16 2021 11: +0,0.153,2303
Aug 16 2021 12: +0,0.149,2558
Aug 16 2021 13: +0,0.15,2994
Aug 16 2021 14: +0,0.15,3049
Aug 16 2021 15: +0,0.15,3224
Aug 16 2021 16: +0,0.154,3824
Aug 16 2021 17: +0,0.152,3617
Aug 16 2021 18: +0,0.154,3995
Aug 16 2021 19: +0,0.153,4209
Aug 16 2021 20: +0,0.15,3455
Aug 16 2021 21: +0,0.15,3767
Aug 16 2021 22: +0,0.15,3102
Aug 16 2021 23: +0,0.151,3022
Aug 17 2021 00: +0,0.15,2064
Aug 17 2021 01: +0,0.152,2137
Aug 17 2021 02: +0,0.151,1855
Aug 17 2021 03: +0,0.154,1452
Aug 17 2021 04: +0,0.16,1783
Aug 17 2021 05: +0,0.16,1268
Aug 17 2021 06: +0,0.16,1480
Aug 17 2021 07: +0,0.154,1589
Aug 17 2021 08: +0,0.154,1650
Aug 17 2021 09: +0,0.15,1579
Aug 17 2021 10: +0,0.149,1832
Aug 17 2021 11: +0,0.15,2248
Aug 17 2021 12: +0,0.149,2672
Aug 17 2021 13: +0,0.147,2723
Aug 17 2021 14: +0,0.15,2375
Aug 17 2021 15: +0,0.15,3231
Aug 17 2021 16: +0,0.15,3549
Aug 17 2021 17: +0,0.15,3536
Aug 17 2021 18: +0,0.149,3322
Aug 17 2021 19: +0,0.15,3881
Aug 17 2021 20: +0,0.15,3630
Aug 17 2021 21: +0,0.149,3662
Aug 17 2021 22: +0,0.147,2715
Aug 17 2021 23: +0,0.15,2355
Aug 18 2021 00: +0,0.15,1803
Aug 18 2021 01: +0,0.15,1536
Aug 18 2021 02: +0,0.15,1559
Aug 18 2021 03: +0,0.152,2592
Aug 18 2021 04: +0,0.15,2340
Aug 18 2021 05: +0,0.151,1607
Aug 18 2021 06: +0,0.15,1285
Aug 18 2021 07: +0,0.148,1432
Aug 18 2021 08: +0,0.149,1655
Aug 18 2021 09: +0,0.15,2102
Aug 18 2021 10: +0,0.145,1966
Aug 18 2021 11: +0,0.145,2799
Aug 18 2021 12: +0,0.149,2779
Aug 18 2021 13: +0,0.149,2926
Aug 18 2021 14: +0,0.148,2716
Aug 18 2021 15: +0,0.149,3536
Aug 18 2021 16: +0,0.149,3480
Aug 18 2021 17: +0,0.15,3338
Aug 18 2021 18: +0,0.149,3585
Aug 18 2021 19: +0,0.149,3492
Aug 18 2021 20: +0,0.149,3410
Aug 18 2021 21: +0,0.148,2511
Aug 18 2021 22: +0,0.15,3144
Aug 18 2021 23: +0,0.149,2285
Aug 19 2021 00: +0,0.15,2043
Aug 19 2021 01: +0,0.15,1557
Aug 19 2021 02: +0,0.15,1653
Aug 19 2021 03: +0,0.15,1883
Aug 19 2021 04: +0,0.151,2092
Aug 19 2021 05: +0,0.15,1537
Aug 19 2021 06: +0,0.152,1989
Aug 19 2021 07: +0,0.155,2402
Aug 19 2021 08: +0,0.15,1665
Aug 19 2021 09: +0,0.15,2065
Aug 19 2021 10: +0,0.148,1991
Aug 19 2021 11: +0,0.145,1949
Aug 19 2021 12: +0,0.143,2390
Aug 19 2021 13: +0,0.137,2626
Aug 19 2021 14: +0,0.145,3110
Aug 19 2021 15: +0,0.148,3215
Aug 19 2021 16: +0,0.148,3331
Aug 19 2021 17: +0,0.15,3815
Aug 19 2021 18: +0,0.15,3680
Aug 19 2021 19: +0,0.149,3047
Aug 19 2021 20: +0,0.144,3541
Aug 19 2021 21: +0,0.148,3305
Aug 19 2021 22: +0,0.144,2905
Aug 19 2021 23: +0,0.14,2527
Aug 20 2021 00: +0,0.14,2065
Aug 20 2021 01: +0,0.143,1709
Aug 20 2021 02: +0,0.15,1720
Aug 20 2021 03: +0,0.15,1497
Aug 20 2021 04: +0,0.15,1619
Aug 20 2021 05: +0,0.15,1756
Aug 20 2021 06: +0,0.16,2730
Aug 20 2021 07: +0,0.151,2049
Aug 20 2021 08: +0,0.152,1953
Aug 20 2021 09: +0,0.151,2146
Aug 20 2021 10: +0,0.149,2267
Aug 20 2021 11: +0,0.145,2287
Aug 20 2021 12: +0,0.151,3167
Aug 20 2021 13: +0,0.152,3344
Aug 20 2021 14: +0,0.15,3042
Aug 20 2021 15: +0,0.15,3433
Aug 20 2021 16: +0,0.146,3213
Aug 20 2021 17: +0,0.151,4068
Aug 20 2021 18: +0,0.15,3598
Aug 20 2021 19: +0,0.15,3557
Aug 20 2021 20: +0,0.15,3586
Aug 20 2021 21: +0,0.15,3871
Aug 20 2021 22: +0,0.152,3765
Aug 20 2021 23: +0,0.15,2683
Aug 21 2021 00: +0,0.15,2333
Aug 21 2021 01: +0,0.153,2153
Aug 21 2021 02: +0,0.152,1831
Aug 21 2021 03: +0,0.152,1924
Aug 21 2021 04: +0,0.15,1577
Aug 21 2021 05: +0,0.152,1329
Aug 21 2021 06: +0,0.155,1954
Aug 21 2021 07: +0,0.154,1668
Aug 21 2021 08: +0,0.16,2238
Aug 21 2021 09: +0,0.16,2240
Aug 21 2021 10: +0,0.15,2140
Aug 21 2021 11: +0,0.148,2105
Aug 21 2021 12: +0,0.152,3252
Aug 21 2021 13: +0,0.154,2610
Aug 21 2021 14: +0,0.15,2905
Aug 21 2021 15: +0,0.152,4111
Aug 21 2021 16: +0,0.15,3589
Aug 21 2021 17: +0,0.154,4571
Aug 21 2021 18: +0,0.16,4041
Aug 21 2021 19: +0,0.16,3534
Aug 21 2021 20: +0,0.152,3401
Aug 21 2021 21: +0,0.152,3442
Aug 21 2021 22: +0,0.15,3125
Aug 21 2021 23: +0,0.15,2722
Aug 22 2021 00: +0,0.15,2210
Aug 22 2021 01: +0,0.152,1909
Aug 22 2021 02: +0,0.16,2236
Aug 22 2021 03: +0,0.15,1474
Aug 22 2021 04: +0,0.16,2134
Aug 22 2021 05: +0,0.162,2842
Aug 22 2021 06: +0,0.161,2533
Aug 22 2021 07: +0,0.163,2195
Aug 22 2021 08: +0,0.163,2118
Aug 22 2021 09: +0,0.161,2141
Aug 22 2021 10: +0,0.152,2372
Aug 22 2021 11: +0,0.152,2613
Aug 22 2021 12: +0,0.15,3009
Aug 22 2021 13: +0,0.148,3229
Aug 22 2021 14: +0,0.148,3349
Aug 22 2021 15: +0,0.152,3251
Aug 22 2021 16: +0,0.152,3222
Aug 22 2021 17: +0,0.15,3157
Aug 22 2021 18: +0,0.15,3786
Aug 22 2021 19: +0,0.15,3616
Aug 22 2021 20: +0,0.15,3742
Aug 22 2021 21: +0,0.15,3438
Aug 22 2021 22: +0,0.152,3543
Aug 22 2021 23: +0,0.15,2752
Aug 23 2021 00: +0,0.153,2770
Aug 23 2021 01: +0,0.16,2331
Aug 23 2021 02: +0,0.16,1985
Aug 23 2021 03: +0,0.154,1729
Aug 23 2021 04: +0,0.163,2526
Aug 23 2021 05: +0,0.16,1760
Aug 23 2021 06: +0,0.159,1263
Aug 23 2021 07: +0,0.16,1580
Aug 23 2021 08: +0,0.16,1906
Aug 23 2021 09: +0,0.154,2019
Aug 23 2021 10: +0,0.148,1830
Aug 23 2021 11: +0,0.148,2429
Aug 23 2021 12: +0,0.15,2668
Aug 23 2021 13: +0,0.15,3084
Aug 23 2021 14: +0,0.15,3128
Aug 23 2021 15: +0,0.15,3277
Aug 23 2021 16: +0,0.15,3500
Aug 23 2021 17: +0,0.16,4084
Aug 23 2021 18: +0,0.153,3593
Aug 23 2021 19: +0,0.151,3566
Aug 23 2021 20: +0,0.15,3183
Aug 23 2021 21: +0,0.148,2962
Aug 23 2021 22: +0,0.15,2947
Aug 23 2021 23: +0,0.15,2557
Aug 24 2021 00: +0,0.15,2265
Aug 24 2021 01: +0,0.15,1583
Aug 24 2021 02: +0,0.15,1327
Aug 24 2021 03: +0,0.15,1782
Aug 24 2021 04: +0,0.156,2048
Aug 24 2021 05: +0,0.154,1882
Aug 24 2021 06: +0,0.151,1216
Aug 24 2021 07: +0,0.15,1534
Aug 24 2021 08: +0,0.15,1786
Aug 24 2021 09: +0,0.15,1911
Aug 24 2021 10: +0,0.144,1988
Aug 24 2021 11: +0,0.138,2160
Aug 24 2021 12: +0,0.144,2517
Aug 24 2021 13: +0,0.149,3501
Aug 24 2021 14: +0,0.149,3220
Aug 24 2021 15: +0,0.151,4191
Aug 24 2021 16: +0,0.149,3719
Aug 24 2021 17: +0,0.15,3654
Aug 24 2021 18: +0,0.15,3729
Aug 24 2021 19: +0,0.15,4055
Aug 24 2021 20: +0,0.151,4874
Aug 24 2021 21: +0,0.147,3543
Aug 24 2021 22: +0,0.143,3045
Aug 24 2021 23: +0,0.15,2969
Aug 25 2021 00: +0,0.15,1965
Aug 25 2021 01: +0,0.15,1697
Aug 25 2021 02: +0,0.15,1592
Aug 25 2021 03: +0,0.15,1627
Aug 25 2021 04: +0,0.15,1596
Aug 25 2021 05: +0,0.15,1559
Aug 25 2021 06: +0,0.15,1607
Aug 25 2021 07: +0,0.15,1331
Aug 25 2021 08: +0,0.15,1949
Aug 25 2021 09: +0,0.147,1759
Aug 25 2021 10: +0,0.139,1726
Aug 25 2021 11: +0,0.141,2566
Aug 25 2021 12: +0,0.138,2473
Aug 25 2021 13: +0,0.145,3245
Aug 25 2021 14: +0,0.145,3132
Aug 25 2021 15: +0,0.15,2893
Aug 25 2021 16: +0,0.15,3749
Aug 25 2021 17: +0,0.149,3679
Aug 25 2021 18: +0,0.149,4077
Aug 25 2021 19: +0,0.147,4474
Aug 25 2021 20: +0,0.148,4113
Aug 25 2021 21: +0,0.15,4562
Aug 25 2021 22: +0,0.15,2912
Aug 25 2021 23: +0,0.15,2908
Aug 26 2021 00: +0,0.15,2274
Aug 26 2021 01: +0,0.15,1996
Aug 26 2021 02: +0,0.15,1926
Aug 26 2021 03: +0,0.15,1894
Aug 26 2021 04: +0,0.152,2196
Aug 26 2021 05: +0,0.152,1868
Aug 26 2021 06: +0,0.151,1463
Aug 26 2021 07: +0,0.153,1727
Aug 26 2021 08: +0,0.149,1494
Aug 26 2021 09: +0,0.149,1818
Aug 26 2021 10: +0,0.145,1907
Aug 26 2021 11: +0,0.142,2349
Aug 26 2021 12: +0,0.145,2668
Aug 26 2021 13: +0,0.145,2937
Aug 26 2021 14: +0,0.148,3076
Aug 26 2021 15: +0,0.15,2634
Aug 26 2021 16: +0,0.15,3948
Aug 26 2021 17: +0,0.149,3419
Aug 26 2021 18: +0,0.15,3771
Aug 26 2021 19: +0,0.149,3638
Aug 26 2021 20: +0,0.15,3818
Aug 26 2021 21: +0,0.15,4019
Aug 26 2021 22: +0,0.15,3913
Aug 26 2021 23: +0,0.15,2802
Aug 27 2021 00: +0,0.145,2254
Aug 27 2021 01: +0,0.15,1684
