Date,Price,Quantity Sold,exterior,rarity
Oct 30 2021 01: +0,12.514,407,Field-Tested,Covert
Oct 31 2021 01: +0,12.597,325,Field-Tested,Covert
Nov 01 2021 01: +0,12.601,308,Field-Tested,Covert
Nov 02 2021 01: +0,12.836,316,Field-Tested,Covert
Nov 03 2021 01: +0,12.928,339,Field-Tested,Covert
Nov 04 2021 01: +0,13.449,335,Field-Tested,Covert
Nov 05 2021 01: +0,13.332,341,Field-Tested,Covert
Nov 06 2021 01: +0,13.674,359,Field-Tested,Covert
Nov 07 2021 01: +0,13.166,367,Field-Tested,Covert
Nov 08 2021 01: +0,12.783,352,Field-Tested,Covert
Nov 09 2021 01: +0,12.843,317,Field-Tested,Covert
Nov 10 2021 01: +0,12.246,403,Field-Tested,Covert
Nov 11 2021 01: +0,12.575,343,Field-Tested,Covert
Nov 12 2021 01: +0,12.612,364,Field-Tested,Covert
Nov 13 2021 01: +0,12.736,342,Field-Tested,Covert
Nov 14 2021 01: +0,12.978,340,Field-Tested,Covert
Nov 15 2021 01: +0,13.197,312,Field-Tested,Covert
Nov 16 2021 01: +0,13.13,318,Field-Tested,Covert
Nov 17 2021 01: +0,13.53,294,Field-Tested,Covert
Nov 18 2021 01: +0,13.452,284,Field-Tested,Covert
Nov 19 2021 01: +0,13.235,324,Field-Tested,Covert
Nov 20 2021 01: +0,13.42,324,Field-Tested,Covert
Nov 21 2021 01: +0,13.567,304,Field-Tested,Covert
Nov 22 2021 01: +0,13.047,294,Field-Tested,Covert
Nov 23 2021 01: +0,13.192,266,Field-Tested,Covert
Nov 24 2021 01: +0,12.706,325,Field-Tested,Covert
Nov 25 2021 01: +0,12.189,386,Field-Tested,Covert
Nov 26 2021 01: +0,12.366,351,Field-Tested,Covert
Nov 27 2021 01: +0,12.52,383,Field-Tested,Covert
Nov 28 2021 01: +0,12.287,380,Field-Tested,Covert
Nov 29 2021 01: +0,12.596,332,Field-Tested,Covert
Nov 30 2021 01: +0,12.372,401,Field-Tested,Covert
Dec 01 2021 01: +0,12.516,360,Field-Tested,Covert
Dec 02 2021 01: +0,13.258,278,Field-Tested,Covert
Dec 03 2021 01: +0,13.603,307,Field-Tested,Covert
Dec 04 2021 01: +0,14.325,311,Field-Tested,Covert
Dec 05 2021 01: +0,14.268,360,Field-Tested,Covert
Dec 06 2021 01: +0,14.206,311,Field-Tested,Covert
Dec 07 2021 01: +0,14.384,273,Field-Tested,Covert
Dec 08 2021 01: +0,14.207,316,Field-Tested,Covert
Dec 09 2021 01: +0,14.103,304,Field-Tested,Covert
Dec 10 2021 01: +0,14.113,341,Field-Tested,Covert
Dec 11 2021 01: +0,14.226,328,Field-Tested,Covert
Dec 12 2021 01: +0,13.834,318,Field-Tested,Covert
Dec 13 2021 01: +0,13.944,283,Field-Tested,Covert
Dec 14 2021 01: +0,14.079,262,Field-Tested,Covert
Dec 15 2021 01: +0,13.566,300,Field-Tested,Covert
Dec 16 2021 01: +0,13.476,262,Field-Tested,Covert
Dec 17 2021 01: +0,13.639,279,Field-Tested,Covert
Dec 18 2021 01: +0,13.705,289,Field-Tested,Covert
Dec 19 2021 01: +0,14.044,330,Field-Tested,Covert
Dec 20 2021 01: +0,14.147,322,Field-Tested,Covert
Dec 21 2021 01: +0,14.019,290,Field-Tested,Covert
Dec 22 2021 01: +0,13.885,347,Field-Tested,Covert
Dec 23 2021 01: +0,13.436,372,Field-Tested,Covert
Dec 24 2021 01: +0,13.723,411,Field-Tested,Covert
Dec 25 2021 01: +0,13.902,383,Field-Tested,Covert
Dec 26 2021 01: +0,14.04,336,Field-Tested,Covert
Dec 27 2021 01: +0,14.019,356,Field-Tested,Covert
Dec 28 2021 01: +0,14.204,333,Field-Tested,Covert
Dec 29 2021 01: +0,14.221,369,Field-Tested,Covert
Dec 30 2021 01: +0,14.269,359,Field-Tested,Covert
Dec 31 2021 01: +0,14.577,347,Field-Tested,Covert
Jan 01 2022 01: +0,14.811,376,Field-Tested,Covert
Jan 02 2022 01: +0,14.806,350,Field-Tested,Covert
Jan 03 2022 01: +0,14.6,371,Field-Tested,Covert
Jan 04 2022 01: +0,14.86,352,Field-Tested,Covert
Jan 05 2022 01: +0,15.025,341,Field-Tested,Covert
Jan 06 2022 01: +0,15.403,320,Field-Tested,Covert
Jan 07 2022 01: +0,15.411,326,Field-Tested,Covert
Jan 08 2022 01: +0,15.581,342,Field-Tested,Covert
Jan 09 2022 01: +0,15.453,315,Field-Tested,Covert
Jan 10 2022 01: +0,15.563,289,Field-Tested,Covert
Jan 11 2022 01: +0,15.596,300,Field-Tested,Covert
Jan 12 2022 01: +0,15.043,295,Field-Tested,Covert
Jan 13 2022 01: +0,15.339,307,Field-Tested,Covert
Jan 14 2022 01: +0,15.089,342,Field-Tested,Covert
Jan 15 2022 01: +0,15.22,371,Field-Tested,Covert
Jan 16 2022 01: +0,15.239,321,Field-Tested,Covert
Jan 17 2022 01: +0,15.128,281,Field-Tested,Covert
Jan 18 2022 01: +0,15.081,278,Field-Tested,Covert
Jan 19 2022 01: +0,14.469,314,Field-Tested,Covert
Jan 20 2022 01: +0,14.668,317,Field-Tested,Covert
Jan 21 2022 01: +0,14.726,444,Field-Tested,Covert
Jan 22 2022 01: +0,14.831,423,Field-Tested,Covert
Jan 23 2022 01: +0,14.688,367,Field-Tested,Covert
Jan 24 2022 01: +0,14.575,348,Field-Tested,Covert
Jan 25 2022 01: +0,14.644,355,Field-Tested,Covert
Jan 26 2022 01: +0,14.663,345,Field-Tested,Covert
Jan 27 2022 01: +0,14.218,364,Field-Tested,Covert
Jan 28 2022 01: +0,13.982,411,Field-Tested,Covert
Jan 29 2022 01: +0,14.117,400,Field-Tested,Covert
Jan 30 2022 01: +0,13.912,407,Field-Tested,Covert
Jan 31 2022 01: +0,14.046,390,Field-Tested,Covert
Feb 01 2022 01: +0,14.021,368,Field-Tested,Covert
Feb 02 2022 01: +0,14.21,421,Field-Tested,Covert
Feb 03 2022 01: +0,14.445,367,Field-Tested,Covert
Feb 04 2022 01: +0,14.551,397,Field-Tested,Covert
Feb 05 2022 01: +0,14.465,392,Field-Tested,Covert
Feb 06 2022 01: +0,14.671,378,Field-Tested,Covert
Feb 07 2022 01: +0,14.71,384,Field-Tested,Covert
Feb 08 2022 01: +0,14.307,352,Field-Tested,Covert
Feb 09 2022 01: +0,14.442,364,Field-Tested,Covert
Feb 10 2022 01: +0,14.386,342,Field-Tested,Covert
Feb 11 2022 01: +0,14.544,345,Field-Tested,Covert
Feb 12 2022 01: +0,14.725,363,Field-Tested,Covert
Feb 13 2022 01: +0,14.593,356,Field-Tested,Covert
Feb 14 2022 01: +0,14.599,311,Field-Tested,Covert
Feb 15 2022 01: +0,14.563,331,Field-Tested,Covert
Feb 16 2022 01: +0,14.514,334,Field-Tested,Covert
Feb 17 2022 01: +0,14.235,335,Field-Tested,Covert
Feb 18 2022 01: +0,14.233,131,Field-Tested,Covert
Feb 18 2022 14: +0,14.88,24,Field-Tested,Covert
Feb 18 2022 15: +0,14.19,18,Field-Tested,Covert
Feb 18 2022 16: +0,15.087,22,Field-Tested,Covert
Feb 18 2022 17: +0,14.742,21,Field-Tested,Covert
Feb 18 2022 18: +0,15.183,26,Field-Tested,Covert
Feb 18 2022 19: +0,15.273,19,Field-Tested,Covert
Feb 18 2022 20: +0,15.591,30,Field-Tested,Covert
Feb 18 2022 21: +0,14.764,16,Field-Tested,Covert
Feb 18 2022 22: +0,15.25,13,Field-Tested,Covert
Feb 18 2022 23: +0,15.063,19,Field-Tested,Covert
Feb 19 2022 00: +0,14.553,8,Field-Tested,Covert
Feb 19 2022 01: +0,15.854,10,Field-Tested,Covert
Feb 19 2022 02: +0,15.286,8,Field-Tested,Covert
Feb 19 2022 03: +0,14.184,6,Field-Tested,Covert
Feb 19 2022 04: +0,14.455,4,Field-Tested,Covert
Feb 19 2022 05: +0,14.845,9,Field-Tested,Covert
Feb 19 2022 06: +0,14.853,10,Field-Tested,Covert
Feb 19 2022 07: +0,13.676,7,Field-Tested,Covert
Feb 19 2022 08: +0,14.241,6,Field-Tested,Covert
Feb 19 2022 09: +0,14.64,10,Field-Tested,Covert
Feb 19 2022 10: +0,14.414,13,Field-Tested,Covert
Feb 19 2022 11: +0,14.049,10,Field-Tested,Covert
Feb 19 2022 12: +0,14.685,21,Field-Tested,Covert
Feb 19 2022 13: +0,14.404,28,Field-Tested,Covert
Feb 19 2022 14: +0,13.711,28,Field-Tested,Covert
Feb 19 2022 15: +0,14.829,19,Field-Tested,Covert
Feb 19 2022 16: +0,14.498,25,Field-Tested,Covert
Feb 19 2022 17: +0,14.053,17,Field-Tested,Covert
Feb 19 2022 18: +0,14.362,21,Field-Tested,Covert
Feb 19 2022 19: +0,14.867,21,Field-Tested,Covert
Feb 19 2022 20: +0,14.859,31,Field-Tested,Covert
Feb 19 2022 21: +0,15.537,21,Field-Tested,Covert
Feb 19 2022 22: +0,15.007,23,Field-Tested,Covert
Feb 19 2022 23: +0,14.771,15,Field-Tested,Covert
Feb 20 2022 00: +0,14.512,19,Field-Tested,Covert
Feb 20 2022 01: +0,14.383,12,Field-Tested,Covert
Feb 20 2022 02: +0,14.005,6,Field-Tested,Covert
Feb 20 2022 03: +0,14.72,7,Field-Tested,Covert
Feb 20 2022 04: +0,14.976,10,Field-Tested,Covert
Feb 20 2022 05: +0,14.148,10,Field-Tested,Covert
Feb 20 2022 06: +0,15.365,7,Field-Tested,Covert
Feb 20 2022 07: +0,15.006,14,Field-Tested,Covert
Feb 20 2022 08: +0,13.92,11,Field-Tested,Covert
Feb 20 2022 09: +0,14.4,10,Field-Tested,Covert
Feb 20 2022 10: +0,14.16,22,Field-Tested,Covert
Feb 20 2022 11: +0,14.678,20,Field-Tested,Covert
Feb 20 2022 12: +0,14.35,17,Field-Tested,Covert
Feb 20 2022 13: +0,14.574,25,Field-Tested,Covert
Feb 20 2022 14: +0,14.668,23,Field-Tested,Covert
Feb 20 2022 15: +0,13.996,22,Field-Tested,Covert
Feb 20 2022 16: +0,14.476,28,Field-Tested,Covert
Feb 20 2022 17: +0,13.959,29,Field-Tested,Covert
Feb 20 2022 18: +0,14.659,23,Field-Tested,Covert
Feb 20 2022 19: +0,14.747,21,Field-Tested,Covert
Feb 20 2022 20: +0,14.639,29,Field-Tested,Covert
Feb 20 2022 21: +0,14.554,22,Field-Tested,Covert
Feb 20 2022 22: +0,15.33,19,Field-Tested,Covert
Feb 20 2022 23: +0,14.527,11,Field-Tested,Covert
Feb 21 2022 00: +0,15.02,7,Field-Tested,Covert
Feb 21 2022 01: +0,15.246,5,Field-Tested,Covert
Feb 21 2022 02: +0,15.13,7,Field-Tested,Covert
Feb 21 2022 03: +0,14.974,3,Field-Tested,Covert
Feb 21 2022 04: +0,13.903,7,Field-Tested,Covert
Feb 21 2022 05: +0,14.351,3,Field-Tested,Covert
Feb 21 2022 06: +0,13.906,6,Field-Tested,Covert
Feb 21 2022 07: +0,13.729,5,Field-Tested,Covert
Feb 21 2022 08: +0,14.388,15,Field-Tested,Covert
Feb 21 2022 09: +0,14.434,9,Field-Tested,Covert
Feb 21 2022 10: +0,14.087,10,Field-Tested,Covert
Feb 21 2022 11: +0,14.523,10,Field-Tested,Covert
Feb 21 2022 12: +0,14.189,24,Field-Tested,Covert
Feb 21 2022 13: +0,13.959,13,Field-Tested,Covert
Feb 21 2022 14: +0,15.234,24,Field-Tested,Covert
Feb 21 2022 15: +0,14.395,26,Field-Tested,Covert
Feb 21 2022 16: +0,14.757,26,Field-Tested,Covert
Feb 21 2022 17: +0,14.832,19,Field-Tested,Covert
Feb 21 2022 18: +0,14.933,24,Field-Tested,Covert
Feb 21 2022 19: +0,15.008,27,Field-Tested,Covert
Feb 21 2022 20: +0,14.999,18,Field-Tested,Covert
Feb 21 2022 21: +0,15.083,14,Field-Tested,Covert
Feb 21 2022 22: +0,15.667,13,Field-Tested,Covert
Feb 21 2022 23: +0,14.998,12,Field-Tested,Covert
Feb 22 2022 00: +0,14.427,8,Field-Tested,Covert
Feb 22 2022 01: +0,15.413,10,Field-Tested,Covert
Feb 22 2022 02: +0,15.537,6,Field-Tested,Covert
Feb 22 2022 03: +0,15.235,6,Field-Tested,Covert
Feb 22 2022 04: +0,15.475,5,Field-Tested,Covert
Feb 22 2022 05: +0,15.159,5,Field-Tested,Covert
Feb 22 2022 06: +0,13.817,8,Field-Tested,Covert
Feb 22 2022 07: +0,13.703,11,Field-Tested,Covert
Feb 22 2022 08: +0,15.121,10,Field-Tested,Covert
Feb 22 2022 09: +0,15.001,9,Field-Tested,Covert
Feb 22 2022 10: +0,14.213,15,Field-Tested,Covert
Feb 22 2022 11: +0,13.95,16,Field-Tested,Covert
Feb 22 2022 12: +0,14.527,33,Field-Tested,Covert
Feb 22 2022 13: +0,14.799,18,Field-Tested,Covert
Feb 22 2022 14: +0,14.869,27,Field-Tested,Covert
Feb 22 2022 15: +0,14.351,23,Field-Tested,Covert
Feb 22 2022 16: +0,14.934,24,Field-Tested,Covert
Feb 22 2022 17: +0,15.178,21,Field-Tested,Covert
Feb 22 2022 18: +0,15.064,22,Field-Tested,Covert
Feb 22 2022 19: +0,15.009,22,Field-Tested,Covert
Feb 22 2022 20: +0,15.108,23,Field-Tested,Covert
Feb 22 2022 21: +0,14.995,27,Field-Tested,Covert
Feb 22 2022 22: +0,14.71,12,Field-Tested,Covert
Feb 22 2022 23: +0,14.584,10,Field-Tested,Covert
Feb 23 2022 00: +0,14.465,13,Field-Tested,Covert
Feb 23 2022 01: +0,15.416,6,Field-Tested,Covert
Feb 23 2022 02: +0,14.849,5,Field-Tested,Covert
Feb 23 2022 03: +0,13.8,5,Field-Tested,Covert
Feb 23 2022 04: +0,13.84,7,Field-Tested,Covert
Feb 23 2022 05: +0,14.506,9,Field-Tested,Covert
Feb 23 2022 06: +0,13.585,4,Field-Tested,Covert
Feb 23 2022 07: +0,14.216,4,Field-Tested,Covert
Feb 23 2022 08: +0,13.82,8,Field-Tested,Covert
Feb 23 2022 09: +0,14.531,12,Field-Tested,Covert
Feb 23 2022 10: +0,14.531,21,Field-Tested,Covert
Feb 23 2022 11: +0,15.045,17,Field-Tested,Covert
Feb 23 2022 12: +0,14.473,20,Field-Tested,Covert
Feb 23 2022 13: +0,14.831,20,Field-Tested,Covert
Feb 23 2022 14: +0,13.969,14,Field-Tested,Covert
Feb 23 2022 15: +0,14.72,25,Field-Tested,Covert
Feb 23 2022 16: +0,13.929,22,Field-Tested,Covert
Feb 23 2022 17: +0,14.746,34,Field-Tested,Covert
Feb 23 2022 18: +0,14.871,24,Field-Tested,Covert
Feb 23 2022 19: +0,14.497,22,Field-Tested,Covert
Feb 23 2022 20: +0,14.908,30,Field-Tested,Covert
Feb 23 2022 21: +0,14.716,15,Field-Tested,Covert
Feb 23 2022 22: +0,14.944,21,Field-Tested,Covert
Feb 23 2022 23: +0,13.868,12,Field-Tested,Covert
Feb 24 2022 00: +0,14.355,11,Field-Tested,Covert
Feb 24 2022 01: +0,14.968,7,Field-Tested,Covert
Feb 24 2022 02: +0,14.158,8,Field-Tested,Covert
Feb 24 2022 03: +0,14.787,4,Field-Tested,Covert
Feb 24 2022 04: +0,14.55,5,Field-Tested,Covert
Feb 24 2022 05: +0,14.234,4,Field-Tested,Covert
Feb 24 2022 06: +0,14.294,10,Field-Tested,Covert
Feb 24 2022 07: +0,13.675,6,Field-Tested,Covert
Feb 24 2022 08: +0,14.239,13,Field-Tested,Covert
Feb 24 2022 09: +0,14.212,10,Field-Tested,Covert
Feb 24 2022 10: +0,14.552,16,Field-Tested,Covert
Feb 24 2022 11: +0,14.356,10,Field-Tested,Covert
Feb 24 2022 12: +0,13.644,17,Field-Tested,Covert
Feb 24 2022 13: +0,14.378,18,Field-Tested,Covert
Feb 24 2022 14: +0,14.714,24,Field-Tested,Covert
Feb 24 2022 15: +0,15.18,17,Field-Tested,Covert
Feb 24 2022 16: +0,14.664,16,Field-Tested,Covert
Feb 24 2022 17: +0,14.349,30,Field-Tested,Covert
Feb 24 2022 18: +0,14.969,17,Field-Tested,Covert
Feb 24 2022 19: +0,14.809,24,Field-Tested,Covert
Feb 24 2022 20: +0,14.933,23,Field-Tested,Covert
Feb 24 2022 21: +0,14.914,25,Field-Tested,Covert
Feb 24 2022 22: +0,14.741,16,Field-Tested,Covert
Feb 24 2022 23: +0,14.667,8,Field-Tested,Covert
Feb 25 2022 00: +0,15.232,10,Field-Tested,Covert
Feb 25 2022 01: +0,13.649,12,Field-Tested,Covert
Feb 25 2022 02: +0,13.48,10,Field-Tested,Covert
Feb 25 2022 03: +0,13.83,4,Field-Tested,Covert
Feb 25 2022 04: +0,14.688,7,Field-Tested,Covert
Feb 25 2022 05: +0,14.343,4,Field-Tested,Covert
Feb 25 2022 06: +0,14.274,4,Field-Tested,Covert
Feb 25 2022 07: +0,14.341,9,Field-Tested,Covert
Feb 25 2022 08: +0,13.638,7,Field-Tested,Covert
Feb 25 2022 09: +0,13.797,12,Field-Tested,Covert
Feb 25 2022 10: +0,14.187,16,Field-Tested,Covert
Feb 25 2022 11: +0,13.72,16,Field-Tested,Covert
Feb 25 2022 12: +0,14.115,19,Field-Tested,Covert
Feb 25 2022 13: +0,14.308,19,Field-Tested,Covert
Feb 25 2022 14: +0,14.879,21,Field-Tested,Covert
Feb 25 2022 15: +0,14.743,19,Field-Tested,Covert
Feb 25 2022 16: +0,14.864,15,Field-Tested,Covert
Feb 25 2022 17: +0,14.966,19,Field-Tested,Covert
Feb 25 2022 18: +0,15.538,18,Field-Tested,Covert
Feb 25 2022 19: +0,14.882,23,Field-Tested,Covert
Feb 25 2022 20: +0,15.237,22,Field-Tested,Covert
Feb 25 2022 21: +0,14.956,22,Field-Tested,Covert
Feb 25 2022 22: +0,14.416,19,Field-Tested,Covert
Feb 25 2022 23: +0,14.357,20,Field-Tested,Covert
Feb 26 2022 00: +0,15.057,15,Field-Tested,Covert
Feb 26 2022 01: +0,14.358,16,Field-Tested,Covert
Feb 26 2022 02: +0,14.586,6,Field-Tested,Covert
Feb 26 2022 03: +0,14.696,8,Field-Tested,Covert
Feb 26 2022 04: +0,14.574,6,Field-Tested,Covert
Feb 26 2022 05: +0,14.438,8,Field-Tested,Covert
Feb 26 2022 06: +0,14.838,11,Field-Tested,Covert
Feb 26 2022 07: +0,14.525,6,Field-Tested,Covert
Feb 26 2022 08: +0,14.27,14,Field-Tested,Covert
Feb 26 2022 09: +0,14.475,14,Field-Tested,Covert
Feb 26 2022 10: +0,14.553,19,Field-Tested,Covert
Feb 26 2022 11: +0,14.679,20,Field-Tested,Covert
Feb 26 2022 12: +0,15.006,16,Field-Tested,Covert
Feb 26 2022 13: +0,15.203,11,Field-Tested,Covert
Feb 26 2022 14: +0,15.315,21,Field-Tested,Covert
Feb 26 2022 15: +0,15.056,11,Field-Tested,Covert
Feb 26 2022 16: +0,15.184,19,Field-Tested,Covert
Feb 26 2022 17: +0,15.154,21,Field-Tested,Covert
Feb 26 2022 18: +0,14.882,22,Field-Tested,Covert
Feb 26 2022 19: +0,14.881,26,Field-Tested,Covert
Feb 26 2022 20: +0,14.485,19,Field-Tested,Covert
Feb 26 2022 21: +0,14.274,27,Field-Tested,Covert
Feb 26 2022 22: +0,14.492,9,Field-Tested,Covert
Feb 26 2022 23: +0,14.03,23,Field-Tested,Covert
Feb 27 2022 00: +0,14.466,10,Field-Tested,Covert
Feb 27 2022 01: +0,13.469,8,Field-Tested,Covert
Feb 27 2022 02: +0,14.142,6,Field-Tested,Covert
Feb 27 2022 03: +0,14.405,10,Field-Tested,Covert
Feb 27 2022 04: +0,15.07,6,Field-Tested,Covert
Feb 27 2022 05: +0,14.204,4,Field-Tested,Covert
Feb 27 2022 06: +0,14.089,6,Field-Tested,Covert
Feb 27 2022 07: +0,13.77,8,Field-Tested,Covert
Feb 27 2022 08: +0,14.497,8,Field-Tested,Covert
Feb 27 2022 09: +0,14.52,13,Field-Tested,Covert
Feb 27 2022 10: +0,14.931,10,Field-Tested,Covert
Feb 27 2022 11: +0,13.879,15,Field-Tested,Covert
Feb 27 2022 12: +0,14.25,17,Field-Tested,Covert
Feb 27 2022 13: +0,14.136,23,Field-Tested,Covert
Feb 27 2022 14: +0,14.979,19,Field-Tested,Covert
Feb 27 2022 15: +0,14.735,19,Field-Tested,Covert
Feb 27 2022 16: +0,15.056,31,Field-Tested,Covert
Feb 27 2022 17: +0,14.531,20,Field-Tested,Covert
Feb 27 2022 18: +0,14.485,20,Field-Tested,Covert
Feb 27 2022 19: +0,14.628,23,Field-Tested,Covert
Feb 27 2022 20: +0,15.043,23,Field-Tested,Covert
Feb 27 2022 21: +0,14.374,21,Field-Tested,Covert
Feb 27 2022 22: +0,14.299,17,Field-Tested,Covert
Feb 27 2022 23: +0,14.263,9,Field-Tested,Covert
Feb 28 2022 00: +0,14.757,10,Field-Tested,Covert
Feb 28 2022 01: +0,15.083,10,Field-Tested,Covert
Feb 28 2022 02: +0,14.651,10,Field-Tested,Covert
Feb 28 2022 03: +0,14.998,6,Field-Tested,Covert
Feb 28 2022 04: +0,14.251,6,Field-Tested,Covert
Feb 28 2022 05: +0,14.696,7,Field-Tested,Covert
Feb 28 2022 06: +0,14.593,8,Field-Tested,Covert
Feb 28 2022 07: +0,14.075,10,Field-Tested,Covert
Feb 28 2022 08: +0,13.588,10,Field-Tested,Covert
Feb 28 2022 09: +0,13.893,11,Field-Tested,Covert
Feb 28 2022 10: +0,14.204,18,Field-Tested,Covert
Feb 28 2022 11: +0,14.363,18,Field-Tested,Covert
Feb 28 2022 12: +0,14.029,13,Field-Tested,Covert
Feb 28 2022 13: +0,13.973,24,Field-Tested,Covert
Feb 28 2022 14: +0,14.803,19,Field-Tested,Covert
Feb 28 2022 15: +0,14.845,24,Field-Tested,Covert
Feb 28 2022 16: +0,14.21,32,Field-Tested,Covert
Feb 28 2022 17: +0,15.042,37,Field-Tested,Covert
Feb 28 2022 18: +0,15.138,26,Field-Tested,Covert
Feb 28 2022 19: +0,14.718,26,Field-Tested,Covert
Feb 28 2022 20: +0,14.378,31,Field-Tested,Covert
Feb 28 2022 21: +0,15.462,15,Field-Tested,Covert
Feb 28 2022 22: +0,15.052,15,Field-Tested,Covert
Feb 28 2022 23: +0,13.611,4,Field-Tested,Covert
Mar 01 2022 00: +0,13.84,11,Field-Tested,Covert
Mar 01 2022 01: +0,14.011,7,Field-Tested,Covert
Mar 01 2022 02: +0,14.252,4,Field-Tested,Covert
Mar 01 2022 03: +0,14.017,7,Field-Tested,Covert
Mar 01 2022 04: +0,13.997,6,Field-Tested,Covert
Mar 01 2022 05: +0,13.389,12,Field-Tested,Covert
Mar 01 2022 06: +0,14.089,8,Field-Tested,Covert
Mar 01 2022 07: +0,13.37,5,Field-Tested,Covert
Mar 01 2022 08: +0,13.912,5,Field-Tested,Covert
Mar 01 2022 09: +0,14.15,7,Field-Tested,Covert
Mar 01 2022 10: +0,14.19,18,Field-Tested,Covert
Mar 01 2022 11: +0,14.199,18,Field-Tested,Covert
Mar 01 2022 12: +0,14.302,10,Field-Tested,Covert
Mar 01 2022 13: +0,14.309,27,Field-Tested,Covert
Mar 01 2022 14: +0,14.524,28,Field-Tested,Covert
Mar 01 2022 15: +0,14.583,23,Field-Tested,Covert
Mar 01 2022 16: +0,14.48,32,Field-Tested,Covert
Mar 01 2022 17: +0,14.976,28,Field-Tested,Covert
Mar 01 2022 18: +0,14.385,22,Field-Tested,Covert
Mar 01 2022 19: +0,15.198,22,Field-Tested,Covert
Mar 01 2022 20: +0,14.878,24,Field-Tested,Covert
Mar 01 2022 21: +0,14.723,12,Field-Tested,Covert
Mar 01 2022 22: +0,14.052,18,Field-Tested,Covert
Mar 01 2022 23: +0,14.418,16,Field-Tested,Covert
Mar 02 2022 00: +0,13.63,9,Field-Tested,Covert
Mar 02 2022 01: +0,13.773,8,Field-Tested,Covert
Mar 02 2022 02: +0,14.675,2,Field-Tested,Covert
Mar 02 2022 03: +0,13.65,7,Field-Tested,Covert
Mar 02 2022 04: +0,14.263,4,Field-Tested,Covert
Mar 02 2022 05: +0,13.745,7,Field-Tested,Covert
Mar 02 2022 06: +0,14.416,6,Field-Tested,Covert
Mar 02 2022 07: +0,14.682,7,Field-Tested,Covert
Mar 02 2022 08: +0,14.264,12,Field-Tested,Covert
Mar 02 2022 09: +0,14.481,7,Field-Tested,Covert
Mar 02 2022 10: +0,13.802,15,Field-Tested,Covert
Mar 02 2022 11: +0,13.93,18,Field-Tested,Covert
Mar 02 2022 12: +0,14.101,11,Field-Tested,Covert
Mar 02 2022 13: +0,14.401,15,Field-Tested,Covert
Mar 02 2022 14: +0,14.712,24,Field-Tested,Covert
Mar 02 2022 15: +0,14.262,28,Field-Tested,Covert
Mar 02 2022 16: +0,14.788,29,Field-Tested,Covert
Mar 02 2022 17: +0,14.32,24,Field-Tested,Covert
Mar 02 2022 18: +0,14.447,27,Field-Tested,Covert
Mar 02 2022 19: +0,14.459,25,Field-Tested,Covert
Mar 02 2022 20: +0,14.498,23,Field-Tested,Covert
Mar 02 2022 21: +0,14.078,29,Field-Tested,Covert
Mar 02 2022 22: +0,15.489,11,Field-Tested,Covert
Mar 02 2022 23: +0,14.988,15,Field-Tested,Covert
Mar 03 2022 00: +0,14.53,7,Field-Tested,Covert
Mar 03 2022 01: +0,14.175,8,Field-Tested,Covert
Mar 03 2022 02: +0,14.031,5,Field-Tested,Covert
Mar 03 2022 03: +0,14.218,7,Field-Tested,Covert
Mar 03 2022 04: +0,14.308,3,Field-Tested,Covert
Mar 03 2022 05: +0,14.354,2,Field-Tested,Covert
Mar 03 2022 06: +0,14.352,4,Field-Tested,Covert
Mar 03 2022 07: +0,14.125,10,Field-Tested,Covert
Mar 03 2022 08: +0,14.124,8,Field-Tested,Covert
Mar 03 2022 09: +0,14.801,12,Field-Tested,Covert
Mar 03 2022 10: +0,14.836,17,Field-Tested,Covert
Mar 03 2022 11: +0,14.886,8,Field-Tested,Covert
Mar 03 2022 12: +0,14.435,14,Field-Tested,Covert
Mar 03 2022 13: +0,15.161,12,Field-Tested,Covert
Mar 03 2022 14: +0,14.2,17,Field-Tested,Covert
Mar 03 2022 15: +0,14.467,20,Field-Tested,Covert
Mar 03 2022 16: +0,14.619,23,Field-Tested,Covert
Mar 03 2022 17: +0,14.616,21,Field-Tested,Covert
Mar 03 2022 18: +0,14.68,22,Field-Tested,Covert
Mar 03 2022 19: +0,14.859,24,Field-Tested,Covert
Mar 03 2022 20: +0,14.406,20,Field-Tested,Covert
Mar 03 2022 21: +0,15.056,18,Field-Tested,Covert
Mar 03 2022 22: +0,14.522,18,Field-Tested,Covert
Mar 03 2022 23: +0,15.041,11,Field-Tested,Covert
Mar 04 2022 00: +0,14.12,7,Field-Tested,Covert
Mar 04 2022 01: +0,14.458,4,Field-Tested,Covert
Mar 04 2022 02: +0,14.623,7,Field-Tested,Covert
Mar 04 2022 03: +0,13.714,3,Field-Tested,Covert
Mar 04 2022 04: +0,13.884,9,Field-Tested,Covert
Mar 04 2022 05: +0,14.406,9,Field-Tested,Covert
Mar 04 2022 06: +0,13.8,10,Field-Tested,Covert
Mar 04 2022 07: +0,13.785,6,Field-Tested,Covert
Mar 04 2022 08: +0,14.631,11,Field-Tested,Covert
Mar 04 2022 09: +0,14.78,9,Field-Tested,Covert
Mar 04 2022 10: +0,14.954,11,Field-Tested,Covert
Mar 04 2022 11: +0,14.771,16,Field-Tested,Covert
Mar 04 2022 12: +0,14.69,17,Field-Tested,Covert
Mar 04 2022 13: +0,14.545,20,Field-Tested,Covert
Mar 04 2022 14: +0,14.6,25,Field-Tested,Covert
Mar 04 2022 15: +0,14.908,19,Field-Tested,Covert
