Date,Price,Quatity Sold
Nov 14 2016 01: +0,0.032,40760
Nov 15 2016 01: +0,0.032,37748
Nov 16 2016 01: +0,0.03,30215
Nov 17 2016 01: +0,0.032,46251
Nov 18 2016 01: +0,0.037,43963
Nov 19 2016 01: +0,0.034,39866
Nov 20 2016 01: +0,0.031,44059
Nov 21 2016 01: +0,0.03,29699
Nov 22 2016 01: +0,0.031,33688
Nov 23 2016 01: +0,0.03,33089
Nov 24 2016 01: +0,0.03,32959
Nov 25 2016 01: +0,0.03,33952
Nov 26 2016 01: +0,0.03,42426
Nov 27 2016 01: +0,0.03,36838
Nov 28 2016 01: +0,0.03,25162
Nov 29 2016 01: +0,0.03,42276
Nov 30 2016 01: +0,0.03,30522
Dec 01 2016 01: +0,0.03,28923
Dec 02 2016 01: +0,0.03,28402
Dec 03 2016 01: +0,0.03,37146
Dec 04 2016 01: +0,0.03,36125
Dec 05 2016 01: +0,0.03,28727
Dec 06 2016 01: +0,0.03,28074
Dec 07 2016 01: +0,0.03,25807
Dec 08 2016 01: +0,0.03,34991
Dec 09 2016 01: +0,0.03,34830
Dec 10 2016 01: +0,0.03,30806
Dec 11 2016 01: +0,0.03,28411
Dec 12 2016 01: +0,0.03,32587
Dec 13 2016 01: +0,0.03,28408
Dec 14 2016 01: +0,0.03,28426
Dec 15 2016 01: +0,0.03,27716
Dec 16 2016 01: +0,0.03,29490
Dec 17 2016 01: +0,0.03,44358
Dec 18 2016 01: +0,0.03,36406
Dec 19 2016 01: +0,0.03,30478
Dec 20 2016 01: +0,0.03,23643
Dec 21 2016 01: +0,0.03,23453
Dec 22 2016 01: +0,0.03,41526
Dec 23 2016 01: +0,0.03,36655
Dec 24 2016 01: +0,0.03,38658
Dec 25 2016 01: +0,0.03,47326
Dec 26 2016 01: +0,0.03,44163
Dec 27 2016 01: +0,0.03,34302
Dec 28 2016 01: +0,0.03,34144
Dec 29 2016 01: +0,0.03,39178
Dec 30 2016 01: +0,0.03,37359
Dec 31 2016 01: +0,0.03,37754
Jan 01 2017 01: +0,0.03,33915
Jan 02 2017 01: +0,0.03,36295
Jan 03 2017 01: +0,0.03,30271
Jan 04 2017 01: +0,0.03,28415
Jan 05 2017 01: +0,0.03,30397
Jan 06 2017 01: +0,0.03,34509
Jan 07 2017 01: +0,0.03,33006
Jan 08 2017 01: +0,0.03,45670
Jan 09 2017 01: +0,0.03,35660
Jan 10 2017 01: +0,0.03,31680
Jan 11 2017 01: +0,0.03,34257
Jan 12 2017 01: +0,0.03,32381
Jan 13 2017 01: +0,0.03,40597
Jan 14 2017 01: +0,0.03,36799
Jan 15 2017 01: +0,0.03,36459
Jan 16 2017 01: +0,0.03,35634
Jan 17 2017 01: +0,0.03,35736
Jan 18 2017 01: +0,0.03,35545
Jan 19 2017 01: +0,0.03,30742
Jan 20 2017 01: +0,0.03,33534
Jan 21 2017 01: +0,0.03,32959
Jan 22 2017 01: +0,0.03,33436
Jan 23 2017 01: +0,0.03,31636
Jan 24 2017 01: +0,0.03,30349
Jan 25 2017 01: +0,0.03,31322
Jan 26 2017 01: +0,0.03,34962
Jan 27 2017 01: +0,0.03,40003
Jan 28 2017 01: +0,0.03,41407
Jan 29 2017 01: +0,0.03,42410
Jan 30 2017 01: +0,0.03,40423
Jan 31 2017 01: +0,0.03,41977
Feb 01 2017 01: +0,0.03,36247
Feb 02 2017 01: +0,0.03,33462
Feb 03 2017 01: +0,0.03,39382
Feb 04 2017 01: +0,0.03,39827
Feb 05 2017 01: +0,0.03,39101
Feb 06 2017 01: +0,0.03,36750
Feb 07 2017 01: +0,0.03,37685
Feb 08 2017 01: +0,0.03,31498
Feb 09 2017 01: +0,0.03,30650
Feb 10 2017 01: +0,0.03,36583
Feb 11 2017 01: +0,0.03,44848
Feb 12 2017 01: +0,0.03,40123
Feb 13 2017 01: +0,0.03,35312
Feb 14 2017 01: +0,0.03,31733
Feb 15 2017 01: +0,0.03,32361
Feb 16 2017 01: +0,0.03,31194
Feb 17 2017 01: +0,0.03,34588
Feb 18 2017 01: +0,0.03,40482
Feb 19 2017 01: +0,0.03,36892
Feb 20 2017 01: +0,0.03,31492
Feb 21 2017 01: +0,0.03,29053
Feb 22 2017 01: +0,0.03,32910
Feb 23 2017 01: +0,0.03,36943
Feb 24 2017 01: +0,0.03,41540
Feb 25 2017 01: +0,0.03,45854
Feb 26 2017 01: +0,0.03,39492
Feb 27 2017 01: +0,0.03,34799
Feb 28 2017 01: +0,0.03,35491
Mar 01 2017 01: +0,0.03,34253
Mar 02 2017 01: +0,0.03,37275
Mar 03 2017 01: +0,0.03,37972
Mar 04 2017 01: +0,0.03,42606
Mar 05 2017 01: +0,0.03,39966
Mar 06 2017 01: +0,0.03,35044
Mar 07 2017 01: +0,0.03,30928
Mar 08 2017 01: +0,0.03,33784
Mar 09 2017 01: +0,0.03,30663
Mar 10 2017 01: +0,0.03,36398
Mar 11 2017 01: +0,0.03,45212
Mar 12 2017 01: +0,0.03,41551
Mar 13 2017 01: +0,0.03,36741
Mar 14 2017 01: +0,0.03,31389
Mar 15 2017 01: +0,0.03,32693
Mar 16 2017 01: +0,0.03,44530
Mar 17 2017 01: +0,0.03,46328
Mar 18 2017 01: +0,0.03,48040
Mar 19 2017 01: +0,0.03,54817
Mar 20 2017 01: +0,0.03,43950
Mar 21 2017 01: +0,0.03,38140
Mar 22 2017 01: +0,0.03,37718
Mar 23 2017 01: +0,0.03,38751
Mar 24 2017 01: +0,0.03,41911
Mar 25 2017 01: +0,0.03,45758
Mar 26 2017 01: +0,0.03,43231
Mar 27 2017 01: +0,0.03,40606
Mar 28 2017 01: +0,0.03,38555
Mar 29 2017 01: +0,0.03,34647
Mar 30 2017 01: +0,0.03,43634
Mar 31 2017 01: +0,0.03,39683
Apr 01 2017 01: +0,0.03,40633
Apr 02 2017 01: +0,0.03,37913
Apr 03 2017 01: +0,0.03,33771
Apr 04 2017 01: +0,0.03,31810
Apr 05 2017 01: +0,0.03,32135
Apr 06 2017 01: +0,0.03,32987
Apr 07 2017 01: +0,0.03,35726
Apr 08 2017 01: +0,0.03,37630
Apr 09 2017 01: +0,0.03,38331
Apr 10 2017 01: +0,0.03,33794
Apr 11 2017 01: +0,0.03,35228
Apr 12 2017 01: +0,0.03,31660
Apr 13 2017 01: +0,0.03,34255
Apr 14 2017 01: +0,0.03,38896
Apr 15 2017 01: +0,0.03,38902
Apr 16 2017 01: +0,0.03,41575
Apr 17 2017 01: +0,0.03,38042
Apr 18 2017 01: +0,0.03,32156
Apr 19 2017 01: +0,0.03,29295
Apr 20 2017 01: +0,0.03,34317
Apr 21 2017 01: +0,0.03,37301
Apr 22 2017 01: +0,0.03,38387
Apr 23 2017 01: +0,0.03,36877
Apr 24 2017 01: +0,0.03,36129
Apr 25 2017 01: +0,0.03,34308
Apr 26 2017 01: +0,0.03,34947
Apr 27 2017 01: +0,0.03,31010
Apr 28 2017 01: +0,0.03,37674
Apr 29 2017 01: +0,0.03,39130
Apr 30 2017 01: +0,0.03,38227
May 01 2017 01: +0,0.03,34875
May 02 2017 01: +0,0.03,32554
May 03 2017 01: +0,0.03,30885
May 04 2017 01: +0,0.03,31104
May 05 2017 01: +0,0.03,31436
May 06 2017 01: +0,0.03,40252
May 07 2017 01: +0,0.03,39661
May 08 2017 01: +0,0.03,34338
May 09 2017 01: +0,0.03,33754
May 10 2017 01: +0,0.03,29074
May 11 2017 01: +0,0.03,27520
May 12 2017 01: +0,0.03,41117
May 13 2017 01: +0,0.03,37389
May 14 2017 01: +0,0.03,35493
May 15 2017 01: +0,0.03,31006
May 16 2017 01: +0,0.03,29005
May 17 2017 01: +0,0.03,31704
May 18 2017 01: +0,0.03,33111
May 19 2017 01: +0,0.03,35066
May 20 2017 01: +0,0.03,31961
May 21 2017 01: +0,0.03,38579
May 22 2017 01: +0,0.03,32765
May 23 2017 01: +0,0.03,29001
May 24 2017 01: +0,0.03,36506
May 25 2017 01: +0,0.03,35727
May 26 2017 01: +0,0.03,34736
May 27 2017 01: +0,0.03,38171
May 28 2017 01: +0,0.03,37775
May 29 2017 01: +0,0.03,38010
May 30 2017 01: +0,0.03,34606
May 31 2017 01: +0,0.03,35412
Jun 01 2017 01: +0,0.03,34688
Jun 02 2017 01: +0,0.03,37755
Jun 03 2017 01: +0,0.03,41219
Jun 04 2017 01: +0,0.03,50364
Jun 05 2017 01: +0,0.03,35680
Jun 06 2017 01: +0,0.03,38151
Jun 07 2017 01: +0,0.03,33607
Jun 08 2017 01: +0,0.03,33300
Jun 09 2017 01: +0,0.03,34388
Jun 10 2017 01: +0,0.03,35819
Jun 11 2017 01: +0,0.03,33410
Jun 12 2017 01: +0,0.03,32701
Jun 13 2017 01: +0,0.03,31383
Jun 14 2017 01: +0,0.03,31653
