Date,Price,Quatity Sold
Jan 12 2017 01: +0,0.03,30547
Jan 13 2017 01: +0,0.03,37422
Jan 14 2017 01: +0,0.03,38276
Jan 15 2017 01: +0,0.03,34072
Jan 16 2017 01: +0,0.03,30358
Jan 17 2017 01: +0,0.03,31280
Jan 18 2017 01: +0,0.03,26425
Jan 19 2017 01: +0,0.03,30285
Jan 20 2017 01: +0,0.03,31305
Jan 21 2017 01: +0,0.03,31671
Jan 22 2017 01: +0,0.03,35004
Jan 23 2017 01: +0,0.03,36300
Jan 24 2017 01: +0,0.03,29407
Jan 25 2017 01: +0,0.03,36085
Jan 26 2017 01: +0,0.03,33816
Jan 27 2017 01: +0,0.03,36739
Jan 28 2017 01: +0,0.03,35442
Jan 29 2017 01: +0,0.03,42841
Jan 30 2017 01: +0,0.03,37132
Jan 31 2017 01: +0,0.03,33053
Feb 01 2017 01: +0,0.03,32919
Feb 02 2017 01: +0,0.03,31871
Feb 03 2017 01: +0,0.03,33720
Feb 04 2017 01: +0,0.03,40993
Feb 05 2017 01: +0,0.03,40730
Feb 06 2017 01: +0,0.03,36026
Feb 07 2017 01: +0,0.03,36725
Feb 08 2017 01: +0,0.03,34781
Feb 09 2017 01: +0,0.03,31333
Feb 10 2017 01: +0,0.03,33079
Feb 11 2017 01: +0,0.03,38679
Feb 12 2017 01: +0,0.03,45647
Feb 13 2017 01: +0,0.03,36650
Feb 14 2017 01: +0,0.03,33065
Feb 15 2017 01: +0,0.03,31159
Feb 16 2017 01: +0,0.03,28857
Feb 17 2017 01: +0,0.03,34781
Feb 18 2017 01: +0,0.03,42015
Feb 19 2017 01: +0,0.03,44133
Feb 20 2017 01: +0,0.03,40275
Feb 21 2017 01: +0,0.03,32792
Feb 22 2017 01: +0,0.03,35660
Feb 23 2017 01: +0,0.03,38253
Feb 24 2017 01: +0,0.03,39504
Feb 25 2017 01: +0,0.03,44495
Feb 26 2017 01: +0,0.03,39789
Feb 27 2017 01: +0,0.03,38998
Feb 28 2017 01: +0,0.03,43470
Mar 01 2017 01: +0,0.03,34086
Mar 02 2017 01: +0,0.03,40133
Mar 03 2017 01: +0,0.03,37976
Mar 04 2017 01: +0,0.03,41665
Mar 05 2017 01: +0,0.03,41311
Mar 06 2017 01: +0,0.03,37568
Mar 07 2017 01: +0,0.03,35257
Mar 08 2017 01: +0,0.03,39213
Mar 09 2017 01: +0,0.03,39539
Mar 10 2017 01: +0,0.03,45829
Mar 11 2017 01: +0,0.03,64880
Mar 12 2017 01: +0,0.03,42557
Mar 13 2017 01: +0,0.03,39583
Mar 14 2017 01: +0,0.03,35050
Mar 15 2017 01: +0,0.03,31870
Mar 16 2017 01: +0,0.03,46141
Mar 17 2017 01: +0,0.03,38064
Mar 18 2017 01: +0,0.03,46981
Mar 19 2017 01: +0,0.03,50701
Mar 20 2017 01: +0,0.03,37831
Mar 21 2017 01: +0,0.03,52210
Mar 22 2017 01: +0,0.03,47413
Mar 23 2017 01: +0,0.03,42242
Mar 24 2017 01: +0,0.03,46651
Mar 25 2017 01: +0,0.03,48777
Mar 26 2017 01: +0,0.03,56980
Mar 27 2017 01: +0,0.03,43599
Mar 28 2017 01: +0,0.03,49802
Mar 29 2017 01: +0,0.03,47910
Mar 30 2017 01: +0,0.03,44286
Mar 31 2017 01: +0,0.03,47375
Apr 01 2017 01: +0,0.03,45709
Apr 02 2017 01: +0,0.03,47425
Apr 03 2017 01: +0,0.03,46291
Apr 04 2017 01: +0,0.03,46436
Apr 05 2017 01: +0,0.03,43134
Apr 06 2017 01: +0,0.03,50030
Apr 07 2017 01: +0,0.03,45002
Apr 08 2017 01: +0,0.03,46860
Apr 09 2017 01: +0,0.03,50094
Apr 10 2017 01: +0,0.03,45969
Apr 11 2017 01: +0,0.03,47601
Apr 12 2017 01: +0,0.03,49689
Apr 13 2017 01: +0,0.03,50819
Apr 14 2017 01: +0,0.03,48730
Apr 15 2017 01: +0,0.03,46657
Apr 16 2017 01: +0,0.03,50190
Apr 17 2017 01: +0,0.03,49982
Apr 18 2017 01: +0,0.03,46285
Apr 19 2017 01: +0,0.03,46272
Apr 20 2017 01: +0,0.03,43120
Apr 21 2017 01: +0,0.03,52237
Apr 22 2017 01: +0,0.03,53218
Apr 23 2017 01: +0,0.03,54040
Apr 24 2017 01: +0,0.03,51907
Apr 25 2017 01: +0,0.03,51594
Apr 26 2017 01: +0,0.03,44921
Apr 27 2017 01: +0,0.03,52061
Apr 28 2017 01: +0,0.03,42756
Apr 29 2017 01: +0,0.03,50043
Apr 30 2017 01: +0,0.03,49102
May 01 2017 01: +0,0.03,46076
May 02 2017 01: +0,0.03,50418
May 03 2017 01: +0,0.03,45823
May 04 2017 01: +0,0.03,47312
May 05 2017 01: +0,0.03,52400
May 06 2017 01: +0,0.03,48798
May 07 2017 01: +0,0.03,55794
May 08 2017 01: +0,0.03,63449
May 09 2017 01: +0,0.03,55702
