Date,Price,Quatity Sold
Jan 01 2019 01: +0,0.03,23538
Jan 02 2019 01: +0,0.03,25570
Jan 03 2019 01: +0,0.03,23240
Jan 04 2019 01: +0,0.03,24388
Jan 05 2019 01: +0,0.03,26234
Jan 06 2019 01: +0,0.03,26263
Jan 07 2019 01: +0,0.03,23299
Jan 08 2019 01: +0,0.03,22636
Jan 09 2019 01: +0,0.03,23068
Jan 10 2019 01: +0,0.03,22061
Jan 11 2019 01: +0,0.03,24537
Jan 12 2019 01: +0,0.03,27366
Jan 13 2019 01: +0,0.03,26347
Jan 14 2019 01: +0,0.03,22363
Jan 15 2019 01: +0,0.03,24543
Jan 16 2019 01: +0,0.03,22129
Jan 17 2019 01: +0,0.03,21440
Jan 18 2019 01: +0,0.03,24305
Jan 19 2019 01: +0,0.03,31233
Jan 20 2019 01: +0,0.03,28100
Jan 21 2019 01: +0,0.03,26264
Jan 22 2019 01: +0,0.03,21314
Jan 23 2019 01: +0,0.03,22711
Jan 24 2019 01: +0,0.03,21662
Jan 25 2019 01: +0,0.03,25646
Jan 26 2019 01: +0,0.03,28204
Jan 27 2019 01: +0,0.03,26937
Jan 28 2019 01: +0,0.03,21964
Jan 29 2019 01: +0,0.03,18167
Jan 30 2019 01: +0,0.03,23644
Jan 31 2019 01: +0,0.03,24317
Feb 01 2019 01: +0,0.03,20562
Feb 02 2019 01: +0,0.03,29365
Feb 03 2019 01: +0,0.03,29580
Feb 04 2019 01: +0,0.03,30781
Feb 05 2019 01: +0,0.03,21593
Feb 06 2019 01: +0,0.03,21140
Feb 07 2019 01: +0,0.03,25527
Feb 08 2019 01: +0,0.03,26285
Feb 09 2019 01: +0,0.03,25784
Feb 10 2019 01: +0,0.03,25683
Feb 11 2019 01: +0,0.03,22809
Feb 12 2019 01: +0,0.03,20919
Feb 13 2019 01: +0,0.03,17637
Feb 14 2019 01: +0,0.03,16412
Feb 15 2019 01: +0,0.03,19746
Feb 16 2019 01: +0,0.03,22882
Feb 17 2019 01: +0,0.03,20021
Feb 18 2019 01: +0,0.03,18005
Feb 19 2019 01: +0,0.03,17253
Feb 20 2019 01: +0,0.03,23282
Feb 21 2019 01: +0,0.03,25739
Feb 22 2019 01: +0,0.03,20317
Feb 23 2019 01: +0,0.03,24250
Feb 24 2019 01: +0,0.03,21849
Feb 25 2019 01: +0,0.03,19556
Feb 26 2019 01: +0,0.03,21384
Feb 27 2019 01: +0,0.03,20705
Feb 28 2019 01: +0,0.03,22913
Mar 01 2019 01: +0,0.03,25355
Mar 02 2019 01: +0,0.03,34321
Mar 03 2019 01: +0,0.03,35032
Mar 04 2019 01: +0,0.03,28884
Mar 05 2019 01: +0,0.03,22192
Mar 06 2019 01: +0,0.03,20845
Mar 07 2019 01: +0,0.03,18710
Mar 08 2019 01: +0,0.03,23613
Mar 09 2019 01: +0,0.03,26995
Mar 10 2019 01: +0,0.03,23883
Mar 11 2019 01: +0,0.03,20370
