Date,Price,Quatity Sold
Jul 10 2014 01: +0,0.03,1797
Jul 11 2014 01: +0,0.03,1712
Jul 12 2014 01: +0,0.03,2133
Jul 13 2014 01: +0,0.03,1825
Jul 14 2014 01: +0,0.03,1865
Jul 15 2014 01: +0,0.03,1876
Jul 16 2014 01: +0,0.03,2048
Jul 17 2014 01: +0,0.03,2110
Jul 18 2014 01: +0,0.03,2157
Jul 19 2014 01: +0,0.03,2158
Jul 20 2014 01: +0,0.03,1896
Jul 21 2014 01: +0,0.03,2088
Jul 22 2014 01: +0,0.03,1749
Jul 23 2014 01: +0,0.03,1889
Jul 24 2014 01: +0,0.03,1639
Jul 25 2014 01: +0,0.03,2046
Jul 26 2014 01: +0,0.03,2302
Jul 27 2014 01: +0,0.03,2922
Jul 28 2014 01: +0,0.03,2430
Jul 29 2014 01: +0,0.03,2680
Jul 30 2014 01: +0,0.03,2130
Jul 31 2014 01: +0,0.03,2195
Aug 01 2014 01: +0,0.03,2848
Aug 02 2014 01: +0,0.03,2734
Aug 03 2014 01: +0,0.03,2864
Aug 04 2014 01: +0,0.03,2849
Aug 05 2014 01: +0,0.03,2249
Aug 06 2014 01: +0,0.03,2033
Aug 07 2014 01: +0,0.03,2211
Aug 08 2014 01: +0,0.03,2311
Aug 09 2014 01: +0,0.03,2238
Aug 10 2014 01: +0,0.03,1831
Aug 11 2014 01: +0,0.03,2384
Aug 12 2014 01: +0,0.03,2037
Aug 13 2014 01: +0,0.03,2004
Aug 14 2014 01: +0,0.03,2836
Aug 15 2014 01: +0,0.03,2187
Aug 16 2014 01: +0,0.03,2172
Aug 17 2014 01: +0,0.03,3709
Aug 18 2014 01: +0,0.03,3075
Aug 19 2014 01: +0,0.03,8478
Aug 20 2014 01: +0,0.03,3290
Aug 21 2014 01: +0,0.03,3630
Aug 22 2014 01: +0,0.03,2774
Aug 23 2014 01: +0,0.03,2622
Aug 24 2014 01: +0,0.03,2694
Aug 25 2014 01: +0,0.03,3399
Aug 26 2014 01: +0,0.03,3228
Aug 27 2014 01: +0,0.03,3405
Aug 28 2014 01: +0,0.03,3372
Aug 29 2014 01: +0,0.03,3545
Aug 30 2014 01: +0,0.03,4017
Aug 31 2014 01: +0,0.03,4032
Sep 01 2014 01: +0,0.03,3798
Sep 02 2014 01: +0,0.03,3781
Sep 03 2014 01: +0,0.03,3337
Sep 04 2014 01: +0,0.03,2485
Sep 05 2014 01: +0,0.03,3557
Sep 06 2014 01: +0,0.03,3970
Sep 07 2014 01: +0,0.03,6047
Sep 08 2014 01: +0,0.03,4363
Sep 09 2014 01: +0,0.03,3021
Sep 10 2014 01: +0,0.03,2532
Sep 11 2014 01: +0,0.03,2937
Sep 12 2014 01: +0,0.03,3180
Sep 13 2014 01: +0,0.03,4089
Sep 14 2014 01: +0,0.03,3687
Sep 15 2014 01: +0,0.03,2837
Sep 16 2014 01: +0,0.03,2985
Sep 17 2014 01: +0,0.03,3396
Sep 18 2014 01: +0,0.03,3371
Sep 19 2014 01: +0,0.03,4187
Sep 20 2014 01: +0,0.03,5385
Sep 21 2014 01: +0,0.03,5985
Sep 22 2014 01: +0,0.03,4250
Sep 23 2014 01: +0,0.03,3578
Sep 24 2014 01: +0,0.03,2890
Sep 25 2014 01: +0,0.03,3956
Sep 26 2014 01: +0,0.03,4138
Sep 27 2014 01: +0,0.03,5456
Sep 28 2014 01: +0,0.03,4842
Sep 29 2014 01: +0,0.03,4650
Sep 30 2014 01: +0,0.03,4460
Oct 01 2014 01: +0,0.03,4846
Oct 02 2014 01: +0,0.03,4242
Oct 03 2014 01: +0,0.03,5721
Oct 04 2014 01: +0,0.03,5645
Oct 05 2014 01: +0,0.03,5107
Oct 06 2014 01: +0,0.03,4279
Oct 07 2014 01: +0,0.03,4457
Oct 08 2014 01: +0,0.03,5280
Oct 09 2014 01: +0,0.03,4610
Oct 10 2014 01: +0,0.03,4841
Oct 11 2014 01: +0,0.03,5976
Oct 12 2014 01: +0,0.03,4858
Oct 13 2014 01: +0,0.03,4784
Oct 14 2014 01: +0,0.03,4247
Oct 15 2014 01: +0,0.03,5386
Oct 16 2014 01: +0,0.03,3824
