Date,Price,Quantity Sold,exterior,rarity
Jul 27 2015 01: +0,30.329,561,Field-Tested,Covert
Jul 28 2015 01: +0,30.512,524,Field-Tested,Covert
Jul 29 2015 01: +0,30.652,497,Field-Tested,Covert
Jul 30 2015 01: +0,30.535,555,Field-Tested,Covert
Jul 31 2015 01: +0,30.317,570,Field-Tested,Covert
Aug 01 2015 01: +0,30.476,545,Field-Tested,Covert
Aug 02 2015 01: +0,30.332,515,Field-Tested,Covert
Aug 03 2015 01: +0,30.694,540,Field-Tested,Covert
Aug 04 2015 01: +0,30.202,499,Field-Tested,Covert
Aug 05 2015 01: +0,29.511,583,Field-Tested,Covert
Aug 06 2015 01: +0,30.089,512,Field-Tested,Covert
Aug 07 2015 01: +0,30.153,508,Field-Tested,Covert
Aug 08 2015 01: +0,30.285,509,Field-Tested,Covert
Aug 09 2015 01: +0,30.302,447,Field-Tested,Covert
Aug 10 2015 01: +0,30.034,482,Field-Tested,Covert
Aug 11 2015 01: +0,30.309,491,Field-Tested,Covert
Aug 12 2015 01: +0,29.849,465,Field-Tested,Covert
Aug 13 2015 01: +0,30.5,468,Field-Tested,Covert
Aug 14 2015 01: +0,29.861,542,Field-Tested,Covert
Aug 15 2015 01: +0,27.986,634,Field-Tested,Covert
Aug 16 2015 01: +0,28.115,522,Field-Tested,Covert
Aug 17 2015 01: +0,28.988,565,Field-Tested,Covert
Aug 18 2015 01: +0,28.817,468,Field-Tested,Covert
Aug 19 2015 01: +0,28.353,482,Field-Tested,Covert
Aug 20 2015 01: +0,28.778,600,Field-Tested,Covert
Aug 21 2015 01: +0,29.649,572,Field-Tested,Covert
Aug 22 2015 01: +0,29.282,571,Field-Tested,Covert
Aug 23 2015 01: +0,27.725,758,Field-Tested,Covert
Aug 24 2015 01: +0,28.442,674,Field-Tested,Covert
Aug 25 2015 01: +0,30.678,547,Field-Tested,Covert
Aug 26 2015 01: +0,31.715,537,Field-Tested,Covert
Aug 27 2015 01: +0,32.1,487,Field-Tested,Covert
Aug 28 2015 01: +0,32.603,484,Field-Tested,Covert
Aug 29 2015 01: +0,32.189,522,Field-Tested,Covert
Aug 30 2015 01: +0,31.914,535,Field-Tested,Covert
Aug 31 2015 01: +0,33.253,469,Field-Tested,Covert
Sep 01 2015 01: +0,33.125,490,Field-Tested,Covert
Sep 02 2015 01: +0,32.706,409,Field-Tested,Covert
Sep 03 2015 01: +0,32.148,450,Field-Tested,Covert
Sep 04 2015 01: +0,32.498,499,Field-Tested,Covert
Sep 05 2015 01: +0,32.932,548,Field-Tested,Covert
Sep 06 2015 01: +0,32.12,472,Field-Tested,Covert
Sep 07 2015 01: +0,32.396,453,Field-Tested,Covert
Sep 08 2015 01: +0,32.694,453,Field-Tested,Covert
Sep 09 2015 01: +0,32.752,372,Field-Tested,Covert
Sep 10 2015 01: +0,33.682,464,Field-Tested,Covert
Sep 11 2015 01: +0,33.346,488,Field-Tested,Covert
Sep 12 2015 01: +0,33.947,498,Field-Tested,Covert
Sep 13 2015 01: +0,32.915,477,Field-Tested,Covert
Sep 14 2015 01: +0,33.771,425,Field-Tested,Covert
Sep 15 2015 01: +0,33.818,385,Field-Tested,Covert
Sep 16 2015 01: +0,33.743,453,Field-Tested,Covert
Sep 17 2015 01: +0,33.294,422,Field-Tested,Covert
Sep 18 2015 01: +0,31.324,716,Field-Tested,Covert
Sep 19 2015 01: +0,31.544,607,Field-Tested,Covert
Sep 20 2015 01: +0,31.06,541,Field-Tested,Covert
Sep 21 2015 01: +0,29.995,496,Field-Tested,Covert
Sep 22 2015 01: +0,29.912,424,Field-Tested,Covert
Sep 23 2015 01: +0,29.636,451,Field-Tested,Covert
Sep 24 2015 01: +0,29.714,432,Field-Tested,Covert
Sep 25 2015 01: +0,29.755,496,Field-Tested,Covert
Sep 26 2015 01: +0,30.635,536,Field-Tested,Covert
Sep 27 2015 01: +0,29.653,517,Field-Tested,Covert
Sep 28 2015 01: +0,29.512,451,Field-Tested,Covert
Sep 29 2015 01: +0,28.873,483,Field-Tested,Covert
Sep 30 2015 01: +0,29.013,464,Field-Tested,Covert
Oct 01 2015 01: +0,29.742,441,Field-Tested,Covert
Oct 02 2015 01: +0,30.143,477,Field-Tested,Covert
Oct 03 2015 01: +0,29.595,480,Field-Tested,Covert
Oct 04 2015 01: +0,29.459,419,Field-Tested,Covert
Oct 05 2015 01: +0,29.359,418,Field-Tested,Covert
Oct 06 2015 01: +0,30.393,373,Field-Tested,Covert
Oct 07 2015 01: +0,30.132,344,Field-Tested,Covert
Oct 08 2015 01: +0,29.293,354,Field-Tested,Covert
Oct 09 2015 01: +0,30.083,442,Field-Tested,Covert
Oct 10 2015 01: +0,30.004,422,Field-Tested,Covert
Oct 11 2015 01: +0,29.71,446,Field-Tested,Covert
Oct 12 2015 01: +0,28.854,383,Field-Tested,Covert
Oct 13 2015 01: +0,29.767,321,Field-Tested,Covert
Oct 14 2015 01: +0,29.143,362,Field-Tested,Covert
Oct 15 2015 01: +0,28.483,381,Field-Tested,Covert
Oct 16 2015 01: +0,29.289,391,Field-Tested,Covert
Oct 17 2015 01: +0,29.567,452,Field-Tested,Covert
Oct 18 2015 01: +0,29.099,392,Field-Tested,Covert
Oct 19 2015 01: +0,28.443,359,Field-Tested,Covert
Oct 20 2015 01: +0,28.695,339,Field-Tested,Covert
Oct 21 2015 01: +0,27.804,379,Field-Tested,Covert
Oct 22 2015 01: +0,27.939,330,Field-Tested,Covert
Oct 23 2015 01: +0,27.367,438,Field-Tested,Covert
Oct 24 2015 01: +0,27.397,469,Field-Tested,Covert
Oct 25 2015 01: +0,26.686,430,Field-Tested,Covert
Oct 26 2015 01: +0,27.064,405,Field-Tested,Covert
Oct 27 2015 01: +0,26.329,348,Field-Tested,Covert
Oct 28 2015 01: +0,25.828,429,Field-Tested,Covert
Oct 29 2015 01: +0,27.159,434,Field-Tested,Covert
Oct 30 2015 01: +0,27.375,513,Field-Tested,Covert
Oct 31 2015 01: +0,27.247,599,Field-Tested,Covert
Nov 01 2015 01: +0,26.364,574,Field-Tested,Covert
Nov 02 2015 01: +0,26.462,512,Field-Tested,Covert
Nov 03 2015 01: +0,27.332,408,Field-Tested,Covert
Nov 04 2015 01: +0,27.198,416,Field-Tested,Covert
Nov 05 2015 01: +0,27.651,406,Field-Tested,Covert
Nov 06 2015 01: +0,27.678,457,Field-Tested,Covert
Nov 07 2015 01: +0,27.516,491,Field-Tested,Covert
Nov 08 2015 01: +0,26.878,452,Field-Tested,Covert
Nov 09 2015 01: +0,25.814,420,Field-Tested,Covert
Nov 10 2015 01: +0,25.384,389,Field-Tested,Covert
Nov 11 2015 01: +0,25.607,407,Field-Tested,Covert
Nov 12 2015 01: +0,25.89,430,Field-Tested,Covert
Nov 13 2015 01: +0,26.211,442,Field-Tested,Covert
Nov 14 2015 01: +0,26.648,496,Field-Tested,Covert
Nov 15 2015 01: +0,26.187,406,Field-Tested,Covert
Nov 16 2015 01: +0,26.122,392,Field-Tested,Covert
Nov 17 2015 01: +0,26.398,336,Field-Tested,Covert
Nov 18 2015 01: +0,25.789,369,Field-Tested,Covert
Nov 19 2015 01: +0,26.874,303,Field-Tested,Covert
Nov 20 2015 01: +0,26.669,389,Field-Tested,Covert
Nov 21 2015 01: +0,27.632,412,Field-Tested,Covert
Nov 22 2015 01: +0,26.842,348,Field-Tested,Covert
Nov 23 2015 01: +0,26.625,302,Field-Tested,Covert
Nov 24 2015 01: +0,27.576,342,Field-Tested,Covert
Nov 25 2015 01: +0,27.249,406,Field-Tested,Covert
Nov 26 2015 01: +0,25.101,484,Field-Tested,Covert
Nov 27 2015 01: +0,25.117,547,Field-Tested,Covert
Nov 28 2015 01: +0,25.032,573,Field-Tested,Covert
Nov 29 2015 01: +0,23.929,559,Field-Tested,Covert
Nov 30 2015 01: +0,24.516,472,Field-Tested,Covert
Dec 01 2015 01: +0,23.945,447,Field-Tested,Covert
Dec 02 2015 01: +0,25.451,396,Field-Tested,Covert
Dec 03 2015 01: +0,27.205,351,Field-Tested,Covert
Dec 04 2015 01: +0,26.364,506,Field-Tested,Covert
Dec 05 2015 01: +0,27.231,508,Field-Tested,Covert
Dec 06 2015 01: +0,27.18,506,Field-Tested,Covert
Dec 07 2015 01: +0,26.895,435,Field-Tested,Covert
Dec 08 2015 01: +0,27.879,378,Field-Tested,Covert
Dec 09 2015 01: +0,26.116,469,Field-Tested,Covert
Dec 10 2015 01: +0,25.576,436,Field-Tested,Covert
Dec 11 2015 01: +0,26.656,435,Field-Tested,Covert
Dec 12 2015 01: +0,26.798,500,Field-Tested,Covert
Dec 13 2015 01: +0,26.347,457,Field-Tested,Covert
Dec 14 2015 01: +0,26.397,404,Field-Tested,Covert
Dec 15 2015 01: +0,25.991,394,Field-Tested,Covert
Dec 16 2015 01: +0,26.433,345,Field-Tested,Covert
Dec 17 2015 01: +0,26.078,347,Field-Tested,Covert
Dec 18 2015 01: +0,25.691,399,Field-Tested,Covert
Dec 19 2015 01: +0,25.457,423,Field-Tested,Covert
Dec 20 2015 01: +0,25.235,395,Field-Tested,Covert
Dec 21 2015 01: +0,24.57,424,Field-Tested,Covert
Dec 22 2015 01: +0,24.412,443,Field-Tested,Covert
Dec 23 2015 01: +0,22.624,529,Field-Tested,Covert
Dec 24 2015 01: +0,24.414,548,Field-Tested,Covert
Dec 25 2015 01: +0,27.143,722,Field-Tested,Covert
Dec 26 2015 01: +0,27.808,624,Field-Tested,Covert
Dec 27 2015 01: +0,26.914,601,Field-Tested,Covert
Dec 28 2015 01: +0,26.634,557,Field-Tested,Covert
Dec 29 2015 01: +0,25.479,625,Field-Tested,Covert
Dec 30 2015 01: +0,25.579,602,Field-Tested,Covert
Dec 31 2015 01: +0,25.991,438,Field-Tested,Covert
Jan 01 2016 01: +0,23.77,544,Field-Tested,Covert
Jan 02 2016 01: +0,23.943,529,Field-Tested,Covert
Jan 03 2016 01: +0,22.748,542,Field-Tested,Covert
Jan 04 2016 01: +0,22.432,558,Field-Tested,Covert
Jan 05 2016 01: +0,24.136,448,Field-Tested,Covert
Jan 06 2016 01: +0,24.909,409,Field-Tested,Covert
Jan 07 2016 01: +0,24.562,409,Field-Tested,Covert
Jan 08 2016 01: +0,24.206,465,Field-Tested,Covert
Jan 09 2016 01: +0,24.905,476,Field-Tested,Covert
Jan 10 2016 01: +0,24.575,491,Field-Tested,Covert
Jan 11 2016 01: +0,24.902,372,Field-Tested,Covert
Jan 12 2016 01: +0,24.83,385,Field-Tested,Covert
Jan 13 2016 01: +0,25.203,346,Field-Tested,Covert
Jan 14 2016 01: +0,24.87,396,Field-Tested,Covert
Jan 15 2016 01: +0,24.91,439,Field-Tested,Covert
Jan 16 2016 01: +0,24.756,472,Field-Tested,Covert
Jan 17 2016 01: +0,24.1,458,Field-Tested,Covert
Jan 18 2016 01: +0,23.535,429,Field-Tested,Covert
Jan 19 2016 01: +0,24.187,386,Field-Tested,Covert
Jan 20 2016 01: +0,24.438,375,Field-Tested,Covert
Jan 21 2016 01: +0,23.754,342,Field-Tested,Covert
Jan 22 2016 01: +0,24.143,440,Field-Tested,Covert
Jan 23 2016 01: +0,24.023,520,Field-Tested,Covert
Jan 24 2016 01: +0,23.139,429,Field-Tested,Covert
Jan 25 2016 01: +0,23.375,405,Field-Tested,Covert
Jan 26 2016 01: +0,23.668,349,Field-Tested,Covert
Jan 27 2016 01: +0,23.656,354,Field-Tested,Covert
Jan 28 2016 01: +0,22.965,399,Field-Tested,Covert
Jan 29 2016 01: +0,22.922,477,Field-Tested,Covert
Jan 30 2016 01: +0,22.879,533,Field-Tested,Covert
Jan 31 2016 01: +0,23.128,412,Field-Tested,Covert
Feb 01 2016 01: +0,23.114,441,Field-Tested,Covert
Feb 02 2016 01: +0,22.971,415,Field-Tested,Covert
Feb 03 2016 01: +0,23.024,386,Field-Tested,Covert
Feb 04 2016 01: +0,23.726,391,Field-Tested,Covert
Feb 05 2016 01: +0,24.104,436,Field-Tested,Covert
Feb 06 2016 01: +0,22.077,541,Field-Tested,Covert
Feb 07 2016 01: +0,21.44,448,Field-Tested,Covert
Feb 08 2016 01: +0,22.508,404,Field-Tested,Covert
Feb 09 2016 01: +0,21.96,399,Field-Tested,Covert
Feb 10 2016 01: +0,21.829,356,Field-Tested,Covert
Feb 11 2016 01: +0,21.806,409,Field-Tested,Covert
Feb 12 2016 01: +0,21.595,461,Field-Tested,Covert
Feb 13 2016 01: +0,23.096,484,Field-Tested,Covert
Feb 14 2016 01: +0,23.516,457,Field-Tested,Covert
Feb 15 2016 01: +0,24.149,418,Field-Tested,Covert
Feb 16 2016 01: +0,23.768,373,Field-Tested,Covert
Feb 17 2016 01: +0,23.992,362,Field-Tested,Covert
Feb 18 2016 01: +0,20.98,644,Field-Tested,Covert
Feb 19 2016 01: +0,22.446,479,Field-Tested,Covert
Feb 20 2016 01: +0,22.853,503,Field-Tested,Covert
Feb 21 2016 01: +0,22.424,481,Field-Tested,Covert
Feb 22 2016 01: +0,22.508,395,Field-Tested,Covert
Feb 23 2016 01: +0,22.28,401,Field-Tested,Covert
Feb 24 2016 01: +0,22.66,419,Field-Tested,Covert
Feb 25 2016 01: +0,23.166,378,Field-Tested,Covert
Feb 26 2016 01: +0,23.001,468,Field-Tested,Covert
Feb 27 2016 01: +0,23.541,490,Field-Tested,Covert
Feb 28 2016 01: +0,24.004,371,Field-Tested,Covert
Feb 29 2016 01: +0,22.985,343,Field-Tested,Covert
Mar 01 2016 01: +0,23.178,437,Field-Tested,Covert
Mar 02 2016 01: +0,24.574,392,Field-Tested,Covert
Mar 03 2016 01: +0,23.883,407,Field-Tested,Covert
Mar 04 2016 01: +0,23.927,430,Field-Tested,Covert
Mar 05 2016 01: +0,23.821,529,Field-Tested,Covert
Mar 06 2016 01: +0,23.732,451,Field-Tested,Covert
Mar 07 2016 01: +0,23.533,352,Field-Tested,Covert
Mar 08 2016 01: +0,23.433,363,Field-Tested,Covert
Mar 09 2016 01: +0,23.452,303,Field-Tested,Covert
Mar 10 2016 01: +0,23.399,300,Field-Tested,Covert
Mar 11 2016 01: +0,23.438,342,Field-Tested,Covert
Mar 12 2016 01: +0,24.787,384,Field-Tested,Covert
Mar 13 2016 01: +0,24.939,368,Field-Tested,Covert
Mar 14 2016 01: +0,24.701,302,Field-Tested,Covert
Mar 15 2016 01: +0,25.036,269,Field-Tested,Covert
Mar 16 2016 01: +0,25.21,309,Field-Tested,Covert
Mar 17 2016 01: +0,25.209,273,Field-Tested,Covert
Mar 18 2016 01: +0,24.673,405,Field-Tested,Covert
Mar 19 2016 01: +0,23.933,513,Field-Tested,Covert
Mar 20 2016 01: +0,23.564,446,Field-Tested,Covert
Mar 21 2016 01: +0,24.517,433,Field-Tested,Covert
Mar 22 2016 01: +0,24.451,344,Field-Tested,Covert
Mar 23 2016 01: +0,24.343,328,Field-Tested,Covert
Mar 24 2016 01: +0,24.064,375,Field-Tested,Covert
Mar 25 2016 01: +0,24.001,419,Field-Tested,Covert
Mar 26 2016 01: +0,23.471,425,Field-Tested,Covert
Mar 27 2016 01: +0,24.012,391,Field-Tested,Covert
Mar 28 2016 01: +0,24.442,346,Field-Tested,Covert
Mar 29 2016 01: +0,25.102,387,Field-Tested,Covert
Mar 30 2016 01: +0,25.999,371,Field-Tested,Covert
Mar 31 2016 01: +0,26.905,381,Field-Tested,Covert
Apr 01 2016 01: +0,27.776,443,Field-Tested,Covert
Apr 02 2016 01: +0,28.079,432,Field-Tested,Covert
Apr 03 2016 01: +0,25.631,559,Field-Tested,Covert
Apr 04 2016 01: +0,26.624,430,Field-Tested,Covert
Apr 05 2016 01: +0,27.469,321,Field-Tested,Covert
Apr 06 2016 01: +0,27.984,307,Field-Tested,Covert
Apr 07 2016 01: +0,28.211,271,Field-Tested,Covert
Apr 08 2016 01: +0,28.859,348,Field-Tested,Covert
Apr 09 2016 01: +0,28.995,410,Field-Tested,Covert
Apr 10 2016 01: +0,29.065,318,Field-Tested,Covert
Apr 11 2016 01: +0,27.797,299,Field-Tested,Covert
Apr 12 2016 01: +0,28.857,264,Field-Tested,Covert
Apr 13 2016 01: +0,28.061,278,Field-Tested,Covert
Apr 14 2016 01: +0,28.32,285,Field-Tested,Covert
Apr 15 2016 01: +0,28.483,332,Field-Tested,Covert
Apr 16 2016 01: +0,28.075,323,Field-Tested,Covert
Apr 17 2016 01: +0,28.128,319,Field-Tested,Covert
Apr 18 2016 01: +0,28.354,270,Field-Tested,Covert
Apr 19 2016 01: +0,28.309,250,Field-Tested,Covert
Apr 20 2016 01: +0,28.685,237,Field-Tested,Covert
Apr 21 2016 01: +0,28.967,257,Field-Tested,Covert
Apr 22 2016 01: +0,28.411,313,Field-Tested,Covert
Apr 23 2016 01: +0,28.72,326,Field-Tested,Covert
Apr 24 2016 01: +0,28.001,316,Field-Tested,Covert
Apr 25 2016 01: +0,28.624,268,Field-Tested,Covert
Apr 26 2016 01: +0,28.49,255,Field-Tested,Covert
Apr 27 2016 01: +0,28.872,235,Field-Tested,Covert
Apr 28 2016 01: +0,28.587,294,Field-Tested,Covert
Apr 29 2016 01: +0,28.774,320,Field-Tested,Covert
Apr 30 2016 01: +0,29.742,293,Field-Tested,Covert
May 01 2016 01: +0,28.883,318,Field-Tested,Covert
May 02 2016 01: +0,29.62,288,Field-Tested,Covert
May 03 2016 01: +0,29.591,260,Field-Tested,Covert
May 04 2016 01: +0,28.655,249,Field-Tested,Covert
May 05 2016 01: +0,29.035,263,Field-Tested,Covert
May 06 2016 01: +0,29.563,306,Field-Tested,Covert
May 07 2016 01: +0,29.167,267,Field-Tested,Covert
May 08 2016 01: +0,29.179,232,Field-Tested,Covert
May 09 2016 01: +0,28.661,244,Field-Tested,Covert
May 10 2016 01: +0,28.2,204,Field-Tested,Covert
May 11 2016 01: +0,28.497,251,Field-Tested,Covert
May 12 2016 01: +0,28.184,232,Field-Tested,Covert
May 13 2016 01: +0,28.145,253,Field-Tested,Covert
May 14 2016 01: +0,28.618,314,Field-Tested,Covert
May 15 2016 01: +0,27.147,346,Field-Tested,Covert
May 16 2016 01: +0,27.284,275,Field-Tested,Covert
May 17 2016 01: +0,25.944,272,Field-Tested,Covert
May 18 2016 01: +0,25.3,265,Field-Tested,Covert
May 19 2016 01: +0,25.666,266,Field-Tested,Covert
May 20 2016 01: +0,26.203,287,Field-Tested,Covert
May 21 2016 01: +0,25.56,378,Field-Tested,Covert
May 22 2016 01: +0,24.602,373,Field-Tested,Covert
May 23 2016 01: +0,24.194,283,Field-Tested,Covert
May 24 2016 01: +0,24.518,240,Field-Tested,Covert
May 25 2016 01: +0,24.35,283,Field-Tested,Covert
May 26 2016 01: +0,24.701,301,Field-Tested,Covert
May 27 2016 01: +0,25.221,287,Field-Tested,Covert
May 28 2016 01: +0,25.047,266,Field-Tested,Covert
May 29 2016 01: +0,25.058,236,Field-Tested,Covert
May 30 2016 01: +0,25.442,259,Field-Tested,Covert
May 31 2016 01: +0,26.109,261,Field-Tested,Covert
Jun 01 2016 01: +0,25.889,346,Field-Tested,Covert
Jun 02 2016 01: +0,25.514,278,Field-Tested,Covert
Jun 03 2016 01: +0,25.191,364,Field-Tested,Covert
Jun 04 2016 01: +0,24.284,392,Field-Tested,Covert
Jun 05 2016 01: +0,23.731,285,Field-Tested,Covert
Jun 06 2016 01: +0,23.806,306,Field-Tested,Covert
Jun 07 2016 01: +0,24.386,247,Field-Tested,Covert
Jun 08 2016 01: +0,23.979,281,Field-Tested,Covert
Jun 09 2016 01: +0,23.616,276,Field-Tested,Covert
Jun 10 2016 01: +0,23.683,305,Field-Tested,Covert
Jun 11 2016 01: +0,23.778,328,Field-Tested,Covert
Jun 12 2016 01: +0,23.339,305,Field-Tested,Covert
Jun 13 2016 01: +0,23.487,330,Field-Tested,Covert
Jun 14 2016 01: +0,23.815,281,Field-Tested,Covert
Jun 15 2016 01: +0,23.298,280,Field-Tested,Covert
Jun 16 2016 01: +0,22.612,348,Field-Tested,Covert
Jun 17 2016 01: +0,22.641,358,Field-Tested,Covert
Jun 18 2016 01: +0,22.599,305,Field-Tested,Covert
Jun 19 2016 01: +0,22.658,295,Field-Tested,Covert
Jun 20 2016 01: +0,22.441,326,Field-Tested,Covert
Jun 21 2016 01: +0,22.404,329,Field-Tested,Covert
Jun 22 2016 01: +0,20.951,347,Field-Tested,Covert
Jun 23 2016 01: +0,19.076,470,Field-Tested,Covert
Jun 24 2016 01: +0,19.134,565,Field-Tested,Covert
Jun 25 2016 01: +0,19.114,512,Field-Tested,Covert
Jun 26 2016 01: +0,19.03,434,Field-Tested,Covert
Jun 27 2016 01: +0,18.889,431,Field-Tested,Covert
Jun 28 2016 01: +0,19.533,356,Field-Tested,Covert
Jun 29 2016 01: +0,19.05,366,Field-Tested,Covert
Jun 30 2016 01: +0,19.117,362,Field-Tested,Covert
Jul 01 2016 01: +0,19.029,438,Field-Tested,Covert
Jul 02 2016 01: +0,19.085,390,Field-Tested,Covert
Jul 03 2016 01: +0,19.087,375,Field-Tested,Covert
Jul 04 2016 01: +0,19.246,403,Field-Tested,Covert
Jul 05 2016 01: +0,21.309,356,Field-Tested,Covert
Jul 06 2016 01: +0,22.587,348,Field-Tested,Covert
Jul 07 2016 01: +0,22.619,354,Field-Tested,Covert
Jul 08 2016 01: +0,22.841,366,Field-Tested,Covert
Jul 09 2016 01: +0,22.452,371,Field-Tested,Covert
Jul 10 2016 01: +0,20.431,469,Field-Tested,Covert
Jul 11 2016 01: +0,21.709,356,Field-Tested,Covert
Jul 12 2016 01: +0,22.223,345,Field-Tested,Covert
Jul 13 2016 01: +0,23.115,327,Field-Tested,Covert
Jul 14 2016 01: +0,21.512,365,Field-Tested,Covert
Jul 15 2016 01: +0,21.854,329,Field-Tested,Covert
Jul 16 2016 01: +0,22.57,318,Field-Tested,Covert
Jul 17 2016 01: +0,21.903,327,Field-Tested,Covert
Jul 18 2016 01: +0,22.198,302,Field-Tested,Covert
Jul 19 2016 01: +0,21.99,307,Field-Tested,Covert
Jul 20 2016 01: +0,21.592,317,Field-Tested,Covert
Jul 21 2016 01: +0,21.391,261,Field-Tested,Covert
Jul 22 2016 01: +0,21.293,301,Field-Tested,Covert
Jul 23 2016 01: +0,20.491,318,Field-Tested,Covert
Jul 24 2016 01: +0,20.598,295,Field-Tested,Covert
Jul 25 2016 01: +0,20.538,338,Field-Tested,Covert
Jul 26 2016 01: +0,20.557,300,Field-Tested,Covert
Jul 27 2016 01: +0,21.0,318,Field-Tested,Covert
Jul 28 2016 01: +0,21.08,299,Field-Tested,Covert
Jul 29 2016 01: +0,20.471,330,Field-Tested,Covert
Jul 30 2016 01: +0,20.443,332,Field-Tested,Covert
Jul 31 2016 01: +0,20.125,330,Field-Tested,Covert
Aug 01 2016 01: +0,19.914,453,Field-Tested,Covert
Aug 02 2016 01: +0,19.702,393,Field-Tested,Covert
Aug 03 2016 01: +0,18.941,362,Field-Tested,Covert
Aug 04 2016 01: +0,18.562,373,Field-Tested,Covert
Aug 05 2016 01: +0,19.321,377,Field-Tested,Covert
Aug 06 2016 01: +0,19.606,327,Field-Tested,Covert
Aug 07 2016 01: +0,18.69,377,Field-Tested,Covert
Aug 08 2016 01: +0,18.288,393,Field-Tested,Covert
Aug 09 2016 01: +0,18.315,322,Field-Tested,Covert
Aug 10 2016 01: +0,18.131,321,Field-Tested,Covert
Aug 11 2016 01: +0,18.189,342,Field-Tested,Covert
Aug 12 2016 01: +0,18.33,348,Field-Tested,Covert
Aug 13 2016 01: +0,18.186,385,Field-Tested,Covert
Aug 14 2016 01: +0,17.822,349,Field-Tested,Covert
Aug 15 2016 01: +0,18.895,346,Field-Tested,Covert
Aug 16 2016 01: +0,19.124,308,Field-Tested,Covert
Aug 17 2016 01: +0,18.813,353,Field-Tested,Covert
Aug 18 2016 01: +0,18.712,359,Field-Tested,Covert
Aug 19 2016 01: +0,17.995,447,Field-Tested,Covert
Aug 20 2016 01: +0,18.093,414,Field-Tested,Covert
Aug 21 2016 01: +0,18.097,446,Field-Tested,Covert
Aug 22 2016 01: +0,17.94,396,Field-Tested,Covert
Aug 23 2016 01: +0,17.978,377,Field-Tested,Covert
Aug 24 2016 01: +0,17.847,372,Field-Tested,Covert
Aug 25 2016 01: +0,18.303,341,Field-Tested,Covert
Aug 26 2016 01: +0,18.211,372,Field-Tested,Covert
Aug 27 2016 01: +0,18.927,377,Field-Tested,Covert
Aug 28 2016 01: +0,19.131,364,Field-Tested,Covert
Aug 29 2016 01: +0,19.179,374,Field-Tested,Covert
Aug 30 2016 01: +0,19.114,350,Field-Tested,Covert
Aug 31 2016 01: +0,19.281,311,Field-Tested,Covert
Sep 01 2016 01: +0,19.417,316,Field-Tested,Covert
Sep 02 2016 01: +0,19.839,343,Field-Tested,Covert
Sep 03 2016 01: +0,19.494,402,Field-Tested,Covert
Sep 04 2016 01: +0,19.124,354,Field-Tested,Covert
Sep 05 2016 01: +0,19.18,364,Field-Tested,Covert
Sep 06 2016 01: +0,19.455,366,Field-Tested,Covert
Sep 07 2016 01: +0,19.28,314,Field-Tested,Covert
Sep 08 2016 01: +0,19.433,290,Field-Tested,Covert
Sep 09 2016 01: +0,19.445,333,Field-Tested,Covert
Sep 10 2016 01: +0,19.265,409,Field-Tested,Covert
Sep 11 2016 01: +0,19.395,383,Field-Tested,Covert
Sep 12 2016 01: +0,19.981,275,Field-Tested,Covert
Sep 13 2016 01: +0,20.517,240,Field-Tested,Covert
Sep 14 2016 01: +0,20.266,238,Field-Tested,Covert
Sep 15 2016 01: +0,20.503,276,Field-Tested,Covert
Sep 16 2016 01: +0,20.282,317,Field-Tested,Covert
Sep 17 2016 01: +0,19.852,355,Field-Tested,Covert
Sep 18 2016 01: +0,19.398,350,Field-Tested,Covert
Sep 19 2016 01: +0,19.613,300,Field-Tested,Covert
Sep 20 2016 01: +0,19.667,239,Field-Tested,Covert
Sep 21 2016 01: +0,19.339,264,Field-Tested,Covert
Sep 22 2016 01: +0,19.175,225,Field-Tested,Covert
Sep 23 2016 01: +0,19.496,298,Field-Tested,Covert
Sep 24 2016 01: +0,19.967,411,Field-Tested,Covert
Sep 25 2016 01: +0,19.798,352,Field-Tested,Covert
Sep 26 2016 01: +0,19.589,291,Field-Tested,Covert
Sep 27 2016 01: +0,19.963,284,Field-Tested,Covert
Sep 28 2016 01: +0,19.768,256,Field-Tested,Covert
Sep 29 2016 01: +0,19.984,262,Field-Tested,Covert
Sep 30 2016 01: +0,19.908,304,Field-Tested,Covert
Oct 01 2016 01: +0,19.719,346,Field-Tested,Covert
Oct 02 2016 01: +0,19.412,346,Field-Tested,Covert
Oct 03 2016 01: +0,18.838,329,Field-Tested,Covert
Oct 04 2016 01: +0,19.419,266,Field-Tested,Covert
Oct 05 2016 01: +0,19.452,284,Field-Tested,Covert
Oct 06 2016 01: +0,19.054,283,Field-Tested,Covert
Oct 07 2016 01: +0,19.078,325,Field-Tested,Covert
Oct 08 2016 01: +0,19.496,380,Field-Tested,Covert
Oct 09 2016 01: +0,19.308,331,Field-Tested,Covert
Oct 10 2016 01: +0,19.935,301,Field-Tested,Covert
Oct 11 2016 01: +0,19.459,289,Field-Tested,Covert
Oct 12 2016 01: +0,19.232,301,Field-Tested,Covert
Oct 13 2016 01: +0,19.053,272,Field-Tested,Covert
Oct 14 2016 01: +0,19.294,321,Field-Tested,Covert
Oct 15 2016 01: +0,19.494,299,Field-Tested,Covert
Oct 16 2016 01: +0,19.55,353,Field-Tested,Covert
Oct 17 2016 01: +0,19.408,231,Field-Tested,Covert
Oct 18 2016 01: +0,19.613,297,Field-Tested,Covert
Oct 19 2016 01: +0,19.49,213,Field-Tested,Covert
Oct 20 2016 01: +0,19.188,267,Field-Tested,Covert
