Date,Price,Quantity Sold,exterior,rarity
Jul 15 2015 01: +0,30.325,544,Minimal Wear,Covert
Jul 16 2015 01: +0,30.931,525,Minimal Wear,Covert
Jul 17 2015 01: +0,30.623,540,Minimal Wear,Covert
Jul 18 2015 01: +0,30.18,547,Minimal Wear,Covert
Jul 19 2015 01: +0,29.747,554,Minimal Wear,Covert
Jul 20 2015 01: +0,30.11,571,Minimal Wear,Covert
Jul 21 2015 01: +0,30.339,514,Minimal Wear,Covert
Jul 22 2015 01: +0,31.363,486,Minimal Wear,Covert
Jul 23 2015 01: +0,30.313,583,Minimal Wear,Covert
Jul 24 2015 01: +0,30.574,497,Minimal Wear,Covert
Jul 25 2015 01: +0,30.476,487,Minimal Wear,Covert
Jul 26 2015 01: +0,30.569,479,Minimal Wear,Covert
Jul 27 2015 01: +0,30.329,561,Minimal Wear,Covert
Jul 28 2015 01: +0,30.512,524,Minimal Wear,Covert
Jul 29 2015 01: +0,30.652,497,Minimal Wear,Covert
Jul 30 2015 01: +0,30.535,555,Minimal Wear,Covert
Jul 31 2015 01: +0,30.317,570,Minimal Wear,Covert
Aug 01 2015 01: +0,30.476,545,Minimal Wear,Covert
Aug 02 2015 01: +0,30.332,515,Minimal Wear,Covert
Aug 03 2015 01: +0,30.694,540,Minimal Wear,Covert
Aug 04 2015 01: +0,30.202,499,Minimal Wear,Covert
Aug 05 2015 01: +0,29.511,583,Minimal Wear,Covert
Aug 06 2015 01: +0,30.089,512,Minimal Wear,Covert
Aug 07 2015 01: +0,30.153,508,Minimal Wear,Covert
Aug 08 2015 01: +0,30.285,509,Minimal Wear,Covert
Aug 09 2015 01: +0,30.302,447,Minimal Wear,Covert
Aug 10 2015 01: +0,30.034,482,Minimal Wear,Covert
Aug 11 2015 01: +0,30.309,491,Minimal Wear,Covert
Aug 12 2015 01: +0,29.849,465,Minimal Wear,Covert
Aug 13 2015 01: +0,30.5,468,Minimal Wear,Covert
Aug 14 2015 01: +0,29.861,542,Minimal Wear,Covert
Aug 15 2015 01: +0,27.986,634,Minimal Wear,Covert
Aug 16 2015 01: +0,28.115,522,Minimal Wear,Covert
Aug 17 2015 01: +0,28.988,565,Minimal Wear,Covert
Aug 18 2015 01: +0,28.817,468,Minimal Wear,Covert
Aug 19 2015 01: +0,28.353,482,Minimal Wear,Covert
Aug 20 2015 01: +0,28.778,600,Minimal Wear,Covert
Aug 21 2015 01: +0,29.649,572,Minimal Wear,Covert
Aug 22 2015 01: +0,29.282,571,Minimal Wear,Covert
Aug 23 2015 01: +0,27.725,758,Minimal Wear,Covert
Aug 24 2015 01: +0,28.442,674,Minimal Wear,Covert
Aug 25 2015 01: +0,30.678,547,Minimal Wear,Covert
Aug 26 2015 01: +0,31.715,537,Minimal Wear,Covert
Aug 27 2015 01: +0,32.1,487,Minimal Wear,Covert
Aug 28 2015 01: +0,32.603,484,Minimal Wear,Covert
Aug 29 2015 01: +0,32.189,522,Minimal Wear,Covert
Aug 30 2015 01: +0,31.914,535,Minimal Wear,Covert
Aug 31 2015 01: +0,33.253,469,Minimal Wear,Covert
Sep 01 2015 01: +0,33.125,490,Minimal Wear,Covert
Sep 02 2015 01: +0,32.706,409,Minimal Wear,Covert
Sep 03 2015 01: +0,32.148,450,Minimal Wear,Covert
Sep 04 2015 01: +0,32.498,499,Minimal Wear,Covert
Sep 05 2015 01: +0,32.932,548,Minimal Wear,Covert
Sep 06 2015 01: +0,32.12,472,Minimal Wear,Covert
Sep 07 2015 01: +0,32.396,453,Minimal Wear,Covert
Sep 08 2015 01: +0,32.694,453,Minimal Wear,Covert
Sep 09 2015 01: +0,32.752,372,Minimal Wear,Covert
Sep 10 2015 01: +0,33.682,464,Minimal Wear,Covert
Sep 11 2015 01: +0,33.346,488,Minimal Wear,Covert
Sep 12 2015 01: +0,33.947,498,Minimal Wear,Covert
Sep 13 2015 01: +0,32.915,477,Minimal Wear,Covert
Sep 14 2015 01: +0,33.771,425,Minimal Wear,Covert
Sep 15 2015 01: +0,33.818,385,Minimal Wear,Covert
Sep 16 2015 01: +0,33.743,453,Minimal Wear,Covert
Sep 17 2015 01: +0,33.294,422,Minimal Wear,Covert
Sep 18 2015 01: +0,31.324,716,Minimal Wear,Covert
Sep 19 2015 01: +0,31.544,607,Minimal Wear,Covert
Sep 20 2015 01: +0,31.06,541,Minimal Wear,Covert
Sep 21 2015 01: +0,29.995,496,Minimal Wear,Covert
Sep 22 2015 01: +0,29.912,424,Minimal Wear,Covert
Sep 23 2015 01: +0,29.636,451,Minimal Wear,Covert
Sep 24 2015 01: +0,29.714,432,Minimal Wear,Covert
Sep 25 2015 01: +0,29.755,496,Minimal Wear,Covert
Sep 26 2015 01: +0,30.635,536,Minimal Wear,Covert
Sep 27 2015 01: +0,29.653,517,Minimal Wear,Covert
Sep 28 2015 01: +0,29.512,451,Minimal Wear,Covert
Sep 29 2015 01: +0,28.873,483,Minimal Wear,Covert
Sep 30 2015 01: +0,29.013,464,Minimal Wear,Covert
Oct 01 2015 01: +0,29.742,441,Minimal Wear,Covert
Oct 02 2015 01: +0,30.143,477,Minimal Wear,Covert
Oct 03 2015 01: +0,29.595,480,Minimal Wear,Covert
Oct 04 2015 01: +0,29.459,419,Minimal Wear,Covert
Oct 05 2015 01: +0,29.359,418,Minimal Wear,Covert
Oct 06 2015 01: +0,30.393,373,Minimal Wear,Covert
Oct 07 2015 01: +0,30.132,344,Minimal Wear,Covert
Oct 08 2015 01: +0,29.293,354,Minimal Wear,Covert
Oct 09 2015 01: +0,30.083,442,Minimal Wear,Covert
Oct 10 2015 01: +0,30.004,422,Minimal Wear,Covert
Oct 11 2015 01: +0,29.71,446,Minimal Wear,Covert
Oct 12 2015 01: +0,28.854,383,Minimal Wear,Covert
Oct 13 2015 01: +0,29.767,321,Minimal Wear,Covert
Oct 14 2015 01: +0,29.143,362,Minimal Wear,Covert
Oct 15 2015 01: +0,28.483,381,Minimal Wear,Covert
Oct 16 2015 01: +0,29.289,391,Minimal Wear,Covert
Oct 17 2015 01: +0,29.567,452,Minimal Wear,Covert
Oct 18 2015 01: +0,29.099,392,Minimal Wear,Covert
Oct 19 2015 01: +0,28.443,359,Minimal Wear,Covert
Oct 20 2015 01: +0,28.695,339,Minimal Wear,Covert
Oct 21 2015 01: +0,27.804,379,Minimal Wear,Covert
Oct 22 2015 01: +0,27.939,330,Minimal Wear,Covert
Oct 23 2015 01: +0,27.367,438,Minimal Wear,Covert
Oct 24 2015 01: +0,27.397,469,Minimal Wear,Covert
Oct 25 2015 01: +0,26.686,430,Minimal Wear,Covert
Oct 26 2015 01: +0,27.064,405,Minimal Wear,Covert
Oct 27 2015 01: +0,26.329,348,Minimal Wear,Covert
Oct 28 2015 01: +0,25.828,429,Minimal Wear,Covert
Oct 29 2015 01: +0,27.159,434,Minimal Wear,Covert
Oct 30 2015 01: +0,27.375,513,Minimal Wear,Covert
Oct 31 2015 01: +0,27.247,599,Minimal Wear,Covert
Nov 01 2015 01: +0,26.364,574,Minimal Wear,Covert
Nov 02 2015 01: +0,26.462,512,Minimal Wear,Covert
Nov 03 2015 01: +0,27.332,408,Minimal Wear,Covert
Nov 04 2015 01: +0,27.198,416,Minimal Wear,Covert
Nov 05 2015 01: +0,27.651,406,Minimal Wear,Covert
Nov 06 2015 01: +0,27.678,457,Minimal Wear,Covert
Nov 07 2015 01: +0,27.516,491,Minimal Wear,Covert
Nov 08 2015 01: +0,26.878,452,Minimal Wear,Covert
Nov 09 2015 01: +0,25.814,420,Minimal Wear,Covert
Nov 10 2015 01: +0,25.384,389,Minimal Wear,Covert
Nov 11 2015 01: +0,25.607,407,Minimal Wear,Covert
Nov 12 2015 01: +0,25.89,430,Minimal Wear,Covert
Nov 13 2015 01: +0,26.211,442,Minimal Wear,Covert
Nov 14 2015 01: +0,26.648,496,Minimal Wear,Covert
Nov 15 2015 01: +0,26.187,406,Minimal Wear,Covert
Nov 16 2015 01: +0,26.122,392,Minimal Wear,Covert
Nov 17 2015 01: +0,26.398,336,Minimal Wear,Covert
Nov 18 2015 01: +0,25.789,369,Minimal Wear,Covert
Nov 19 2015 01: +0,26.874,303,Minimal Wear,Covert
Nov 20 2015 01: +0,26.669,389,Minimal Wear,Covert
Nov 21 2015 01: +0,27.632,412,Minimal Wear,Covert
Nov 22 2015 01: +0,26.842,348,Minimal Wear,Covert
Nov 23 2015 01: +0,26.625,302,Minimal Wear,Covert
Nov 24 2015 01: +0,27.576,342,Minimal Wear,Covert
Nov 25 2015 01: +0,27.249,406,Minimal Wear,Covert
Nov 26 2015 01: +0,25.101,484,Minimal Wear,Covert
Nov 27 2015 01: +0,25.117,547,Minimal Wear,Covert
Nov 28 2015 01: +0,25.032,573,Minimal Wear,Covert
Nov 29 2015 01: +0,23.929,559,Minimal Wear,Covert
Nov 30 2015 01: +0,24.516,472,Minimal Wear,Covert
Dec 01 2015 01: +0,23.945,447,Minimal Wear,Covert
Dec 02 2015 01: +0,25.451,396,Minimal Wear,Covert
Dec 03 2015 01: +0,27.205,351,Minimal Wear,Covert
Dec 04 2015 01: +0,26.364,506,Minimal Wear,Covert
Dec 05 2015 01: +0,27.231,508,Minimal Wear,Covert
Dec 06 2015 01: +0,27.18,506,Minimal Wear,Covert
Dec 07 2015 01: +0,26.895,435,Minimal Wear,Covert
Dec 08 2015 01: +0,27.879,378,Minimal Wear,Covert
Dec 09 2015 01: +0,26.116,469,Minimal Wear,Covert
Dec 10 2015 01: +0,25.576,436,Minimal Wear,Covert
Dec 11 2015 01: +0,26.656,435,Minimal Wear,Covert
Dec 12 2015 01: +0,26.798,500,Minimal Wear,Covert
Dec 13 2015 01: +0,26.347,457,Minimal Wear,Covert
Dec 14 2015 01: +0,26.397,404,Minimal Wear,Covert
Dec 15 2015 01: +0,25.991,394,Minimal Wear,Covert
Dec 16 2015 01: +0,26.433,345,Minimal Wear,Covert
Dec 17 2015 01: +0,26.078,347,Minimal Wear,Covert
Dec 18 2015 01: +0,25.691,399,Minimal Wear,Covert
Dec 19 2015 01: +0,25.457,423,Minimal Wear,Covert
Dec 20 2015 01: +0,25.235,395,Minimal Wear,Covert
Dec 21 2015 01: +0,24.57,424,Minimal Wear,Covert
Dec 22 2015 01: +0,24.412,443,Minimal Wear,Covert
Dec 23 2015 01: +0,22.624,529,Minimal Wear,Covert
Dec 24 2015 01: +0,24.414,548,Minimal Wear,Covert
Dec 25 2015 01: +0,27.143,722,Minimal Wear,Covert
Dec 26 2015 01: +0,27.808,624,Minimal Wear,Covert
Dec 27 2015 01: +0,26.914,601,Minimal Wear,Covert
Dec 28 2015 01: +0,26.634,557,Minimal Wear,Covert
Dec 29 2015 01: +0,25.479,625,Minimal Wear,Covert
Dec 30 2015 01: +0,25.579,602,Minimal Wear,Covert
Dec 31 2015 01: +0,25.991,438,Minimal Wear,Covert
Jan 01 2016 01: +0,23.77,544,Minimal Wear,Covert
Jan 02 2016 01: +0,23.943,529,Minimal Wear,Covert
Jan 03 2016 01: +0,22.748,542,Minimal Wear,Covert
Jan 04 2016 01: +0,22.432,558,Minimal Wear,Covert
Jan 05 2016 01: +0,24.136,448,Minimal Wear,Covert
Jan 06 2016 01: +0,24.909,409,Minimal Wear,Covert
Jan 07 2016 01: +0,24.562,409,Minimal Wear,Covert
Jan 08 2016 01: +0,24.206,465,Minimal Wear,Covert
Jan 09 2016 01: +0,24.905,476,Minimal Wear,Covert
Jan 10 2016 01: +0,24.575,491,Minimal Wear,Covert
Jan 11 2016 01: +0,24.902,372,Minimal Wear,Covert
Jan 12 2016 01: +0,24.83,385,Minimal Wear,Covert
Jan 13 2016 01: +0,25.203,346,Minimal Wear,Covert
Jan 14 2016 01: +0,24.87,396,Minimal Wear,Covert
Jan 15 2016 01: +0,24.91,439,Minimal Wear,Covert
Jan 16 2016 01: +0,24.756,472,Minimal Wear,Covert
Jan 17 2016 01: +0,24.1,458,Minimal Wear,Covert
Jan 18 2016 01: +0,23.535,429,Minimal Wear,Covert
Jan 19 2016 01: +0,24.187,386,Minimal Wear,Covert
Jan 20 2016 01: +0,24.438,375,Minimal Wear,Covert
Jan 21 2016 01: +0,23.754,342,Minimal Wear,Covert
Jan 22 2016 01: +0,24.143,440,Minimal Wear,Covert
Jan 23 2016 01: +0,24.023,520,Minimal Wear,Covert
Jan 24 2016 01: +0,23.139,429,Minimal Wear,Covert
Jan 25 2016 01: +0,23.375,405,Minimal Wear,Covert
Jan 26 2016 01: +0,23.668,349,Minimal Wear,Covert
Jan 27 2016 01: +0,23.656,354,Minimal Wear,Covert
Jan 28 2016 01: +0,22.965,399,Minimal Wear,Covert
Jan 29 2016 01: +0,22.922,477,Minimal Wear,Covert
Jan 30 2016 01: +0,22.879,533,Minimal Wear,Covert
Jan 31 2016 01: +0,23.128,412,Minimal Wear,Covert
Feb 01 2016 01: +0,23.114,441,Minimal Wear,Covert
Feb 02 2016 01: +0,22.971,415,Minimal Wear,Covert
Feb 03 2016 01: +0,23.024,386,Minimal Wear,Covert
Feb 04 2016 01: +0,23.726,391,Minimal Wear,Covert
Feb 05 2016 01: +0,24.104,436,Minimal Wear,Covert
Feb 06 2016 01: +0,22.077,541,Minimal Wear,Covert
Feb 07 2016 01: +0,21.44,448,Minimal Wear,Covert
Feb 08 2016 01: +0,22.508,404,Minimal Wear,Covert
Feb 09 2016 01: +0,21.96,399,Minimal Wear,Covert
Feb 10 2016 01: +0,21.829,356,Minimal Wear,Covert
Feb 11 2016 01: +0,21.806,409,Minimal Wear,Covert
Feb 12 2016 01: +0,21.595,461,Minimal Wear,Covert
Feb 13 2016 01: +0,23.096,484,Minimal Wear,Covert
Feb 14 2016 01: +0,23.516,457,Minimal Wear,Covert
Feb 15 2016 01: +0,24.149,418,Minimal Wear,Covert
Feb 16 2016 01: +0,23.768,373,Minimal Wear,Covert
Feb 17 2016 01: +0,23.992,362,Minimal Wear,Covert
Feb 18 2016 01: +0,20.98,644,Minimal Wear,Covert
Feb 19 2016 01: +0,22.446,479,Minimal Wear,Covert
Feb 20 2016 01: +0,22.853,503,Minimal Wear,Covert
Feb 21 2016 01: +0,22.424,481,Minimal Wear,Covert
Feb 22 2016 01: +0,22.508,395,Minimal Wear,Covert
Feb 23 2016 01: +0,22.28,401,Minimal Wear,Covert
Feb 24 2016 01: +0,22.66,419,Minimal Wear,Covert
Feb 25 2016 01: +0,23.166,378,Minimal Wear,Covert
Feb 26 2016 01: +0,23.001,468,Minimal Wear,Covert
Feb 27 2016 01: +0,23.541,490,Minimal Wear,Covert
Feb 28 2016 01: +0,24.004,371,Minimal Wear,Covert
Feb 29 2016 01: +0,22.985,343,Minimal Wear,Covert
Mar 01 2016 01: +0,23.178,437,Minimal Wear,Covert
Mar 02 2016 01: +0,24.574,392,Minimal Wear,Covert
Mar 03 2016 01: +0,23.883,407,Minimal Wear,Covert
Mar 04 2016 01: +0,23.927,430,Minimal Wear,Covert
Mar 05 2016 01: +0,23.821,529,Minimal Wear,Covert
Mar 06 2016 01: +0,23.732,451,Minimal Wear,Covert
Mar 07 2016 01: +0,23.533,352,Minimal Wear,Covert
Mar 08 2016 01: +0,23.433,363,Minimal Wear,Covert
Mar 09 2016 01: +0,23.452,303,Minimal Wear,Covert
Mar 10 2016 01: +0,23.399,300,Minimal Wear,Covert
Mar 11 2016 01: +0,23.438,342,Minimal Wear,Covert
Mar 12 2016 01: +0,24.787,384,Minimal Wear,Covert
Mar 13 2016 01: +0,24.939,368,Minimal Wear,Covert
Mar 14 2016 01: +0,24.701,302,Minimal Wear,Covert
Mar 15 2016 01: +0,25.036,269,Minimal Wear,Covert
Mar 16 2016 01: +0,25.21,309,Minimal Wear,Covert
Mar 17 2016 01: +0,25.209,273,Minimal Wear,Covert
Mar 18 2016 01: +0,24.673,405,Minimal Wear,Covert
Mar 19 2016 01: +0,23.933,513,Minimal Wear,Covert
Mar 20 2016 01: +0,23.564,446,Minimal Wear,Covert
Mar 21 2016 01: +0,24.517,433,Minimal Wear,Covert
Mar 22 2016 01: +0,24.451,344,Minimal Wear,Covert
Mar 23 2016 01: +0,24.343,328,Minimal Wear,Covert
Mar 24 2016 01: +0,24.064,375,Minimal Wear,Covert
Mar 25 2016 01: +0,24.001,419,Minimal Wear,Covert
Mar 26 2016 01: +0,23.471,425,Minimal Wear,Covert
Mar 27 2016 01: +0,24.012,391,Minimal Wear,Covert
Mar 28 2016 01: +0,24.442,346,Minimal Wear,Covert
Mar 29 2016 01: +0,25.102,387,Minimal Wear,Covert
Mar 30 2016 01: +0,25.999,371,Minimal Wear,Covert
Mar 31 2016 01: +0,26.905,381,Minimal Wear,Covert
Apr 01 2016 01: +0,27.776,443,Minimal Wear,Covert
Apr 02 2016 01: +0,28.079,432,Minimal Wear,Covert
Apr 03 2016 01: +0,25.631,559,Minimal Wear,Covert
Apr 04 2016 01: +0,26.624,430,Minimal Wear,Covert
Apr 05 2016 01: +0,27.469,321,Minimal Wear,Covert
Apr 06 2016 01: +0,27.984,307,Minimal Wear,Covert
Apr 07 2016 01: +0,28.211,271,Minimal Wear,Covert
Apr 08 2016 01: +0,28.859,348,Minimal Wear,Covert
Apr 09 2016 01: +0,28.995,410,Minimal Wear,Covert
Apr 10 2016 01: +0,29.065,318,Minimal Wear,Covert
Apr 11 2016 01: +0,27.797,299,Minimal Wear,Covert
Apr 12 2016 01: +0,28.857,264,Minimal Wear,Covert
Apr 13 2016 01: +0,28.061,278,Minimal Wear,Covert
Apr 14 2016 01: +0,28.32,285,Minimal Wear,Covert
Apr 15 2016 01: +0,28.483,332,Minimal Wear,Covert
Apr 16 2016 01: +0,28.075,323,Minimal Wear,Covert
Apr 17 2016 01: +0,28.128,319,Minimal Wear,Covert
Apr 18 2016 01: +0,28.354,270,Minimal Wear,Covert
Apr 19 2016 01: +0,28.309,250,Minimal Wear,Covert
Apr 20 2016 01: +0,28.685,237,Minimal Wear,Covert
Apr 21 2016 01: +0,28.967,257,Minimal Wear,Covert
Apr 22 2016 01: +0,28.411,313,Minimal Wear,Covert
Apr 23 2016 01: +0,28.72,326,Minimal Wear,Covert
Apr 24 2016 01: +0,28.001,316,Minimal Wear,Covert
Apr 25 2016 01: +0,28.624,268,Minimal Wear,Covert
Apr 26 2016 01: +0,28.49,255,Minimal Wear,Covert
Apr 27 2016 01: +0,28.872,235,Minimal Wear,Covert
Apr 28 2016 01: +0,28.587,294,Minimal Wear,Covert
Apr 29 2016 01: +0,28.774,320,Minimal Wear,Covert
Apr 30 2016 01: +0,29.742,293,Minimal Wear,Covert
May 01 2016 01: +0,28.883,318,Minimal Wear,Covert
May 02 2016 01: +0,29.62,288,Minimal Wear,Covert
May 03 2016 01: +0,29.591,260,Minimal Wear,Covert
May 04 2016 01: +0,28.655,249,Minimal Wear,Covert
May 05 2016 01: +0,29.035,263,Minimal Wear,Covert
May 06 2016 01: +0,29.563,306,Minimal Wear,Covert
May 07 2016 01: +0,29.167,267,Minimal Wear,Covert
May 08 2016 01: +0,29.179,232,Minimal Wear,Covert
May 09 2016 01: +0,28.661,244,Minimal Wear,Covert
May 10 2016 01: +0,28.2,204,Minimal Wear,Covert
May 11 2016 01: +0,28.497,251,Minimal Wear,Covert
May 12 2016 01: +0,28.184,232,Minimal Wear,Covert
May 13 2016 01: +0,28.145,253,Minimal Wear,Covert
May 14 2016 01: +0,28.618,314,Minimal Wear,Covert
May 15 2016 01: +0,27.147,346,Minimal Wear,Covert
May 16 2016 01: +0,27.284,275,Minimal Wear,Covert
May 17 2016 01: +0,25.944,272,Minimal Wear,Covert
May 18 2016 01: +0,25.3,265,Minimal Wear,Covert
May 19 2016 01: +0,25.666,266,Minimal Wear,Covert
May 20 2016 01: +0,26.203,287,Minimal Wear,Covert
May 21 2016 01: +0,25.56,378,Minimal Wear,Covert
May 22 2016 01: +0,24.602,373,Minimal Wear,Covert
May 23 2016 01: +0,24.194,283,Minimal Wear,Covert
May 24 2016 01: +0,24.518,240,Minimal Wear,Covert
May 25 2016 01: +0,24.35,283,Minimal Wear,Covert
May 26 2016 01: +0,24.701,301,Minimal Wear,Covert
May 27 2016 01: +0,25.221,287,Minimal Wear,Covert
May 28 2016 01: +0,25.047,266,Minimal Wear,Covert
May 29 2016 01: +0,25.058,236,Minimal Wear,Covert
May 30 2016 01: +0,25.442,259,Minimal Wear,Covert
May 31 2016 01: +0,26.109,261,Minimal Wear,Covert
Jun 01 2016 01: +0,25.889,346,Minimal Wear,Covert
Jun 02 2016 01: +0,25.514,278,Minimal Wear,Covert
Jun 03 2016 01: +0,25.191,364,Minimal Wear,Covert
Jun 04 2016 01: +0,24.284,392,Minimal Wear,Covert
Jun 05 2016 01: +0,23.731,285,Minimal Wear,Covert
Jun 06 2016 01: +0,23.806,306,Minimal Wear,Covert
Jun 07 2016 01: +0,24.386,247,Minimal Wear,Covert
Jun 08 2016 01: +0,23.979,281,Minimal Wear,Covert
Jun 09 2016 01: +0,23.616,276,Minimal Wear,Covert
Jun 10 2016 01: +0,23.683,305,Minimal Wear,Covert
Jun 11 2016 01: +0,23.778,328,Minimal Wear,Covert
Jun 12 2016 01: +0,23.339,305,Minimal Wear,Covert
Jun 13 2016 01: +0,23.487,330,Minimal Wear,Covert
Jun 14 2016 01: +0,23.815,281,Minimal Wear,Covert
Jun 15 2016 01: +0,23.298,280,Minimal Wear,Covert
Jun 16 2016 01: +0,22.612,348,Minimal Wear,Covert
Jun 17 2016 01: +0,22.641,358,Minimal Wear,Covert
Jun 18 2016 01: +0,22.599,305,Minimal Wear,Covert
Jun 19 2016 01: +0,22.658,295,Minimal Wear,Covert
Jun 20 2016 01: +0,22.441,326,Minimal Wear,Covert
Jun 21 2016 01: +0,22.404,329,Minimal Wear,Covert
Jun 22 2016 01: +0,20.951,347,Minimal Wear,Covert
Jun 23 2016 01: +0,19.076,470,Minimal Wear,Covert
Jun 24 2016 01: +0,19.134,565,Minimal Wear,Covert
Jun 25 2016 01: +0,19.114,512,Minimal Wear,Covert
Jun 26 2016 01: +0,19.03,434,Minimal Wear,Covert
Jun 27 2016 01: +0,18.889,431,Minimal Wear,Covert
Jun 28 2016 01: +0,19.533,356,Minimal Wear,Covert
Jun 29 2016 01: +0,19.05,366,Minimal Wear,Covert
Jun 30 2016 01: +0,19.117,362,Minimal Wear,Covert
Jul 01 2016 01: +0,19.029,438,Minimal Wear,Covert
Jul 02 2016 01: +0,19.085,390,Minimal Wear,Covert
Jul 03 2016 01: +0,19.087,375,Minimal Wear,Covert
Jul 04 2016 01: +0,19.246,403,Minimal Wear,Covert
Jul 05 2016 01: +0,21.309,356,Minimal Wear,Covert
Jul 06 2016 01: +0,22.587,348,Minimal Wear,Covert
Jul 07 2016 01: +0,22.619,354,Minimal Wear,Covert
Jul 08 2016 01: +0,22.841,366,Minimal Wear,Covert
Jul 09 2016 01: +0,22.452,371,Minimal Wear,Covert
Jul 10 2016 01: +0,20.431,469,Minimal Wear,Covert
Jul 11 2016 01: +0,21.709,356,Minimal Wear,Covert
Jul 12 2016 01: +0,22.223,345,Minimal Wear,Covert
Jul 13 2016 01: +0,23.115,327,Minimal Wear,Covert
Jul 14 2016 01: +0,21.512,365,Minimal Wear,Covert
Jul 15 2016 01: +0,21.854,329,Minimal Wear,Covert
Jul 16 2016 01: +0,22.57,318,Minimal Wear,Covert
Jul 17 2016 01: +0,21.903,327,Minimal Wear,Covert
Jul 18 2016 01: +0,22.198,302,Minimal Wear,Covert
Jul 19 2016 01: +0,21.99,307,Minimal Wear,Covert
Jul 20 2016 01: +0,21.592,317,Minimal Wear,Covert
Jul 21 2016 01: +0,21.391,261,Minimal Wear,Covert
Jul 22 2016 01: +0,21.293,301,Minimal Wear,Covert
Jul 23 2016 01: +0,20.491,318,Minimal Wear,Covert
Jul 24 2016 01: +0,20.598,295,Minimal Wear,Covert
Jul 25 2016 01: +0,20.538,338,Minimal Wear,Covert
Jul 26 2016 01: +0,20.557,300,Minimal Wear,Covert
Jul 27 2016 01: +0,21.0,318,Minimal Wear,Covert
Jul 28 2016 01: +0,21.08,299,Minimal Wear,Covert
Jul 29 2016 01: +0,20.471,330,Minimal Wear,Covert
Jul 30 2016 01: +0,20.443,332,Minimal Wear,Covert
Jul 31 2016 01: +0,20.125,330,Minimal Wear,Covert
Aug 01 2016 01: +0,19.914,453,Minimal Wear,Covert
Aug 02 2016 01: +0,19.702,393,Minimal Wear,Covert
Aug 03 2016 01: +0,18.941,362,Minimal Wear,Covert
Aug 04 2016 01: +0,18.562,373,Minimal Wear,Covert
Aug 05 2016 01: +0,19.321,377,Minimal Wear,Covert
Aug 06 2016 01: +0,19.606,327,Minimal Wear,Covert
Aug 07 2016 01: +0,18.69,377,Minimal Wear,Covert
Aug 08 2016 01: +0,18.288,393,Minimal Wear,Covert
Aug 09 2016 01: +0,18.315,322,Minimal Wear,Covert
Aug 10 2016 01: +0,18.131,321,Minimal Wear,Covert
Aug 11 2016 01: +0,18.189,342,Minimal Wear,Covert
Aug 12 2016 01: +0,18.33,348,Minimal Wear,Covert
Aug 13 2016 01: +0,18.186,385,Minimal Wear,Covert
Aug 14 2016 01: +0,17.822,349,Minimal Wear,Covert
Aug 15 2016 01: +0,18.895,346,Minimal Wear,Covert
Aug 16 2016 01: +0,19.124,308,Minimal Wear,Covert
Aug 17 2016 01: +0,18.813,353,Minimal Wear,Covert
Aug 18 2016 01: +0,18.712,359,Minimal Wear,Covert
Aug 19 2016 01: +0,17.995,447,Minimal Wear,Covert
Aug 20 2016 01: +0,18.093,414,Minimal Wear,Covert
Aug 21 2016 01: +0,18.097,446,Minimal Wear,Covert
Aug 22 2016 01: +0,17.94,396,Minimal Wear,Covert
Aug 23 2016 01: +0,17.978,377,Minimal Wear,Covert
Aug 24 2016 01: +0,17.847,372,Minimal Wear,Covert
Aug 25 2016 01: +0,18.303,341,Minimal Wear,Covert
Aug 26 2016 01: +0,18.211,372,Minimal Wear,Covert
Aug 27 2016 01: +0,18.927,377,Minimal Wear,Covert
Aug 28 2016 01: +0,19.131,364,Minimal Wear,Covert
Aug 29 2016 01: +0,19.179,374,Minimal Wear,Covert
Aug 30 2016 01: +0,19.114,350,Minimal Wear,Covert
Aug 31 2016 01: +0,19.281,311,Minimal Wear,Covert
Sep 01 2016 01: +0,19.417,316,Minimal Wear,Covert
Sep 02 2016 01: +0,19.839,343,Minimal Wear,Covert
Sep 03 2016 01: +0,19.494,402,Minimal Wear,Covert
Sep 04 2016 01: +0,19.124,354,Minimal Wear,Covert
Sep 05 2016 01: +0,19.18,364,Minimal Wear,Covert
Sep 06 2016 01: +0,19.455,366,Minimal Wear,Covert
Sep 07 2016 01: +0,19.28,314,Minimal Wear,Covert
Sep 08 2016 01: +0,19.433,290,Minimal Wear,Covert
Sep 09 2016 01: +0,19.445,333,Minimal Wear,Covert
Sep 10 2016 01: +0,19.265,409,Minimal Wear,Covert
Sep 11 2016 01: +0,19.395,383,Minimal Wear,Covert
Sep 12 2016 01: +0,19.981,275,Minimal Wear,Covert
Sep 13 2016 01: +0,20.517,240,Minimal Wear,Covert
Sep 14 2016 01: +0,20.266,238,Minimal Wear,Covert
Sep 15 2016 01: +0,20.503,276,Minimal Wear,Covert
Sep 16 2016 01: +0,20.282,317,Minimal Wear,Covert
Sep 17 2016 01: +0,19.852,355,Minimal Wear,Covert
Sep 18 2016 01: +0,19.398,350,Minimal Wear,Covert
Sep 19 2016 01: +0,19.613,300,Minimal Wear,Covert
Sep 20 2016 01: +0,19.667,239,Minimal Wear,Covert
Sep 21 2016 01: +0,19.339,264,Minimal Wear,Covert
Sep 22 2016 01: +0,19.175,225,Minimal Wear,Covert
Sep 23 2016 01: +0,19.496,298,Minimal Wear,Covert
Sep 24 2016 01: +0,19.967,411,Minimal Wear,Covert
