Date,Price,Quatity Sold
Jul 31 2014 01: +0,0.03,4868
Aug 01 2014 01: +0,0.03,5500
Aug 02 2014 01: +0,0.03,5741
Aug 03 2014 01: +0,0.03,5825
Aug 04 2014 01: +0,0.03,5789
Aug 05 2014 01: +0,0.03,5576
Aug 06 2014 01: +0,0.03,4985
Aug 07 2014 01: +0,0.03,5167
Aug 08 2014 01: +0,0.03,4867
Aug 09 2014 01: +0,0.03,5360
Aug 10 2014 01: +0,0.03,4864
Aug 11 2014 01: +0,0.03,5304
Aug 12 2014 01: +0,0.03,5704
Aug 13 2014 01: +0,0.03,5201
Aug 14 2014 01: +0,0.03,5925
Aug 15 2014 01: +0,0.03,6064
Aug 16 2014 01: +0,0.03,6582
Aug 17 2014 01: +0,0.03,10474
Aug 18 2014 01: +0,0.03,8826
Aug 19 2014 01: +0,0.03,16457
Aug 20 2014 01: +0,0.03,7492
Aug 21 2014 01: +0,0.03,5516
Aug 22 2014 01: +0,0.03,6027
Aug 23 2014 01: +0,0.03,6226
Aug 24 2014 01: +0,0.03,6063
Aug 25 2014 01: +0,0.03,6752
Aug 26 2014 01: +0,0.03,6070
Aug 27 2014 01: +0,0.03,6825
Aug 28 2014 01: +0,0.03,8606
Aug 29 2014 01: +0,0.03,7152
Aug 30 2014 01: +0,0.03,8486
Aug 31 2014 01: +0,0.03,7583
Sep 01 2014 01: +0,0.03,6681
Sep 02 2014 01: +0,0.03,7032
Sep 03 2014 01: +0,0.03,6149
Sep 04 2014 01: +0,0.03,5286
Sep 05 2014 01: +0,0.03,7116
Sep 06 2014 01: +0,0.03,7856
Sep 07 2014 01: +0,0.03,7154
Sep 08 2014 01: +0,0.03,5879
Sep 09 2014 01: +0,0.03,5842
Sep 10 2014 01: +0,0.03,5218
Sep 11 2014 01: +0,0.03,5631
Sep 12 2014 01: +0,0.03,5681
Sep 13 2014 01: +0,0.03,7163
Sep 14 2014 01: +0,0.03,6734
Sep 15 2014 01: +0,0.03,4855
Sep 16 2014 01: +0,0.03,5461
Sep 17 2014 01: +0,0.03,5908
Sep 18 2014 01: +0,0.03,5370
Sep 19 2014 01: +0,0.03,6051
Sep 20 2014 01: +0,0.03,7760
Sep 21 2014 01: +0,0.03,6959
Sep 22 2014 01: +0,0.03,6012
Sep 23 2014 01: +0,0.03,5791
Sep 24 2014 01: +0,0.03,6195
Sep 25 2014 01: +0,0.03,6127
Sep 26 2014 01: +0,0.03,7765
Sep 27 2014 01: +0,0.03,9493
Sep 28 2014 01: +0,0.03,8562
Sep 29 2014 01: +0,0.03,6761
Sep 30 2014 01: +0,0.03,8669
Oct 01 2014 01: +0,0.03,9440
Oct 02 2014 01: +0,0.03,7288
Oct 03 2014 01: +0,0.03,8874
Oct 04 2014 01: +0,0.03,10443
Oct 05 2014 01: +0,0.03,9847
Oct 06 2014 01: +0,0.03,7290
Oct 07 2014 01: +0,0.03,8321
Oct 08 2014 01: +0,0.03,7730
Oct 09 2014 01: +0,0.03,9344
Oct 10 2014 01: +0,0.03,10497
Oct 11 2014 01: +0,0.03,10110
Oct 12 2014 01: +0,0.03,10258
Oct 13 2014 01: +0,0.03,10052
Oct 14 2014 01: +0,0.03,7889
Oct 15 2014 01: +0,0.03,6821
Oct 16 2014 01: +0,0.03,7796
Oct 17 2014 01: +0,0.03,7975
Oct 18 2014 01: +0,0.03,9025
Oct 19 2014 01: +0,0.03,8355
Oct 20 2014 01: +0,0.03,7349
Oct 21 2014 01: +0,0.03,6554
Oct 22 2014 01: +0,0.03,7303
Oct 23 2014 01: +0,0.03,7361
Oct 24 2014 01: +0,0.03,7958
Oct 25 2014 01: +0,0.03,10316
Oct 26 2014 01: +0,0.03,9099
Oct 27 2014 01: +0,0.03,8720
Oct 28 2014 01: +0,0.03,6243
Oct 29 2014 01: +0,0.03,7080
Oct 30 2014 01: +0,0.03,6720
Oct 31 2014 01: +0,0.03,7975
Nov 01 2014 01: +0,0.03,9559
Nov 02 2014 01: +0,0.03,9179
Nov 03 2014 01: +0,0.03,7571
Nov 04 2014 01: +0,0.03,7535
Nov 05 2014 01: +0,0.03,7985
Nov 06 2014 01: +0,0.03,7354
Nov 07 2014 01: +0,0.03,7808
Nov 08 2014 01: +0,0.03,8348
Nov 09 2014 01: +0,0.03,7283
Nov 10 2014 01: +0,0.03,5755
Nov 11 2014 01: +0,0.03,5446
Nov 12 2014 01: +0,0.03,5253
Nov 13 2014 01: +0,0.03,5622
Nov 14 2014 01: +0,0.03,5657
Nov 15 2014 01: +0,0.03,6353
Nov 16 2014 01: +0,0.03,6016
Nov 17 2014 01: +0,0.03,5708
Nov 18 2014 01: +0,0.03,5055
Nov 19 2014 01: +0,0.03,4647
Nov 20 2014 01: +0,0.03,4905
Nov 21 2014 01: +0,0.03,5324
Nov 22 2014 01: +0,0.03,6105
Nov 23 2014 01: +0,0.03,5504
Nov 24 2014 01: +0,0.03,4267
Nov 25 2014 01: +0,0.03,3906
Nov 26 2014 01: +0,0.03,4202
Nov 27 2014 01: +0,0.03,5185
Nov 28 2014 01: +0,0.03,5653
Nov 29 2014 01: +0,0.03,7466
Nov 30 2014 01: +0,0.03,6280
Dec 01 2014 01: +0,0.03,4662
Dec 02 2014 01: +0,0.03,4881
Dec 03 2014 01: +0,0.03,4390
Dec 04 2014 01: +0,0.03,5221
Dec 05 2014 01: +0,0.03,6217
Dec 06 2014 01: +0,0.03,7037
Dec 07 2014 01: +0,0.03,6942
