Date,Price,Quatity Sold
Aug 17 2017 01: +0,0.237,48550
Aug 18 2017 01: +0,0.231,56525
Aug 19 2017 01: +0,0.245,52800
Aug 20 2017 01: +0,0.244,51472
Aug 21 2017 01: +0,0.24,49758
Aug 22 2017 01: +0,0.239,47889
Aug 23 2017 01: +0,0.229,47785
Aug 24 2017 01: +0,0.22,47883
Aug 25 2017 01: +0,0.235,55599
Aug 26 2017 01: +0,0.242,52655
Aug 27 2017 01: +0,0.238,51505
Aug 28 2017 01: +0,0.234,51580
Aug 29 2017 01: +0,0.233,47265
Aug 30 2017 01: +0,0.217,46620
Aug 31 2017 01: +0,0.22,46329
Sep 01 2017 01: +0,0.234,57710
Sep 02 2017 01: +0,0.244,55897
Sep 03 2017 01: +0,0.235,50967
Sep 04 2017 01: +0,0.231,49692
Sep 05 2017 01: +0,0.233,43183
Sep 06 2017 01: +0,0.229,42123
Sep 07 2017 01: +0,0.219,42327
Sep 08 2017 01: +0,0.22,48968
Sep 09 2017 01: +0,0.221,53215
Sep 10 2017 01: +0,0.22,51243
Sep 11 2017 01: +0,0.222,43261
Sep 12 2017 01: +0,0.223,42623
Sep 13 2017 01: +0,0.213,39239
Sep 14 2017 01: +0,0.209,43835
Sep 15 2017 01: +0,0.18,58301
Sep 16 2017 01: +0,0.166,60374
Sep 17 2017 01: +0,0.13,49907
Sep 18 2017 01: +0,0.122,40178
Sep 19 2017 01: +0,0.124,39924
Sep 20 2017 01: +0,0.108,39419
Sep 21 2017 01: +0,0.094,38245
Sep 22 2017 01: +0,0.091,45279
Sep 23 2017 01: +0,0.075,43491
Sep 24 2017 01: +0,0.057,39013
Sep 25 2017 01: +0,0.053,32965
Sep 26 2017 01: +0,0.067,39724
Sep 27 2017 01: +0,0.067,35871
Sep 28 2017 01: +0,0.068,35383
Sep 29 2017 01: +0,0.071,41987
Sep 30 2017 01: +0,0.076,46898
Oct 01 2017 01: +0,0.063,39668
Oct 02 2017 01: +0,0.059,33692
Oct 03 2017 01: +0,0.06,32762
Oct 04 2017 01: +0,0.058,30914
Oct 05 2017 01: +0,0.058,33339
Oct 06 2017 01: +0,0.059,36273
Oct 07 2017 01: +0,0.055,43825
Oct 08 2017 01: +0,0.045,35274
Oct 09 2017 01: +0,0.041,27332
Oct 10 2017 01: +0,0.04,24516
Oct 11 2017 01: +0,0.03,28012
Oct 12 2017 01: +0,0.03,29115
Oct 13 2017 01: +0,0.033,29940
Oct 14 2017 01: +0,0.033,32463
Oct 15 2017 01: +0,0.031,32514
Oct 16 2017 01: +0,0.03,28691
Oct 17 2017 01: +0,0.03,23393
Oct 18 2017 01: +0,0.03,21207
Oct 19 2017 01: +0,0.03,27267
Oct 20 2017 01: +0,0.03,26254
Oct 21 2017 01: +0,0.03,30182
Oct 22 2017 01: +0,0.03,28096
Oct 23 2017 01: +0,0.03,27693
Oct 24 2017 01: +0,0.03,27314
Oct 25 2017 01: +0,0.03,19110
Oct 26 2017 01: +0,0.03,20708
Oct 27 2017 01: +0,0.03,19716
Oct 28 2017 01: +0,0.03,27551
Oct 29 2017 01: +0,0.03,23777
Oct 30 2017 01: +0,0.03,40075
Oct 31 2017 01: +0,0.03,20509
Nov 01 2017 01: +0,0.03,23943
Nov 02 2017 01: +0,0.03,22269
Nov 03 2017 01: +0,0.03,20077
Nov 04 2017 01: +0,0.03,25015
Nov 05 2017 01: +0,0.03,21936
Nov 06 2017 01: +0,0.03,22425
Nov 07 2017 01: +0,0.03,19069
Nov 08 2017 01: +0,0.03,18354
Nov 09 2017 01: +0,0.03,14372
Nov 10 2017 01: +0,0.03,20214
Nov 11 2017 01: +0,0.03,21719
Nov 12 2017 01: +0,0.03,20345
Nov 13 2017 01: +0,0.03,17997
Nov 14 2017 01: +0,0.03,22004
Nov 15 2017 01: +0,0.03,19668
Nov 16 2017 01: +0,0.03,19894
Nov 17 2017 01: +0,0.03,21865
Nov 18 2017 01: +0,0.03,26290
Nov 19 2017 01: +0,0.03,23668
Nov 20 2017 01: +0,0.03,20156
Nov 21 2017 01: +0,0.03,17948
Nov 22 2017 01: +0,0.03,18212
Nov 23 2017 01: +0,0.03,22924
Nov 24 2017 01: +0,0.03,22927
Nov 25 2017 01: +0,0.03,24409
Nov 26 2017 01: +0,0.03,24158
Nov 27 2017 01: +0,0.03,17328
Nov 28 2017 01: +0,0.03,22216
Nov 29 2017 01: +0,0.03,21539
Nov 30 2017 01: +0,0.03,23450
Dec 01 2017 01: +0,0.03,22917
Dec 02 2017 01: +0,0.03,24920
Dec 03 2017 01: +0,0.03,24880
Dec 04 2017 01: +0,0.03,28801
Dec 05 2017 01: +0,0.03,19299
Dec 06 2017 01: +0,0.03,21077
Dec 07 2017 01: +0,0.03,20259
Dec 08 2017 01: +0,0.03,21584
Dec 09 2017 01: +0,0.03,25133
Dec 10 2017 01: +0,0.03,24947
Dec 11 2017 01: +0,0.03,19554
Dec 12 2017 01: +0,0.03,21063
Dec 13 2017 01: +0,0.03,19113
Dec 14 2017 01: +0,0.03,18875
Dec 15 2017 01: +0,0.03,25439
Dec 16 2017 01: +0,0.03,22792
Dec 17 2017 01: +0,0.03,24070
Dec 18 2017 01: +0,0.03,25200
Dec 19 2017 01: +0,0.03,21445
Dec 20 2017 01: +0,0.03,23362
Dec 21 2017 01: +0,0.03,19772
Dec 22 2017 01: +0,0.03,28011
Dec 23 2017 01: +0,0.03,29447
Dec 24 2017 01: +0,0.03,28024
Dec 25 2017 01: +0,0.03,28778
Dec 26 2017 01: +0,0.03,27407
Dec 27 2017 01: +0,0.03,30930
Dec 28 2017 01: +0,0.03,30336
Dec 29 2017 01: +0,0.03,31416
Dec 30 2017 01: +0,0.03,30449
Dec 31 2017 01: +0,0.03,26349
Jan 01 2018 01: +0,0.03,31348
Jan 02 2018 01: +0,0.03,29587
Jan 03 2018 01: +0,0.03,28376
Jan 04 2018 01: +0,0.03,33152
Jan 05 2018 01: +0,0.03,30187
Jan 06 2018 01: +0,0.03,29641
Jan 07 2018 01: +0,0.03,35283
Jan 08 2018 01: +0,0.03,27711
Jan 09 2018 01: +0,0.03,26199
Jan 10 2018 01: +0,0.03,29058
Jan 11 2018 01: +0,0.03,29343
Jan 12 2018 01: +0,0.03,34446
Jan 13 2018 01: +0,0.03,39459
Jan 14 2018 01: +0,0.03,29387
Jan 15 2018 01: +0,0.03,26489
Jan 16 2018 01: +0,0.03,25872
Jan 17 2018 01: +0,0.03,27550
Jan 18 2018 01: +0,0.03,26654
Jan 19 2018 01: +0,0.03,24225
Jan 20 2018 01: +0,0.03,28606
Jan 21 2018 01: +0,0.03,48153
Jan 22 2018 01: +0,0.03,55168
Jan 23 2018 01: +0,0.03,26068
Jan 24 2018 01: +0,0.03,25597
