Date,Price,Quatity Sold
Feb 28 2015 01: +0,0.059,98711
Mar 01 2015 01: +0,0.056,91872
Mar 02 2015 01: +0,0.054,77198
Mar 03 2015 01: +0,0.055,73022
Mar 04 2015 01: +0,0.053,78260
Mar 05 2015 01: +0,0.052,85267
Mar 06 2015 01: +0,0.051,93184
Mar 07 2015 01: +0,0.051,91823
Mar 08 2015 01: +0,0.05,79876
Mar 09 2015 01: +0,0.044,73618
Mar 10 2015 01: +0,0.046,69813
Mar 11 2015 01: +0,0.046,64515
Mar 12 2015 01: +0,0.041,64267
Mar 13 2015 01: +0,0.038,87099
Mar 14 2015 01: +0,0.042,98245
Mar 15 2015 01: +0,0.038,99811
Mar 16 2015 01: +0,0.039,75115
Mar 17 2015 01: +0,0.043,76153
Mar 18 2015 01: +0,0.04,76901
Mar 19 2015 01: +0,0.042,77195
Mar 20 2015 01: +0,0.041,84022
Mar 21 2015 01: +0,0.042,88650
Mar 22 2015 01: +0,0.038,88004
Mar 23 2015 01: +0,0.037,75994
Mar 24 2015 01: +0,0.037,71312
Mar 25 2015 01: +0,0.037,76324
Mar 26 2015 01: +0,0.039,73168
Mar 27 2015 01: +0,0.038,90052
Mar 28 2015 01: +0,0.041,97788
Mar 29 2015 01: +0,0.035,95363
Mar 30 2015 01: +0,0.036,82836
Mar 31 2015 01: +0,0.039,83273
Apr 01 2015 01: +0,0.042,99943
Apr 02 2015 01: +0,0.045,99306
Apr 03 2015 01: +0,0.043,104433
Apr 04 2015 01: +0,0.041,111716
Apr 05 2015 01: +0,0.041,106658
Apr 06 2015 01: +0,0.041,101866
Apr 07 2015 01: +0,0.044,99778
Apr 08 2015 01: +0,0.04,102922
Apr 09 2015 01: +0,0.038,103349
Apr 10 2015 01: +0,0.042,98169
Apr 11 2015 01: +0,0.042,115819
Apr 12 2015 01: +0,0.04,101582
Apr 13 2015 01: +0,0.037,89836
Apr 14 2015 01: +0,0.035,77368
Apr 15 2015 01: +0,0.038,70860
Apr 16 2015 01: +0,0.034,79644
Apr 17 2015 01: +0,0.03,83073
Apr 18 2015 01: +0,0.03,105237
Apr 19 2015 01: +0,0.03,106943
Apr 20 2015 01: +0,0.03,92205
Apr 21 2015 01: +0,0.03,91622
Apr 22 2015 01: +0,0.03,96344
Apr 23 2015 01: +0,0.03,103432
Apr 24 2015 01: +0,0.03,113287
Apr 25 2015 01: +0,0.03,133101
Apr 26 2015 01: +0,0.03,130161
Apr 27 2015 01: +0,0.03,105835
Apr 28 2015 01: +0,0.03,106041
Apr 29 2015 01: +0,0.03,99853
Apr 30 2015 01: +0,0.03,115526
May 01 2015 01: +0,0.03,119854
May 02 2015 01: +0,0.03,145947
May 03 2015 01: +0,0.03,134238
May 04 2015 01: +0,0.03,112682
May 05 2015 01: +0,0.03,114737
May 06 2015 01: +0,0.03,122005
May 07 2015 01: +0,0.03,101670
May 08 2015 01: +0,0.03,131863
May 09 2015 01: +0,0.03,139984
May 10 2015 01: +0,0.03,143851
May 11 2015 01: +0,0.03,114551
May 12 2015 01: +0,0.03,115849
May 13 2015 01: +0,0.03,122349
May 14 2015 01: +0,0.03,139249
May 15 2015 01: +0,0.03,127777
May 16 2015 01: +0,0.03,143514
May 17 2015 01: +0,0.03,131429
May 18 2015 01: +0,0.03,104811
May 19 2015 01: +0,0.033,112782
May 20 2015 01: +0,0.037,90702
May 21 2015 01: +0,0.034,100445
May 22 2015 01: +0,0.033,137007
May 23 2015 01: +0,0.033,124382
May 24 2015 01: +0,0.031,112959
May 25 2015 01: +0,0.033,100336
May 26 2015 01: +0,0.033,106430
May 27 2015 01: +0,0.03,118407
May 28 2015 01: +0,0.03,109122
May 29 2015 01: +0,0.03,136019
May 30 2015 01: +0,0.03,145439
May 31 2015 01: +0,0.03,132003
Jun 01 2015 01: +0,0.031,122673
Jun 02 2015 01: +0,0.03,114154
Jun 03 2015 01: +0,0.03,122401
Jun 04 2015 01: +0,0.03,116006
Jun 05 2015 01: +0,0.03,126236
Jun 06 2015 01: +0,0.03,111313
Jun 07 2015 01: +0,0.03,108371
Jun 08 2015 01: +0,0.03,96335
Jun 09 2015 01: +0,0.03,94319
Jun 10 2015 01: +0,0.03,105021
Jun 11 2015 01: +0,0.03,84331
Jun 12 2015 01: +0,0.03,102322
Jun 13 2015 01: +0,0.03,103045
Jun 14 2015 01: +0,0.03,103621
Jun 15 2015 01: +0,0.03,88834
Jun 16 2015 01: +0,0.03,79603
Jun 17 2015 01: +0,0.03,79822
Jun 18 2015 01: +0,0.03,73541
Jun 19 2015 01: +0,0.03,83781
Jun 20 2015 01: +0,0.03,78486
Jun 21 2015 01: +0,0.03,74051
Jun 22 2015 01: +0,0.03,74275
Jun 23 2015 01: +0,0.03,66320
Jun 24 2015 01: +0,0.03,68908
Jun 25 2015 01: +0,0.03,76524
Jun 26 2015 01: +0,0.03,79425
Jun 27 2015 01: +0,0.03,80394
Jun 28 2015 01: +0,0.03,80882
Jun 29 2015 01: +0,0.03,79803
Jun 30 2015 01: +0,0.03,82015
Jul 01 2015 01: +0,0.03,88949
Jul 02 2015 01: +0,0.03,95001
Jul 03 2015 01: +0,0.03,80141
Jul 04 2015 01: +0,0.03,68239
Jul 05 2015 01: +0,0.03,71246
Jul 06 2015 01: +0,0.03,72086
