Date,Price,Quatity Sold
Nov 24 2019 01: +0,1.087,31
Nov 25 2019 01: +0,1.084,22
Nov 26 2019 01: +0,1.041,35
Nov 27 2019 01: +0,1.041,32
Nov 28 2019 01: +0,1.056,41
Nov 29 2019 01: +0,1.05,43
Nov 30 2019 01: +0,1.05,36
Dec 01 2019 01: +0,1.045,24
Dec 02 2019 01: +0,1.022,25
Dec 03 2019 01: +0,1.04,30
Dec 04 2019 01: +0,1.038,27
Dec 05 2019 01: +0,1.026,48
Dec 06 2019 01: +0,1.009,43
Dec 07 2019 01: +0,1.053,37
Dec 08 2019 01: +0,1.049,35
Dec 09 2019 01: +0,1.04,29
Dec 10 2019 01: +0,1.067,38
Dec 11 2019 01: +0,1.111,16
Dec 12 2019 01: +0,1.09,42
Dec 13 2019 01: +0,1.139,26
Dec 14 2019 01: +0,1.098,27
Dec 15 2019 01: +0,1.098,34
Dec 16 2019 01: +0,1.115,12
Dec 17 2019 01: +0,1.066,23
Dec 18 2019 01: +0,1.068,33
Dec 19 2019 01: +0,1.063,32
Dec 20 2019 01: +0,1.065,26
Dec 21 2019 01: +0,1.078,23
Dec 22 2019 01: +0,1.108,19
Dec 23 2019 01: +0,1.117,17
Dec 24 2019 01: +0,1.117,17
Dec 25 2019 01: +0,1.122,32
Dec 26 2019 01: +0,1.106,32
Dec 27 2019 01: +0,1.127,31
Dec 28 2019 01: +0,1.135,22
Dec 29 2019 01: +0,1.143,19
Dec 30 2019 01: +0,1.142,25
Dec 31 2019 01: +0,1.13,29
Jan 01 2020 01: +0,1.149,29
Jan 02 2020 01: +0,1.148,29
Jan 03 2020 01: +0,1.143,35
Jan 04 2020 01: +0,1.14,37
Jan 05 2020 01: +0,1.137,37
Jan 06 2020 01: +0,1.137,27
Jan 07 2020 01: +0,1.105,34
Jan 08 2020 01: +0,1.128,31
Jan 09 2020 01: +0,1.124,32
Jan 10 2020 01: +0,1.117,41
Jan 11 2020 01: +0,1.145,41
Jan 12 2020 01: +0,1.137,49
Jan 13 2020 01: +0,1.149,33
Jan 14 2020 01: +0,1.066,25
Jan 15 2020 01: +0,1.084,45
Jan 16 2020 01: +0,1.088,29
Jan 17 2020 01: +0,1.089,37
Jan 18 2020 01: +0,1.083,35
Jan 19 2020 01: +0,1.08,29
Jan 20 2020 01: +0,1.085,40
Jan 21 2020 01: +0,1.082,34
Jan 22 2020 01: +0,1.086,39
Jan 23 2020 01: +0,1.088,26
Jan 24 2020 01: +0,1.085,45
Jan 25 2020 01: +0,1.069,27
Jan 26 2020 01: +0,1.083,30
Jan 27 2020 01: +0,1.059,36
Jan 28 2020 01: +0,1.06,18
Jan 29 2020 01: +0,1.078,23
Jan 30 2020 01: +0,1.064,33
Jan 31 2020 01: +0,1.081,29
Feb 01 2020 01: +0,1.079,24
Feb 02 2020 01: +0,1.069,31
Feb 03 2020 01: +0,1.075,20
Feb 04 2020 01: +0,1.08,17
Feb 05 2020 01: +0,1.08,40
Feb 06 2020 01: +0,1.068,31
Feb 07 2020 01: +0,1.057,45
Feb 08 2020 01: +0,1.068,39
Feb 09 2020 01: +0,1.066,37
Feb 10 2020 01: +0,1.06,32
Feb 11 2020 01: +0,1.063,38
Feb 12 2020 01: +0,1.058,39
Feb 13 2020 01: +0,1.049,38
Feb 14 2020 01: +0,1.057,52
Feb 15 2020 01: +0,1.061,47
Feb 16 2020 01: +0,1.061,43
Feb 17 2020 01: +0,1.061,48
Feb 18 2020 01: +0,1.059,35
Feb 19 2020 01: +0,1.051,43
Feb 20 2020 01: +0,1.045,51
Feb 21 2020 01: +0,1.04,51
Feb 22 2020 01: +0,1.041,45
Feb 23 2020 01: +0,1.044,57
Feb 24 2020 01: +0,1.023,51
Feb 25 2020 01: +0,1.037,42
