Date,Price,Quantity Sold
Oct 20 2021 01: +0,0.129,61337
Oct 21 2021 01: +0,0.13,56794
Oct 22 2021 01: +0,0.123,97483
Oct 23 2021 01: +0,0.123,92315
Oct 24 2021 01: +0,0.118,67754
Oct 25 2021 01: +0,0.121,69356
Oct 26 2021 01: +0,0.12,64322
Oct 27 2021 01: +0,0.119,66089
Oct 28 2021 01: +0,0.118,68105
Oct 29 2021 01: +0,0.118,76567
Oct 30 2021 01: +0,0.112,79516
Oct 31 2021 01: +0,0.113,84008
Nov 01 2021 01: +0,0.114,70417
Nov 02 2021 01: +0,0.118,66260
Nov 03 2021 01: +0,0.121,72570
Nov 04 2021 01: +0,0.122,66887
Nov 05 2021 01: +0,0.126,79840
Nov 06 2021 01: +0,0.139,92450
Nov 07 2021 01: +0,0.142,84958
Nov 08 2021 01: +0,0.128,65284
Nov 09 2021 01: +0,0.124,60150
Nov 10 2021 01: +0,0.121,85803
Nov 11 2021 01: +0,0.122,72156
Nov 12 2021 01: +0,0.123,71912
Nov 13 2021 01: +0,0.124,74130
Nov 14 2021 01: +0,0.123,72449
Nov 15 2021 01: +0,0.127,62888
Nov 16 2021 01: +0,0.132,69532
Nov 17 2021 01: +0,0.133,63376
Nov 18 2021 01: +0,0.13,66100
Nov 19 2021 01: +0,0.132,71217
Nov 20 2021 01: +0,0.133,73558
Nov 21 2021 01: +0,0.146,105432
Nov 22 2021 01: +0,0.156,77566
Nov 23 2021 01: +0,0.161,79808
Nov 24 2021 01: +0,0.161,72973
Nov 25 2021 01: +0,0.148,78978
Nov 26 2021 01: +0,0.154,86689
Nov 27 2021 01: +0,0.151,87628
Nov 28 2021 01: +0,0.149,81726
Nov 29 2021 01: +0,0.147,75882
Nov 30 2021 01: +0,0.142,103312
Dec 01 2021 01: +0,0.143,88426
Dec 02 2021 01: +0,0.142,75842
Dec 03 2021 01: +0,0.145,72348
Dec 04 2021 01: +0,0.148,84412
Dec 05 2021 01: +0,0.147,79844
Dec 06 2021 01: +0,0.148,64528
Dec 07 2021 01: +0,0.15,69897
Dec 08 2021 01: +0,0.154,70605
Dec 09 2021 01: +0,0.158,71108
Dec 10 2021 01: +0,0.159,73133
Dec 11 2021 01: +0,0.154,78399
Dec 12 2021 01: +0,0.15,69535
Dec 13 2021 01: +0,0.153,62713
Dec 14 2021 01: +0,0.154,62631
Dec 15 2021 01: +0,0.149,65907
Dec 16 2021 01: +0,0.15,61026
Dec 17 2021 01: +0,0.15,61473
Dec 18 2021 01: +0,0.148,67559
Dec 19 2021 01: +0,0.144,68411
Dec 20 2021 01: +0,0.144,63566
Dec 21 2021 01: +0,0.146,61642
Dec 22 2021 01: +0,0.141,68996
Dec 23 2021 01: +0,0.137,68397
Dec 24 2021 01: +0,0.138,71030
Dec 25 2021 01: +0,0.138,69632
Dec 26 2021 01: +0,0.137,76090
Dec 27 2021 01: +0,0.137,66891
Dec 28 2021 01: +0,0.137,71142
Dec 29 2021 01: +0,0.137,75584
Dec 30 2021 01: +0,0.136,72010
Dec 31 2021 01: +0,0.14,63476
Jan 01 2022 01: +0,0.147,72827
Jan 02 2022 01: +0,0.145,76586
Jan 03 2022 01: +0,0.143,77792
Jan 04 2022 01: +0,0.143,74132
Jan 05 2022 01: +0,0.143,78319
Jan 06 2022 01: +0,0.144,67504
Jan 07 2022 01: +0,0.147,69355
Jan 08 2022 01: +0,0.145,71235
Jan 09 2022 01: +0,0.149,76295
Jan 10 2022 01: +0,0.148,60824
Jan 11 2022 01: +0,0.154,69876
Jan 12 2022 01: +0,0.155,69774
Jan 13 2022 01: +0,0.156,67692
Jan 14 2022 01: +0,0.155,79605
Jan 15 2022 01: +0,0.159,88369
Jan 16 2022 01: +0,0.157,73963
Jan 17 2022 01: +0,0.157,64996
Jan 18 2022 01: +0,0.161,65362
Jan 19 2022 01: +0,0.164,73396
Jan 20 2022 01: +0,0.171,88858
Jan 21 2022 01: +0,0.166,155717
Jan 22 2022 01: +0,0.153,140191
Jan 23 2022 01: +0,0.154,98120
Jan 24 2022 01: +0,0.153,83406
Jan 25 2022 01: +0,0.152,84658
Jan 26 2022 01: +0,0.152,84960
Jan 27 2022 01: +0,0.153,89759
Jan 28 2022 01: +0,0.152,104433
Jan 29 2022 01: +0,0.154,110111
Jan 30 2022 01: +0,0.154,108221
Jan 31 2022 01: +0,0.156,102019
Feb 01 2022 01: +0,0.157,95687
Feb 02 2022 01: +0,0.153,90861
Feb 03 2022 01: +0,0.151,95360
Feb 04 2022 01: +0,0.149,92712
Feb 05 2022 01: +0,0.149,92214
Feb 06 2022 01: +0,0.155,98516
Feb 07 2022 01: +0,0.155,89817
Feb 08 2022 01: +0,0.153,85329
Feb 09 2022 01: +0,0.151,81866
Feb 10 2022 01: +0,0.15,80850
Feb 11 2022 01: +0,0.151,92037
Feb 12 2022 01: +0,0.151,92184
Feb 13 2022 01: +0,0.15,86792
Feb 14 2022 01: +0,0.15,72532
Feb 15 2022 01: +0,0.149,74104
Feb 16 2022 01: +0,0.148,78135
Feb 17 2022 01: +0,0.15,78074
Feb 18 2022 01: +0,0.148,82863
Feb 19 2022 01: +0,0.15,89340
Feb 20 2022 01: +0,0.148,85301
Feb 21 2022 01: +0,0.151,76107
Feb 22 2022 01: +0,0.151,86277
Feb 23 2022 01: +0,0.147,92083
Feb 24 2022 01: +0,0.148,85656
Feb 25 2022 01: +0,0.151,81298
Feb 26 2022 01: +0,0.15,93420
Feb 27 2022 01: +0,0.151,91538
Feb 28 2022 01: +0,0.16,115658
Mar 01 2022 01: +0,0.175,161152
Mar 02 2022 01: +0,0.186,140064
Mar 03 2022 01: +0,0.185,105426
Mar 04 2022 01: +0,0.182,100755
Mar 05 2022 01: +0,0.18,115322
Mar 06 2022 01: +0,0.178,114987
Mar 07 2022 01: +0,0.17,107037
Mar 08 2022 01: +0,0.178,149216
Mar 09 2022 01: +0,0.182,110037
Mar 10 2022 01: +0,0.18,101079
Mar 11 2022 01: +0,0.186,102856
Mar 12 2022 01: +0,0.19,118587
Mar 13 2022 01: +0,0.194,114304
Mar 14 2022 01: +0,0.203,103342
Mar 15 2022 01: +0,0.219,119225
Mar 16 2022 01: +0,0.227,108670
Mar 17 2022 01: +0,0.228,100220
Mar 18 2022 01: +0,0.231,102204
Mar 19 2022 01: +0,0.234,107142
Mar 20 2022 01: +0,0.238,108526
Mar 21 2022 01: +0,0.258,118745
Mar 22 2022 01: +0,0.273,119751
Mar 23 2022 01: +0,0.297,141722
Mar 24 2022 01: +0,0.285,127108
Mar 25 2022 01: +0,0.251,103819
Mar 26 2022 01: +0,0.242,109425
Mar 27 2022 01: +0,0.256,117705
Mar 28 2022 01: +0,0.254,97041
Mar 29 2022 01: +0,0.248,100337
Mar 30 2022 01: +0,0.251,92563
Mar 31 2022 01: +0,0.261,98500
Apr 01 2022 01: +0,0.27,62278
Apr 01 2022 15: +0,0.277,5485
Apr 01 2022 16: +0,0.27,5410
Apr 01 2022 17: +0,0.28,6713
Apr 01 2022 18: +0,0.276,6322
Apr 01 2022 19: +0,0.277,7328
Apr 01 2022 20: +0,0.274,7444
Apr 01 2022 21: +0,0.27,6281
Apr 01 2022 22: +0,0.268,5017
Apr 01 2022 23: +0,0.27,4120
Apr 02 2022 00: +0,0.27,3134
Apr 02 2022 01: +0,0.276,2800
Apr 02 2022 02: +0,0.276,2555
Apr 02 2022 03: +0,0.28,3176
Apr 02 2022 04: +0,0.28,3337
Apr 02 2022 05: +0,0.28,3168
Apr 02 2022 06: +0,0.286,4261
Apr 02 2022 07: +0,0.28,4271
Apr 02 2022 08: +0,0.278,3849
Apr 02 2022 09: +0,0.28,4664
Apr 02 2022 10: +0,0.27,4012
Apr 02 2022 11: +0,0.278,5184
Apr 02 2022 12: +0,0.278,6213
Apr 02 2022 13: +0,0.279,6810
Apr 02 2022 14: +0,0.28,8379
Apr 02 2022 15: +0,0.283,8698
Apr 02 2022 16: +0,0.29,7839
Apr 02 2022 17: +0,0.29,8766
Apr 02 2022 18: +0,0.29,7383
Apr 02 2022 19: +0,0.28,7437
Apr 02 2022 20: +0,0.28,7030
Apr 02 2022 21: +0,0.28,7054
Apr 02 2022 22: +0,0.28,5314
Apr 02 2022 23: +0,0.27,4070
Apr 03 2022 00: +0,0.27,3693
Apr 03 2022 01: +0,0.278,3793
Apr 03 2022 02: +0,0.28,2584
Apr 03 2022 03: +0,0.29,4343
Apr 03 2022 04: +0,0.29,2465
Apr 03 2022 05: +0,0.29,2982
Apr 03 2022 06: +0,0.29,4365
Apr 03 2022 07: +0,0.299,4345
Apr 03 2022 08: +0,0.292,4743
Apr 03 2022 09: +0,0.292,4866
Apr 03 2022 10: +0,0.29,7060
Apr 03 2022 11: +0,0.29,6361
Apr 03 2022 12: +0,0.288,6977
Apr 03 2022 13: +0,0.29,7596
Apr 03 2022 14: +0,0.288,8871
Apr 03 2022 15: +0,0.288,7785
Apr 03 2022 16: +0,0.286,7716
Apr 03 2022 17: +0,0.287,6801
Apr 03 2022 18: +0,0.287,7633
Apr 03 2022 19: +0,0.287,8263
Apr 03 2022 20: +0,0.281,6054
Apr 03 2022 21: +0,0.28,5530
Apr 03 2022 22: +0,0.277,4160
Apr 03 2022 23: +0,0.278,3570
Apr 04 2022 00: +0,0.27,2328
Apr 04 2022 01: +0,0.287,2726
Apr 04 2022 02: +0,0.29,3239
Apr 04 2022 03: +0,0.29,3208
Apr 04 2022 04: +0,0.294,3478
Apr 04 2022 05: +0,0.29,2229
Apr 04 2022 06: +0,0.29,2709
Apr 04 2022 07: +0,0.29,3023
Apr 04 2022 08: +0,0.29,4155
Apr 04 2022 09: +0,0.29,3549
Apr 04 2022 10: +0,0.29,3862
Apr 04 2022 11: +0,0.292,4220
Apr 04 2022 12: +0,0.29,5257
Apr 04 2022 13: +0,0.29,5475
Apr 04 2022 14: +0,0.29,5004
Apr 04 2022 15: +0,0.29,6298
Apr 04 2022 16: +0,0.287,5823
Apr 04 2022 17: +0,0.284,5650
Apr 04 2022 18: +0,0.275,6370
Apr 04 2022 19: +0,0.28,7469
Apr 04 2022 20: +0,0.278,5984
Apr 04 2022 21: +0,0.28,5181
Apr 04 2022 22: +0,0.28,3454
Apr 04 2022 23: +0,0.28,2902
Apr 05 2022 00: +0,0.278,1968
Apr 05 2022 01: +0,0.284,2378
Apr 05 2022 02: +0,0.29,2602
Apr 05 2022 03: +0,0.3,4807
Apr 05 2022 04: +0,0.294,3246
Apr 05 2022 05: +0,0.3,4171
Apr 05 2022 06: +0,0.295,3300
Apr 05 2022 07: +0,0.29,2903
Apr 05 2022 08: +0,0.297,5480
Apr 05 2022 09: +0,0.294,4124
Apr 05 2022 10: +0,0.3,5355
Apr 05 2022 11: +0,0.29,3597
Apr 05 2022 12: +0,0.291,5187
Apr 05 2022 13: +0,0.296,5047
Apr 05 2022 14: +0,0.297,5485
Apr 05 2022 15: +0,0.297,7105
Apr 05 2022 16: +0,0.3,6801
Apr 05 2022 17: +0,0.297,6389
Apr 05 2022 18: +0,0.289,6350
Apr 05 2022 19: +0,0.286,6255
Apr 05 2022 20: +0,0.28,5362
Apr 05 2022 21: +0,0.28,5622
Apr 05 2022 22: +0,0.28,3848
Apr 05 2022 23: +0,0.285,3103
Apr 06 2022 00: +0,0.28,2006
Apr 06 2022 01: +0,0.29,2053
Apr 06 2022 02: +0,0.298,2568
Apr 06 2022 03: +0,0.298,2928
Apr 06 2022 04: +0,0.309,3127
Apr 06 2022 05: +0,0.31,3958
Apr 06 2022 06: +0,0.3,2588
Apr 06 2022 07: +0,0.3,3343
Apr 06 2022 08: +0,0.3,3168
Apr 06 2022 09: +0,0.3,3152
Apr 06 2022 10: +0,0.301,6495
Apr 06 2022 11: +0,0.31,5798
Apr 06 2022 12: +0,0.31,5816
Apr 06 2022 13: +0,0.309,6215
Apr 06 2022 14: +0,0.31,6455
Apr 06 2022 15: +0,0.31,5909
Apr 06 2022 16: +0,0.31,6518
Apr 06 2022 17: +0,0.31,6763
Apr 06 2022 18: +0,0.307,6454
Apr 06 2022 19: +0,0.3,6219
Apr 06 2022 20: +0,0.3,5160
Apr 06 2022 21: +0,0.3,5169
Apr 06 2022 22: +0,0.3,4037
Apr 06 2022 23: +0,0.3,3813
Apr 07 2022 00: +0,0.306,2739
Apr 07 2022 01: +0,0.31,2574
Apr 07 2022 02: +0,0.31,2398
Apr 07 2022 03: +0,0.313,3543
Apr 07 2022 04: +0,0.32,6038
Apr 07 2022 05: +0,0.32,8359
Apr 07 2022 06: +0,0.32,3695
Apr 07 2022 07: +0,0.32,4594
Apr 07 2022 08: +0,0.318,4041
Apr 07 2022 09: +0,0.314,4175
Apr 07 2022 10: +0,0.311,4226
Apr 07 2022 11: +0,0.317,3928
Apr 07 2022 12: +0,0.32,4556
Apr 07 2022 13: +0,0.32,5011
Apr 07 2022 14: +0,0.317,4754
Apr 07 2022 15: +0,0.317,6202
Apr 07 2022 16: +0,0.32,7851
Apr 07 2022 17: +0,0.312,6243
Apr 07 2022 18: +0,0.313,6160
Apr 07 2022 19: +0,0.31,6912
Apr 07 2022 20: +0,0.31,6368
Apr 07 2022 21: +0,0.308,5414
Apr 07 2022 22: +0,0.306,3858
Apr 07 2022 23: +0,0.31,3157
Apr 08 2022 00: +0,0.317,3767
Apr 08 2022 01: +0,0.32,2856
Apr 08 2022 02: +0,0.32,2150
Apr 08 2022 03: +0,0.34,5316
Apr 08 2022 04: +0,0.34,4585
Apr 08 2022 05: +0,0.336,3345
Apr 08 2022 06: +0,0.34,4640
Apr 08 2022 07: +0,0.336,3844
Apr 08 2022 08: +0,0.336,4775
Apr 08 2022 09: +0,0.338,4837
Apr 08 2022 10: +0,0.339,4432
Apr 08 2022 11: +0,0.34,5138
Apr 08 2022 12: +0,0.338,5432
Apr 08 2022 13: +0,0.339,5220
Apr 08 2022 14: +0,0.339,6193
Apr 08 2022 15: +0,0.339,6603
Apr 08 2022 16: +0,0.34,7927
Apr 08 2022 17: +0,0.339,7146
Apr 08 2022 18: +0,0.334,6643
Apr 08 2022 19: +0,0.328,7777
Apr 08 2022 20: +0,0.32,6496
Apr 08 2022 21: +0,0.324,8073
Apr 08 2022 22: +0,0.324,5844
Apr 08 2022 23: +0,0.32,4371
Apr 09 2022 00: +0,0.32,3370
Apr 09 2022 01: +0,0.325,2612
Apr 09 2022 02: +0,0.325,2635
Apr 09 2022 03: +0,0.345,4900
Apr 09 2022 04: +0,0.35,5009
Apr 09 2022 05: +0,0.35,5651
Apr 09 2022 06: +0,0.35,3842
Apr 09 2022 07: +0,0.356,3826
Apr 09 2022 08: +0,0.35,4375
Apr 09 2022 09: +0,0.35,4581
Apr 09 2022 10: +0,0.35,6068
Apr 09 2022 11: +0,0.345,4743
Apr 09 2022 12: +0,0.348,6326
Apr 09 2022 13: +0,0.34,5604
Apr 09 2022 14: +0,0.34,6034
Apr 09 2022 15: +0,0.348,7495
Apr 09 2022 16: +0,0.35,7736
Apr 09 2022 17: +0,0.35,7591
Apr 09 2022 18: +0,0.34,7714
Apr 09 2022 19: +0,0.337,6916
Apr 09 2022 20: +0,0.325,6350
Apr 09 2022 21: +0,0.336,7134
Apr 09 2022 22: +0,0.34,6014
Apr 09 2022 23: +0,0.34,4890
Apr 10 2022 00: +0,0.34,3800
Apr 10 2022 01: +0,0.345,3161
Apr 10 2022 02: +0,0.345,2104
Apr 10 2022 03: +0,0.35,3009
Apr 10 2022 04: +0,0.356,3737
Apr 10 2022 05: +0,0.358,4751
Apr 10 2022 06: +0,0.36,4800
Apr 10 2022 07: +0,0.36,6173
Apr 10 2022 08: +0,0.36,4094
Apr 10 2022 09: +0,0.36,7261
Apr 10 2022 10: +0,0.36,7009
Apr 10 2022 11: +0,0.361,7029
Apr 10 2022 12: +0,0.36,6221
Apr 10 2022 13: +0,0.35,6277
Apr 10 2022 14: +0,0.354,7654
Apr 10 2022 15: +0,0.346,7626
Apr 10 2022 16: +0,0.338,6728
Apr 10 2022 17: +0,0.336,7961
Apr 10 2022 18: +0,0.332,6225
Apr 10 2022 19: +0,0.328,6345
Apr 10 2022 20: +0,0.325,6086
Apr 10 2022 21: +0,0.314,4969
Apr 10 2022 22: +0,0.314,4537
Apr 10 2022 23: +0,0.31,3832
Apr 11 2022 00: +0,0.31,3043
Apr 11 2022 01: +0,0.31,2731
Apr 11 2022 02: +0,0.31,2942
Apr 11 2022 03: +0,0.32,4202
Apr 11 2022 04: +0,0.332,3904
Apr 11 2022 05: +0,0.32,3872
Apr 11 2022 06: +0,0.325,4066
Apr 11 2022 07: +0,0.32,2943
Apr 11 2022 08: +0,0.314,3662
Apr 11 2022 09: +0,0.312,5075
Apr 11 2022 10: +0,0.32,4301
Apr 11 2022 11: +0,0.32,5614
Apr 11 2022 12: +0,0.32,5156
Apr 11 2022 13: +0,0.32,5936
Apr 11 2022 14: +0,0.32,6108
Apr 11 2022 15: +0,0.32,6374
Apr 11 2022 16: +0,0.32,6728
Apr 11 2022 17: +0,0.32,6279
Apr 11 2022 18: +0,0.31,6423
Apr 11 2022 19: +0,0.303,5786
Apr 11 2022 20: +0,0.293,5864
Apr 11 2022 21: +0,0.28,5518
Apr 11 2022 22: +0,0.29,5078
Apr 11 2022 23: +0,0.28,3558
Apr 12 2022 00: +0,0.28,3168
Apr 12 2022 01: +0,0.28,2447
Apr 12 2022 02: +0,0.285,1776
Apr 12 2022 03: +0,0.3,3277
Apr 12 2022 04: +0,0.31,4459
Apr 12 2022 05: +0,0.304,2669
Apr 12 2022 06: +0,0.31,2682
Apr 12 2022 07: +0,0.32,3240
Apr 12 2022 08: +0,0.32,3577
Apr 12 2022 09: +0,0.31,3412
Apr 12 2022 10: +0,0.31,3682
Apr 12 2022 11: +0,0.31,3985
Apr 12 2022 12: +0,0.314,4489
Apr 12 2022 13: +0,0.31,4915
Apr 12 2022 14: +0,0.31,5532
Apr 12 2022 15: +0,0.305,5209
Apr 12 2022 16: +0,0.31,7004
Apr 12 2022 17: +0,0.306,6258
Apr 12 2022 18: +0,0.307,6669
Apr 12 2022 19: +0,0.3,6522
Apr 12 2022 20: +0,0.3,5198
Apr 12 2022 21: +0,0.29,4808
Apr 12 2022 22: +0,0.293,5456
Apr 12 2022 23: +0,0.29,4508
Apr 13 2022 00: +0,0.3,1475
Apr 13 2022 01: +0,0.3,2355
Apr 13 2022 02: +0,0.3,1907
Apr 13 2022 03: +0,0.31,3121
Apr 13 2022 04: +0,0.31,4687
Apr 13 2022 05: +0,0.32,5924
Apr 13 2022 06: +0,0.32,2936
Apr 13 2022 07: +0,0.32,4395
Apr 13 2022 08: +0,0.32,3187
Apr 13 2022 09: +0,0.317,3452
Apr 13 2022 10: +0,0.312,3928
Apr 13 2022 11: +0,0.31,5094
Apr 13 2022 12: +0,0.31,4488
Apr 13 2022 13: +0,0.31,5572
Apr 13 2022 14: +0,0.31,5368
Apr 13 2022 15: +0,0.31,5091
Apr 13 2022 16: +0,0.304,5572
Apr 13 2022 17: +0,0.31,5805
Apr 13 2022 18: +0,0.306,5705
Apr 13 2022 19: +0,0.304,5480
Apr 13 2022 20: +0,0.3,6204
Apr 13 2022 21: +0,0.292,4699
Apr 13 2022 22: +0,0.29,5705
Apr 13 2022 23: +0,0.29,3165
Apr 14 2022 00: +0,0.29,2987
Apr 14 2022 01: +0,0.299,2178
Apr 14 2022 02: +0,0.3,2617
Apr 14 2022 03: +0,0.3,2466
Apr 14 2022 04: +0,0.312,3368
Apr 14 2022 05: +0,0.31,2882
Apr 14 2022 06: +0,0.314,3650
Apr 14 2022 07: +0,0.313,3434
Apr 14 2022 08: +0,0.31,3395
Apr 14 2022 09: +0,0.311,3539
Apr 14 2022 10: +0,0.31,3999
Apr 14 2022 11: +0,0.31,4666
Apr 14 2022 12: +0,0.311,4524
Apr 14 2022 13: +0,0.318,5967
Apr 14 2022 14: +0,0.318,5509
Apr 14 2022 15: +0,0.32,5719
Apr 14 2022 16: +0,0.316,5327
Apr 14 2022 17: +0,0.311,5622
Apr 14 2022 18: +0,0.31,5629
Apr 14 2022 19: +0,0.31,6371
Apr 14 2022 20: +0,0.3,6230
Apr 14 2022 21: +0,0.3,5454
Apr 14 2022 22: +0,0.309,4580
Apr 14 2022 23: +0,0.303,3347
Apr 15 2022 00: +0,0.303,2655
Apr 15 2022 01: +0,0.31,2290
Apr 15 2022 02: +0,0.31,1915
Apr 15 2022 03: +0,0.32,3433
Apr 15 2022 04: +0,0.329,3518
Apr 15 2022 05: +0,0.32,2507
Apr 15 2022 06: +0,0.315,2015
Apr 15 2022 07: +0,0.32,3044
Apr 15 2022 08: +0,0.314,2574
Apr 15 2022 09: +0,0.32,4160
Apr 15 2022 10: +0,0.32,3782
Apr 15 2022 11: +0,0.324,5030
Apr 15 2022 12: +0,0.312,4364
Apr 15 2022 13: +0,0.314,5870
Apr 15 2022 14: +0,0.311,5488
Apr 15 2022 15: +0,0.32,6514
Apr 15 2022 16: +0,0.314,6115
Apr 15 2022 17: +0,0.312,6057
Apr 15 2022 18: +0,0.31,5704
Apr 15 2022 19: +0,0.3,6041
Apr 15 2022 20: +0,0.3,5785
Apr 15 2022 21: +0,0.3,5586
Apr 15 2022 22: +0,0.3,5090
Apr 15 2022 23: +0,0.3,4217
Apr 16 2022 00: +0,0.3,3103
Apr 16 2022 01: +0,0.301,1784
Apr 16 2022 02: +0,0.302,2623
Apr 16 2022 03: +0,0.32,3728
Apr 16 2022 04: +0,0.32,5362
Apr 16 2022 05: +0,0.32,3101
Apr 16 2022 06: +0,0.312,2501
Apr 16 2022 07: +0,0.32,2958
Apr 16 2022 08: +0,0.32,3689
Apr 16 2022 09: +0,0.32,3986
Apr 16 2022 10: +0,0.318,3919
Apr 16 2022 11: +0,0.31,4662
Apr 16 2022 12: +0,0.314,5599
Apr 16 2022 13: +0,0.31,4442
Apr 16 2022 14: +0,0.31,5532
Apr 16 2022 15: +0,0.318,6783
Apr 16 2022 16: +0,0.313,6242
Apr 16 2022 17: +0,0.314,6422
Apr 16 2022 18: +0,0.312,6525
Apr 16 2022 19: +0,0.31,7060
Apr 16 2022 20: +0,0.297,6761
Apr 16 2022 21: +0,0.302,5462
Apr 16 2022 22: +0,0.29,4402
Apr 16 2022 23: +0,0.296,3716
Apr 17 2022 00: +0,0.298,3376
Apr 17 2022 01: +0,0.297,2121
Apr 17 2022 02: +0,0.3,2325
Apr 17 2022 03: +0,0.3,2016
Apr 17 2022 04: +0,0.31,2156
Apr 17 2022 05: +0,0.317,2919
Apr 17 2022 06: +0,0.32,3954
Apr 17 2022 07: +0,0.32,3497
Apr 17 2022 08: +0,0.31,3245
Apr 17 2022 09: +0,0.302,3531
Apr 17 2022 10: +0,0.3,3964
Apr 17 2022 11: +0,0.298,4687
Apr 17 2022 12: +0,0.295,3969
Apr 17 2022 13: +0,0.299,5083
Apr 17 2022 14: +0,0.3,6695
Apr 17 2022 15: +0,0.303,6241
Apr 17 2022 16: +0,0.3,6124
Apr 17 2022 17: +0,0.3,6135
Apr 17 2022 18: +0,0.302,6125
Apr 17 2022 19: +0,0.31,2669
Apr 17 2022 20: +0,0.3,6076
Apr 17 2022 21: +0,0.296,5644
Apr 17 2022 22: +0,0.29,4425
Apr 17 2022 23: +0,0.292,4829
Apr 18 2022 00: +0,0.292,3152
Apr 18 2022 01: +0,0.3,2904
Apr 18 2022 02: +0,0.3,2452
Apr 18 2022 03: +0,0.3,2668
Apr 18 2022 04: +0,0.31,2345
Apr 18 2022 05: +0,0.32,3008
Apr 18 2022 06: +0,0.315,2627
Apr 18 2022 07: +0,0.31,2438
Apr 18 2022 08: +0,0.313,3086
Apr 18 2022 09: +0,0.31,2933
Apr 18 2022 10: +0,0.3,2750
Apr 18 2022 11: +0,0.302,4111
Apr 18 2022 12: +0,0.31,4745
Apr 18 2022 13: +0,0.302,4377
Apr 18 2022 14: +0,0.299,5003
Apr 18 2022 15: +0,0.3,5104
Apr 18 2022 16: +0,0.3,6080
Apr 18 2022 17: +0,0.296,6049
Apr 18 2022 18: +0,0.29,5236
Apr 18 2022 19: +0,0.292,4980
Apr 18 2022 20: +0,0.292,6161
Apr 18 2022 21: +0,0.292,4733
Apr 18 2022 22: +0,0.29,3767
Apr 18 2022 23: +0,0.29,1214
Apr 19 2022 00: +0,0.29,2583
Apr 19 2022 01: +0,0.289,2011
Apr 19 2022 02: +0,0.29,2421
Apr 19 2022 03: +0,0.31,3238
Apr 19 2022 04: +0,0.302,1950
Apr 19 2022 05: +0,0.309,2585
Apr 19 2022 06: +0,0.309,2083
Apr 19 2022 07: +0,0.307,2651
Apr 19 2022 08: +0,0.31,3770
Apr 19 2022 09: +0,0.31,4052
Apr 19 2022 10: +0,0.303,3507
Apr 19 2022 11: +0,0.303,4343
Apr 19 2022 12: +0,0.3,3312
Apr 19 2022 13: +0,0.3,3892
Apr 19 2022 14: +0,0.3,5553
Apr 19 2022 15: +0,0.301,4514
Apr 19 2022 16: +0,0.303,5729
Apr 19 2022 17: +0,0.298,4077
Apr 19 2022 18: +0,0.298,5583
Apr 19 2022 19: +0,0.29,6256
Apr 19 2022 20: +0,0.29,5468
Apr 19 2022 21: +0,0.289,4878
Apr 19 2022 22: +0,0.28,3619
Apr 19 2022 23: +0,0.29,3491
Apr 20 2022 00: +0,0.285,1979
Apr 20 2022 01: +0,0.292,2121
Apr 20 2022 02: +0,0.29,2046
Apr 20 2022 03: +0,0.3,2270
Apr 20 2022 04: +0,0.3,2291
Apr 20 2022 05: +0,0.31,2974
Apr 20 2022 06: +0,0.31,3347
Apr 20 2022 07: +0,0.31,5519
Apr 20 2022 08: +0,0.307,3159
Apr 20 2022 09: +0,0.313,3709
Apr 20 2022 10: +0,0.3,3775
Apr 20 2022 11: +0,0.3,3871
Apr 20 2022 12: +0,0.301,4375
Apr 20 2022 13: +0,0.3,4026
Apr 20 2022 14: +0,0.3,4967
Apr 20 2022 15: +0,0.298,4836
Apr 20 2022 16: +0,0.3,4984
Apr 20 2022 17: +0,0.3,5020
Apr 20 2022 18: +0,0.299,4989
Apr 20 2022 19: +0,0.292,5278
Apr 20 2022 20: +0,0.29,5398
Apr 20 2022 21: +0,0.292,4277
Apr 20 2022 22: +0,0.293,4451
Apr 20 2022 23: +0,0.3,3568
Apr 21 2022 00: +0,0.29,1916
Apr 21 2022 01: +0,0.296,2111
Apr 21 2022 02: +0,0.299,2347
Apr 21 2022 03: +0,0.31,2987
Apr 21 2022 04: +0,0.3,3837
Apr 21 2022 05: +0,0.31,2550
Apr 21 2022 06: +0,0.32,4656
Apr 21 2022 07: +0,0.32,7477
Apr 21 2022 08: +0,0.315,3414
Apr 21 2022 09: +0,0.32,3405
Apr 21 2022 10: +0,0.311,2856
Apr 21 2022 11: +0,0.31,3559
Apr 21 2022 12: +0,0.302,3170
Apr 21 2022 13: +0,0.291,3866
Apr 21 2022 14: +0,0.29,5353
Apr 21 2022 15: +0,0.298,6656
Apr 21 2022 16: +0,0.302,6286
Apr 21 2022 17: +0,0.302,6729
Apr 21 2022 18: +0,0.29,4799
Apr 21 2022 19: +0,0.29,5408
Apr 21 2022 20: +0,0.29,5147
Apr 21 2022 21: +0,0.28,4363
Apr 21 2022 22: +0,0.279,3529
Apr 21 2022 23: +0,0.283,2874
Apr 22 2022 00: +0,0.283,2454
Apr 22 2022 01: +0,0.28,1780
Apr 22 2022 02: +0,0.29,2296
Apr 22 2022 03: +0,0.299,2924
Apr 22 2022 04: +0,0.3,2884
Apr 22 2022 05: +0,0.31,3031
Apr 22 2022 06: +0,0.31,4513
Apr 22 2022 07: +0,0.31,4140
Apr 22 2022 08: +0,0.32,4071
Apr 22 2022 09: +0,0.315,4593
Apr 22 2022 10: +0,0.31,4313
Apr 22 2022 11: +0,0.31,4548
Apr 22 2022 12: +0,0.31,4608
